,month_id,country_id,draw,outcome
152000,505,167,0,0
152001,505,167,1,0
152002,505,167,2,0
152003,505,167,3,0
152004,505,167,4,0
152005,505,167,5,0
152006,505,167,6,0
152007,505,167,7,0
152008,505,167,8,0
152009,505,167,9,0
152010,505,167,10,0
152011,505,167,11,0
152012,505,167,12,0
152013,505,167,13,0
152014,505,167,14,0
152015,505,167,15,0
152016,505,167,16,0
152017,505,167,17,0
152018,505,167,18,0
152019,505,167,19,0
152020,505,167,20,0
152021,505,167,21,0
152022,505,167,22,0
152023,505,167,23,0
152024,505,167,24,0
152025,505,167,25,0
152026,505,167,26,0
152027,505,167,27,0
152028,505,167,28,0
152029,505,167,29,0
152030,505,167,30,0
152031,505,167,31,0
152032,505,167,32,0
152033,505,167,33,0
152034,505,167,34,0
152035,505,167,35,0
152036,505,167,36,0
152037,505,167,37,0
152038,505,167,38,0
152039,505,167,39,0
152040,505,167,40,0
152041,505,167,41,0
152042,505,167,42,0
152043,505,167,43,0
152044,505,167,44,0
152045,505,167,45,0
152046,505,167,46,0
152047,505,167,47,0
152048,505,167,48,0
152049,505,167,49,0
152050,505,167,50,0
152051,505,167,51,0
152052,505,167,52,0
152053,505,167,53,0
152054,505,167,54,0
152055,505,167,55,0
152056,505,167,56,0
152057,505,167,57,0
152058,505,167,58,0
152059,505,167,59,0
152060,505,167,60,0
152061,505,167,61,0
152062,505,167,62,0
152063,505,167,63,0
152064,505,167,64,0
152065,505,167,65,0
152066,505,167,66,0
152067,505,167,67,0
152068,505,167,68,0
152069,505,167,69,0
152070,505,167,70,0
152071,505,167,71,0
152072,505,167,72,0
152073,505,167,73,0
152074,505,167,74,0
152075,505,167,75,0
152076,505,167,76,0
152077,505,167,77,0
152078,505,167,78,0
152079,505,167,79,0
152080,505,167,80,0
152081,505,167,81,0
152082,505,167,82,0
152083,505,167,83,0
152084,505,167,84,0
152085,505,167,85,0
152086,505,167,86,0
152087,505,167,87,0
152088,505,167,88,0
152089,505,167,89,0
152090,505,167,90,0
152091,505,167,91,0
152092,505,167,92,0
152093,505,167,93,0
152094,505,167,94,0
152095,505,167,95,0
152096,505,167,96,0
152097,505,167,97,0
152098,505,167,98,0
152099,505,167,99,0
152100,505,167,100,0
152101,505,167,101,0
152102,505,167,102,0
152103,505,167,103,0
152104,505,167,104,0
152105,505,167,105,0
152106,505,167,106,0
152107,505,167,107,0
152108,505,167,108,0
152109,505,167,109,0
152110,505,167,110,0
152111,505,167,111,0
152112,505,167,112,0
152113,505,167,113,0
152114,505,167,114,0
152115,505,167,115,0
152116,505,167,116,0
152117,505,167,117,0
152118,505,167,118,0
152119,505,167,119,0
152120,505,167,120,0
152121,505,167,121,0
152122,505,167,122,0
152123,505,167,123,0
152124,505,167,124,0
152125,505,167,125,0
152126,505,167,126,0
152127,505,167,127,0
152128,505,167,128,0
152129,505,167,129,0
152130,505,167,130,0
152131,505,167,131,0
152132,505,167,132,0
152133,505,167,133,0
152134,505,167,134,0
152135,505,167,135,0
152136,505,167,136,0
152137,505,167,137,0
152138,505,167,138,0
152139,505,167,139,0
152140,505,167,140,0
152141,505,167,141,0
152142,505,167,142,0
152143,505,167,143,0
152144,505,167,144,0
152145,505,167,145,0
152146,505,167,146,0
152147,505,167,147,0
152148,505,167,148,0
152149,505,167,149,0
152150,505,167,150,0
152151,505,167,151,0
152152,505,167,152,0
152153,505,167,153,0
152154,505,167,154,0
152155,505,167,155,0
152156,505,167,156,0
152157,505,167,157,0
152158,505,167,158,0
152159,505,167,159,0
152160,505,167,160,0
152161,505,167,161,0
152162,505,167,162,0
152163,505,167,163,0
152164,505,167,164,0
152165,505,167,165,0
152166,505,167,166,0
152167,505,167,167,0
152168,505,167,168,0
152169,505,167,169,0
152170,505,167,170,0
152171,505,167,171,0
152172,505,167,172,0
152173,505,167,173,0
152174,505,167,174,0
152175,505,167,175,0
152176,505,167,176,0
152177,505,167,177,0
152178,505,167,178,0
152179,505,167,179,0
152180,505,167,180,0
152181,505,167,181,0
152182,505,167,182,0
152183,505,167,183,0
152184,505,167,184,0
152185,505,167,185,0
152186,505,167,186,0
152187,505,167,187,0
152188,505,167,188,0
152189,505,167,189,0
152190,505,167,190,0
152191,505,167,191,0
152192,505,167,192,0
152193,505,167,193,0
152194,505,167,194,0
152195,505,167,195,0
152196,505,167,196,0
152197,505,167,197,0
152198,505,167,198,0
152199,505,167,199,0
152200,505,167,200,0
152201,505,167,201,0
152202,505,167,202,0
152203,505,167,203,0
152204,505,167,204,0
152205,505,167,205,0
152206,505,167,206,0
152207,505,167,207,0
152208,505,167,208,0
152209,505,167,209,0
152210,505,167,210,0
152211,505,167,211,0
152212,505,167,212,0
152213,505,167,213,0
152214,505,167,214,0
152215,505,167,215,0
152216,505,167,216,0
152217,505,167,217,0
152218,505,167,218,0
152219,505,167,219,0
152220,505,167,220,0
152221,505,167,221,0
152222,505,167,222,0
152223,505,167,223,0
152224,505,167,224,0
152225,505,167,225,0
152226,505,167,226,0
152227,505,167,227,0
152228,505,167,228,0
152229,505,167,229,0
152230,505,167,230,0
152231,505,167,231,0
152232,505,167,232,0
152233,505,167,233,0
152234,505,167,234,0
152235,505,167,235,0
152236,505,167,236,0
152237,505,167,237,0
152238,505,167,238,0
152239,505,167,239,0
152240,505,167,240,0
152241,505,167,241,0
152242,505,167,242,0
152243,505,167,243,0
152244,505,167,244,0
152245,505,167,245,0
152246,505,167,246,0
