,month_id,country_id,draw,outcome
152000,505,167,0,100
152001,505,167,1,103
152002,505,167,2,102
152003,505,167,3,109
152004,505,167,4,110
152005,505,167,5,94
152006,505,167,6,94
152007,505,167,7,119
152008,505,167,8,111
152009,505,167,9,106
152010,505,167,10,100
152011,505,167,11,94
152012,505,167,12,109
152013,505,167,13,98
152014,505,167,14,83
152015,505,167,15,93
152016,505,167,16,92
152017,505,167,17,110
152018,505,167,18,108
152019,505,167,19,94
152020,505,167,20,101
152021,505,167,21,113
152022,505,167,22,93
152023,505,167,23,118
152024,505,167,24,99
152025,505,167,25,105
152026,505,167,26,96
152027,505,167,27,104
152028,505,167,28,109
152029,505,167,29,93
152030,505,167,30,131
152031,505,167,31,97
152032,505,167,32,87
152033,505,167,33,88
152034,505,167,34,109
152035,505,167,35,82
152036,505,167,36,102
152037,505,167,37,114
152038,505,167,38,100
152039,505,167,39,84
152040,505,167,40,93
152041,505,167,41,106
152042,505,167,42,85
152043,505,167,43,104
152044,505,167,44,94
152045,505,167,45,122
152046,505,167,46,98
152047,505,167,47,114
152048,505,167,48,96
152049,505,167,49,98
152050,505,167,50,106
152051,505,167,51,97
152052,505,167,52,101
152053,505,167,53,91
152054,505,167,54,83
152055,505,167,55,105
152056,505,167,56,100
152057,505,167,57,115
152058,505,167,58,99
152059,505,167,59,97
152060,505,167,60,100
152061,505,167,61,119
152062,505,167,62,92
152063,505,167,63,105
152064,505,167,64,100
152065,505,167,65,100
152066,505,167,66,115
152067,505,167,67,104
152068,505,167,68,103
152069,505,167,69,112
152070,505,167,70,98
152071,505,167,71,108
152072,505,167,72,102
152073,505,167,73,112
152074,505,167,74,123
152075,505,167,75,113
152076,505,167,76,93
152077,505,167,77,104
152078,505,167,78,93
152079,505,167,79,125
152080,505,167,80,101
152081,505,167,81,113
152082,505,167,82,106
152083,505,167,83,108
152084,505,167,84,91
152085,505,167,85,94
152086,505,167,86,88
152087,505,167,87,109
152088,505,167,88,94
152089,505,167,89,95
152090,505,167,90,91
152091,505,167,91,117
152092,505,167,92,115
152093,505,167,93,108
152094,505,167,94,83
152095,505,167,95,100
152096,505,167,96,102
152097,505,167,97,113
152098,505,167,98,96
152099,505,167,99,105
152100,505,167,100,94
152101,505,167,101,89
152102,505,167,102,83
152103,505,167,103,89
152104,505,167,104,115
152105,505,167,105,100
152106,505,167,106,103
152107,505,167,107,97
152108,505,167,108,97
152109,505,167,109,91
152110,505,167,110,109
152111,505,167,111,106
152112,505,167,112,101
152113,505,167,113,105
152114,505,167,114,89
152115,505,167,115,98
152116,505,167,116,85
152117,505,167,117,79
152118,505,167,118,105
152119,505,167,119,106
152120,505,167,120,112
152121,505,167,121,112
152122,505,167,122,105
152123,505,167,123,99
152124,505,167,124,98
152125,505,167,125,98
152126,505,167,126,95
152127,505,167,127,104
152128,505,167,128,90
152129,505,167,129,88
152130,505,167,130,122
152131,505,167,131,93
152132,505,167,132,106
152133,505,167,133,86
152134,505,167,134,100
152135,505,167,135,111
152136,505,167,136,113
152137,505,167,137,117
152138,505,167,138,113
152139,505,167,139,120
152140,505,167,140,86
152141,505,167,141,109
152142,505,167,142,89
152143,505,167,143,98
152144,505,167,144,96
152145,505,167,145,103
152146,505,167,146,92
152147,505,167,147,102
152148,505,167,148,104
152149,505,167,149,95
152150,505,167,150,84
152151,505,167,151,107
152152,505,167,152,98
152153,505,167,153,84
152154,505,167,154,96
152155,505,167,155,96
152156,505,167,156,108
152157,505,167,157,105
152158,505,167,158,118
152159,505,167,159,90
152160,505,167,160,105
152161,505,167,161,97
152162,505,167,162,114
152163,505,167,163,86
152164,505,167,164,112
152165,505,167,165,98
152166,505,167,166,115
152167,505,167,167,113
152168,505,167,168,95
152169,505,167,169,106
152170,505,167,170,89
152171,505,167,171,95
152172,505,167,172,117
152173,505,167,173,89
152174,505,167,174,96
152175,505,167,175,91
152176,505,167,176,84
152177,505,167,177,91
152178,505,167,178,104
152179,505,167,179,106
152180,505,167,180,95
152181,505,167,181,107
152182,505,167,182,85
152183,505,167,183,95
152184,505,167,184,83
152185,505,167,185,91
152186,505,167,186,110
152187,505,167,187,95
152188,505,167,188,115
152189,505,167,189,124
152190,505,167,190,112
152191,505,167,191,106
152192,505,167,192,121
152193,505,167,193,120
152194,505,167,194,118
152195,505,167,195,107
152196,505,167,196,79
152197,505,167,197,115
152198,505,167,198,90
152199,505,167,199,97
152200,505,167,200,114
152201,505,167,201,98
152202,505,167,202,123
152203,505,167,203,111
152204,505,167,204,103
152205,505,167,205,101
152206,505,167,206,89
152207,505,167,207,80
152208,505,167,208,120
152209,505,167,209,102
152210,505,167,210,102
152211,505,167,211,96
152212,505,167,212,86
152213,505,167,213,103
152214,505,167,214,79
152215,505,167,215,114
152216,505,167,216,99
152217,505,167,217,103
152218,505,167,218,93
152219,505,167,219,96
152220,505,167,220,102
152221,505,167,221,111
152222,505,167,222,86
152223,505,167,223,100
152224,505,167,224,112
152225,505,167,225,112
152226,505,167,226,78
152227,505,167,227,101
152228,505,167,228,121
152229,505,167,229,103
152230,505,167,230,103
152231,505,167,231,86
152232,505,167,232,99
152233,505,167,233,107
152234,505,167,234,96
152235,505,167,235,101
152236,505,167,236,84
152237,505,167,237,98
152238,505,167,238,107
152239,505,167,239,117
152240,505,167,240,97
152241,505,167,241,116
152242,505,167,242,97
152243,505,167,243,94
152244,505,167,244,96
152245,505,167,245,109
152246,505,167,246,94
152247,505,167,247,112
152248,505,167,248,100
152249,505,167,249,103
152250,505,167,250,107
152251,505,167,251,102
152252,505,167,252,96
152253,505,167,253,117
152254,505,167,254,114
152255,505,167,255,86
152256,505,167,256,108
152257,505,167,257,90
152258,505,167,258,106
152259,505,167,259,95
152260,505,167,260,100
152261,505,167,261,100
152262,505,167,262,103
152263,505,167,263,104
152264,505,167,264,107
152265,505,167,265,93
152266,505,167,266,95
152267,505,167,267,112
152268,505,167,268,105
152269,505,167,269,116
152270,505,167,270,93
152271,505,167,271,117
152272,505,167,272,108
152273,505,167,273,103
