,Unnamed: 0,month_id,country_id,draw,outcome
1824,1824,505,167,0,49
1825,1825,505,167,1,104
1826,1826,505,167,2,61
1827,1827,505,167,3,84
1828,1828,505,167,4,43
1829,1829,505,167,5,73
1830,1830,505,167,6,86
1831,1831,505,167,7,103
1832,1832,505,167,8,67
1833,1833,505,167,9,161
1834,1834,505,167,10,90
1835,1835,505,167,11,102
4116,4116,506,167,0,49
4117,4117,506,167,1,104
4118,4118,506,167,2,61
4119,4119,506,167,3,84
4120,4120,506,167,4,43
4121,4121,506,167,5,73
4122,4122,506,167,6,86
4123,4123,506,167,7,103
4124,4124,506,167,8,67
4125,4125,506,167,9,161
4126,4126,506,167,10,90
4127,4127,506,167,11,102
6408,6408,507,167,0,49
6409,6409,507,167,1,104
6410,6410,507,167,2,61
6411,6411,507,167,3,84
6412,6412,507,167,4,43
6413,6413,507,167,5,73
6414,6414,507,167,6,86
6415,6415,507,167,7,103
6416,6416,507,167,8,67
6417,6417,507,167,9,161
6418,6418,507,167,10,90
6419,6419,507,167,11,102
8700,8700,508,167,0,49
8701,8701,508,167,1,104
8702,8702,508,167,2,61
8703,8703,508,167,3,84
8704,8704,508,167,4,43
8705,8705,508,167,5,73
8706,8706,508,167,6,86
8707,8707,508,167,7,103
8708,8708,508,167,8,67
8709,8709,508,167,9,161
8710,8710,508,167,10,90
8711,8711,508,167,11,102
10992,10992,509,167,0,49
10993,10993,509,167,1,104
10994,10994,509,167,2,61
10995,10995,509,167,3,84
10996,10996,509,167,4,43
10997,10997,509,167,5,73
10998,10998,509,167,6,86
10999,10999,509,167,7,103
11000,11000,509,167,8,67
11001,11001,509,167,9,161
11002,11002,509,167,10,90
11003,11003,509,167,11,102
13284,13284,510,167,0,49
13285,13285,510,167,1,104
13286,13286,510,167,2,61
13287,13287,510,167,3,84
13288,13288,510,167,4,43
13289,13289,510,167,5,73
13290,13290,510,167,6,86
13291,13291,510,167,7,103
13292,13292,510,167,8,67
13293,13293,510,167,9,161
13294,13294,510,167,10,90
13295,13295,510,167,11,102
15576,15576,511,167,0,49
15577,15577,511,167,1,104
15578,15578,511,167,2,61
15579,15579,511,167,3,84
15580,15580,511,167,4,43
15581,15581,511,167,5,73
15582,15582,511,167,6,86
15583,15583,511,167,7,103
15584,15584,511,167,8,67
15585,15585,511,167,9,161
15586,15586,511,167,10,90
15587,15587,511,167,11,102
17868,17868,512,167,0,49
17869,17869,512,167,1,104
17870,17870,512,167,2,61
17871,17871,512,167,3,84
17872,17872,512,167,4,43
17873,17873,512,167,5,73
17874,17874,512,167,6,86
17875,17875,512,167,7,103
17876,17876,512,167,8,67
17877,17877,512,167,9,161
17878,17878,512,167,10,90
17879,17879,512,167,11,102
20160,20160,513,167,0,49
20161,20161,513,167,1,104
20162,20162,513,167,2,61
20163,20163,513,167,3,84
20164,20164,513,167,4,43
20165,20165,513,167,5,73
20166,20166,513,167,6,86
20167,20167,513,167,7,103
20168,20168,513,167,8,67
20169,20169,513,167,9,161
20170,20170,513,167,10,90
20171,20171,513,167,11,102
22452,22452,514,167,0,49
22453,22453,514,167,1,104
22454,22454,514,167,2,61
22455,22455,514,167,3,84
22456,22456,514,167,4,43
22457,22457,514,167,5,73
22458,22458,514,167,6,86
22459,22459,514,167,7,103
22460,22460,514,167,8,67
22461,22461,514,167,9,161
22462,22462,514,167,10,90
22463,22463,514,167,11,102
24744,24744,515,167,0,49
24745,24745,515,167,1,104
24746,24746,515,167,2,61
24747,24747,515,167,3,84
24748,24748,515,167,4,43
24749,24749,515,167,5,73
24750,24750,515,167,6,86
24751,24751,515,167,7,103
24752,24752,515,167,8,67
24753,24753,515,167,9,161
24754,24754,515,167,10,90
24755,24755,515,167,11,102
27036,27036,516,167,0,49
27037,27037,516,167,1,104
27038,27038,516,167,2,61
27039,27039,516,167,3,84
27040,27040,516,167,4,43
27041,27041,516,167,5,73
27042,27042,516,167,6,86
27043,27043,516,167,7,103
27044,27044,516,167,8,67
27045,27045,516,167,9,161
27046,27046,516,167,10,90
27047,27047,516,167,11,102
