,Unnamed: 0,month_id,country_id,draw,outcome
1608,1608,493,149,0,5
1609,1609,493,149,1,18
1610,1610,493,149,2,12
1611,1611,493,149,3,7
1612,1612,493,149,4,47
1613,1613,493,149,5,46
1614,1614,493,149,6,23
1615,1615,493,149,7,20
1616,1616,493,149,8,8
1617,1617,493,149,9,12
1618,1618,493,149,10,9
1619,1619,493,149,11,9
3900,3900,494,149,0,5
3901,3901,494,149,1,18
3902,3902,494,149,2,12
3903,3903,494,149,3,7
3904,3904,494,149,4,47
3905,3905,494,149,5,46
3906,3906,494,149,6,23
3907,3907,494,149,7,20
3908,3908,494,149,8,8
3909,3909,494,149,9,12
3910,3910,494,149,10,9
3911,3911,494,149,11,9
6192,6192,495,149,0,5
6193,6193,495,149,1,18
6194,6194,495,149,2,12
6195,6195,495,149,3,7
6196,6196,495,149,4,47
6197,6197,495,149,5,46
6198,6198,495,149,6,23
6199,6199,495,149,7,20
6200,6200,495,149,8,8
6201,6201,495,149,9,12
6202,6202,495,149,10,9
6203,6203,495,149,11,9
8484,8484,496,149,0,5
8485,8485,496,149,1,18
8486,8486,496,149,2,12
8487,8487,496,149,3,7
8488,8488,496,149,4,47
8489,8489,496,149,5,46
8490,8490,496,149,6,23
8491,8491,496,149,7,20
8492,8492,496,149,8,8
8493,8493,496,149,9,12
8494,8494,496,149,10,9
8495,8495,496,149,11,9
10776,10776,497,149,0,5
10777,10777,497,149,1,18
10778,10778,497,149,2,12
10779,10779,497,149,3,7
10780,10780,497,149,4,47
10781,10781,497,149,5,46
10782,10782,497,149,6,23
10783,10783,497,149,7,20
10784,10784,497,149,8,8
10785,10785,497,149,9,12
10786,10786,497,149,10,9
10787,10787,497,149,11,9
13068,13068,498,149,0,5
13069,13069,498,149,1,18
13070,13070,498,149,2,12
13071,13071,498,149,3,7
13072,13072,498,149,4,47
13073,13073,498,149,5,46
13074,13074,498,149,6,23
13075,13075,498,149,7,20
13076,13076,498,149,8,8
13077,13077,498,149,9,12
13078,13078,498,149,10,9
13079,13079,498,149,11,9
15360,15360,499,149,0,5
15361,15361,499,149,1,18
15362,15362,499,149,2,12
15363,15363,499,149,3,7
15364,15364,499,149,4,47
15365,15365,499,149,5,46
15366,15366,499,149,6,23
15367,15367,499,149,7,20
15368,15368,499,149,8,8
15369,15369,499,149,9,12
15370,15370,499,149,10,9
15371,15371,499,149,11,9
17652,17652,500,149,0,5
17653,17653,500,149,1,18
17654,17654,500,149,2,12
17655,17655,500,149,3,7
17656,17656,500,149,4,47
17657,17657,500,149,5,46
17658,17658,500,149,6,23
17659,17659,500,149,7,20
17660,17660,500,149,8,8
17661,17661,500,149,9,12
17662,17662,500,149,10,9
17663,17663,500,149,11,9
19944,19944,501,149,0,5
19945,19945,501,149,1,18
19946,19946,501,149,2,12
19947,19947,501,149,3,7
19948,19948,501,149,4,47
19949,19949,501,149,5,46
19950,19950,501,149,6,23
19951,19951,501,149,7,20
19952,19952,501,149,8,8
19953,19953,501,149,9,12
19954,19954,501,149,10,9
19955,19955,501,149,11,9
22236,22236,502,149,0,5
22237,22237,502,149,1,18
22238,22238,502,149,2,12
22239,22239,502,149,3,7
22240,22240,502,149,4,47
22241,22241,502,149,5,46
22242,22242,502,149,6,23
22243,22243,502,149,7,20
22244,22244,502,149,8,8
22245,22245,502,149,9,12
22246,22246,502,149,10,9
22247,22247,502,149,11,9
24528,24528,503,149,0,5
24529,24529,503,149,1,18
24530,24530,503,149,2,12
24531,24531,503,149,3,7
24532,24532,503,149,4,47
24533,24533,503,149,5,46
24534,24534,503,149,6,23
24535,24535,503,149,7,20
24536,24536,503,149,8,8
24537,24537,503,149,9,12
24538,24538,503,149,10,9
24539,24539,503,149,11,9
26820,26820,504,149,0,5
26821,26821,504,149,1,18
26822,26822,504,149,2,12
26823,26823,504,149,3,7
26824,26824,504,149,4,47
26825,26825,504,149,5,46
26826,26826,504,149,6,23
26827,26827,504,149,7,20
26828,26828,504,149,8,8
26829,26829,504,149,9,12
26830,26830,504,149,10,9
26831,26831,504,149,11,9
