,Unnamed: 0,month_id,country_id,draw,outcome
1272,1272,481,120,0,260
1273,1273,481,120,1,211
1274,1274,481,120,2,383
1275,1275,481,120,3,230
1276,1276,481,120,4,151
1277,1277,481,120,5,21
1278,1278,481,120,6,201
1279,1279,481,120,7,104
1280,1280,481,120,8,165
1281,1281,481,120,9,130
1282,1282,481,120,10,203
1283,1283,481,120,11,112
3564,3564,482,120,0,260
3565,3565,482,120,1,211
3566,3566,482,120,2,383
3567,3567,482,120,3,230
3568,3568,482,120,4,151
3569,3569,482,120,5,21
3570,3570,482,120,6,201
3571,3571,482,120,7,104
3572,3572,482,120,8,165
3573,3573,482,120,9,130
3574,3574,482,120,10,203
3575,3575,482,120,11,112
5856,5856,483,120,0,260
5857,5857,483,120,1,211
5858,5858,483,120,2,383
5859,5859,483,120,3,230
5860,5860,483,120,4,151
5861,5861,483,120,5,21
5862,5862,483,120,6,201
5863,5863,483,120,7,104
5864,5864,483,120,8,165
5865,5865,483,120,9,130
5866,5866,483,120,10,203
5867,5867,483,120,11,112
8148,8148,484,120,0,260
8149,8149,484,120,1,211
8150,8150,484,120,2,383
8151,8151,484,120,3,230
8152,8152,484,120,4,151
8153,8153,484,120,5,21
8154,8154,484,120,6,201
8155,8155,484,120,7,104
8156,8156,484,120,8,165
8157,8157,484,120,9,130
8158,8158,484,120,10,203
8159,8159,484,120,11,112
10440,10440,485,120,0,260
10441,10441,485,120,1,211
10442,10442,485,120,2,383
10443,10443,485,120,3,230
10444,10444,485,120,4,151
10445,10445,485,120,5,21
10446,10446,485,120,6,201
10447,10447,485,120,7,104
10448,10448,485,120,8,165
10449,10449,485,120,9,130
10450,10450,485,120,10,203
10451,10451,485,120,11,112
12732,12732,486,120,0,260
12733,12733,486,120,1,211
12734,12734,486,120,2,383
12735,12735,486,120,3,230
12736,12736,486,120,4,151
12737,12737,486,120,5,21
12738,12738,486,120,6,201
12739,12739,486,120,7,104
12740,12740,486,120,8,165
12741,12741,486,120,9,130
12742,12742,486,120,10,203
12743,12743,486,120,11,112
15024,15024,487,120,0,260
15025,15025,487,120,1,211
15026,15026,487,120,2,383
15027,15027,487,120,3,230
15028,15028,487,120,4,151
15029,15029,487,120,5,21
15030,15030,487,120,6,201
15031,15031,487,120,7,104
15032,15032,487,120,8,165
15033,15033,487,120,9,130
15034,15034,487,120,10,203
15035,15035,487,120,11,112
17316,17316,488,120,0,260
17317,17317,488,120,1,211
17318,17318,488,120,2,383
17319,17319,488,120,3,230
17320,17320,488,120,4,151
17321,17321,488,120,5,21
17322,17322,488,120,6,201
17323,17323,488,120,7,104
17324,17324,488,120,8,165
17325,17325,488,120,9,130
17326,17326,488,120,10,203
17327,17327,488,120,11,112
19608,19608,489,120,0,260
19609,19609,489,120,1,211
19610,19610,489,120,2,383
19611,19611,489,120,3,230
19612,19612,489,120,4,151
19613,19613,489,120,5,21
19614,19614,489,120,6,201
19615,19615,489,120,7,104
19616,19616,489,120,8,165
19617,19617,489,120,9,130
19618,19618,489,120,10,203
19619,19619,489,120,11,112
21900,21900,490,120,0,260
21901,21901,490,120,1,211
21902,21902,490,120,2,383
21903,21903,490,120,3,230
21904,21904,490,120,4,151
21905,21905,490,120,5,21
21906,21906,490,120,6,201
21907,21907,490,120,7,104
21908,21908,490,120,8,165
21909,21909,490,120,9,130
21910,21910,490,120,10,203
21911,21911,490,120,11,112
24192,24192,491,120,0,260
24193,24193,491,120,1,211
24194,24194,491,120,2,383
24195,24195,491,120,3,230
24196,24196,491,120,4,151
24197,24197,491,120,5,21
24198,24198,491,120,6,201
24199,24199,491,120,7,104
24200,24200,491,120,8,165
24201,24201,491,120,9,130
24202,24202,491,120,10,203
24203,24203,491,120,11,112
26484,26484,492,120,0,260
26485,26485,492,120,1,211
26486,26486,492,120,2,383
26487,26487,492,120,3,230
26488,26488,492,120,4,151
26489,26489,492,120,5,21
26490,26490,492,120,6,201
26491,26491,492,120,7,104
26492,26492,492,120,8,165
26493,26493,492,120,9,130
26494,26494,492,120,10,203
26495,26495,492,120,11,112
