,Unnamed: 0,month_id,country_id,draw,outcome
1272,1272,469,120,0,159
1273,1273,469,120,1,85
1274,1274,469,120,2,74
1275,1275,469,120,3,145
1276,1276,469,120,4,232
1277,1277,469,120,5,233
1278,1278,469,120,6,180
1279,1279,469,120,7,268
1280,1280,469,120,8,174
1281,1281,469,120,9,91
1282,1282,469,120,10,208
1283,1283,469,120,11,137
3564,3564,470,120,0,159
3565,3565,470,120,1,85
3566,3566,470,120,2,74
3567,3567,470,120,3,145
3568,3568,470,120,4,232
3569,3569,470,120,5,233
3570,3570,470,120,6,180
3571,3571,470,120,7,268
3572,3572,470,120,8,174
3573,3573,470,120,9,91
3574,3574,470,120,10,208
3575,3575,470,120,11,137
5856,5856,471,120,0,159
5857,5857,471,120,1,85
5858,5858,471,120,2,74
5859,5859,471,120,3,145
5860,5860,471,120,4,232
5861,5861,471,120,5,233
5862,5862,471,120,6,180
5863,5863,471,120,7,268
5864,5864,471,120,8,174
5865,5865,471,120,9,91
5866,5866,471,120,10,208
5867,5867,471,120,11,137
8148,8148,472,120,0,159
8149,8149,472,120,1,85
8150,8150,472,120,2,74
8151,8151,472,120,3,145
8152,8152,472,120,4,232
8153,8153,472,120,5,233
8154,8154,472,120,6,180
8155,8155,472,120,7,268
8156,8156,472,120,8,174
8157,8157,472,120,9,91
8158,8158,472,120,10,208
8159,8159,472,120,11,137
10440,10440,473,120,0,159
10441,10441,473,120,1,85
10442,10442,473,120,2,74
10443,10443,473,120,3,145
10444,10444,473,120,4,232
10445,10445,473,120,5,233
10446,10446,473,120,6,180
10447,10447,473,120,7,268
10448,10448,473,120,8,174
10449,10449,473,120,9,91
10450,10450,473,120,10,208
10451,10451,473,120,11,137
12732,12732,474,120,0,159
12733,12733,474,120,1,85
12734,12734,474,120,2,74
12735,12735,474,120,3,145
12736,12736,474,120,4,232
12737,12737,474,120,5,233
12738,12738,474,120,6,180
12739,12739,474,120,7,268
12740,12740,474,120,8,174
12741,12741,474,120,9,91
12742,12742,474,120,10,208
12743,12743,474,120,11,137
15024,15024,475,120,0,159
15025,15025,475,120,1,85
15026,15026,475,120,2,74
15027,15027,475,120,3,145
15028,15028,475,120,4,232
15029,15029,475,120,5,233
15030,15030,475,120,6,180
15031,15031,475,120,7,268
15032,15032,475,120,8,174
15033,15033,475,120,9,91
15034,15034,475,120,10,208
15035,15035,475,120,11,137
17316,17316,476,120,0,159
17317,17317,476,120,1,85
17318,17318,476,120,2,74
17319,17319,476,120,3,145
17320,17320,476,120,4,232
17321,17321,476,120,5,233
17322,17322,476,120,6,180
17323,17323,476,120,7,268
17324,17324,476,120,8,174
17325,17325,476,120,9,91
17326,17326,476,120,10,208
17327,17327,476,120,11,137
19608,19608,477,120,0,159
19609,19609,477,120,1,85
19610,19610,477,120,2,74
19611,19611,477,120,3,145
19612,19612,477,120,4,232
19613,19613,477,120,5,233
19614,19614,477,120,6,180
19615,19615,477,120,7,268
19616,19616,477,120,8,174
19617,19617,477,120,9,91
19618,19618,477,120,10,208
19619,19619,477,120,11,137
21900,21900,478,120,0,159
21901,21901,478,120,1,85
21902,21902,478,120,2,74
21903,21903,478,120,3,145
21904,21904,478,120,4,232
21905,21905,478,120,5,233
21906,21906,478,120,6,180
21907,21907,478,120,7,268
21908,21908,478,120,8,174
21909,21909,478,120,9,91
21910,21910,478,120,10,208
21911,21911,478,120,11,137
24192,24192,479,120,0,159
24193,24193,479,120,1,85
24194,24194,479,120,2,74
24195,24195,479,120,3,145
24196,24196,479,120,4,232
24197,24197,479,120,5,233
24198,24198,479,120,6,180
24199,24199,479,120,7,268
24200,24200,479,120,8,174
24201,24201,479,120,9,91
24202,24202,479,120,10,208
24203,24203,479,120,11,137
26484,26484,480,120,0,159
26485,26485,480,120,1,85
26486,26486,480,120,2,74
26487,26487,480,120,3,145
26488,26488,480,120,4,232
26489,26489,480,120,5,233
26490,26490,480,120,6,180
26491,26491,480,120,7,268
26492,26492,480,120,8,174
26493,26493,480,120,9,91
26494,26494,480,120,10,208
26495,26495,480,120,11,137
