,Unnamed: 0,month_id,country_id,draw,outcome
106000,106000,505,120,0,52
106001,106001,505,120,1,81
106002,106002,505,120,2,59
106003,106003,505,120,3,58
106004,106004,505,120,4,50
106005,106005,505,120,5,65
106006,106006,505,120,6,51
106007,106007,505,120,7,53
106008,106008,505,120,8,70
106009,106009,505,120,9,58
106010,106010,505,120,10,71
106011,106011,505,120,11,57
106012,106012,505,120,12,61
106013,106013,505,120,13,40
106014,106014,505,120,14,67
106015,106015,505,120,15,50
106016,106016,505,120,16,47
106017,106017,505,120,17,59
106018,106018,505,120,18,68
106019,106019,505,120,19,65
106020,106020,505,120,20,67
106021,106021,505,120,21,55
106022,106022,505,120,22,72
106023,106023,505,120,23,63
106024,106024,505,120,24,63
106025,106025,505,120,25,63
106026,106026,505,120,26,63
106027,106027,505,120,27,56
106028,106028,505,120,28,54
106029,106029,505,120,29,68
106030,106030,505,120,30,51
106031,106031,505,120,31,71
106032,106032,505,120,32,67
106033,106033,505,120,33,53
106034,106034,505,120,34,51
106035,106035,505,120,35,58
106036,106036,505,120,36,63
106037,106037,505,120,37,59
106038,106038,505,120,38,63
106039,106039,505,120,39,54
106040,106040,505,120,40,63
106041,106041,505,120,41,50
106042,106042,505,120,42,69
106043,106043,505,120,43,54
106044,106044,505,120,44,56
106045,106045,505,120,45,46
106046,106046,505,120,46,56
106047,106047,505,120,47,66
106048,106048,505,120,48,69
106049,106049,505,120,49,59
106050,106050,505,120,50,73
106051,106051,505,120,51,61
106052,106052,505,120,52,76
106053,106053,505,120,53,64
106054,106054,505,120,54,70
106055,106055,505,120,55,61
106056,106056,505,120,56,65
106057,106057,505,120,57,61
106058,106058,505,120,58,59
106059,106059,505,120,59,76
106060,106060,505,120,60,52
106061,106061,505,120,61,56
106062,106062,505,120,62,57
106063,106063,505,120,63,64
106064,106064,505,120,64,61
106065,106065,505,120,65,57
106066,106066,505,120,66,61
106067,106067,505,120,67,54
106068,106068,505,120,68,69
106069,106069,505,120,69,57
106070,106070,505,120,70,54
106071,106071,505,120,71,72
106072,106072,505,120,72,61
106073,106073,505,120,73,66
106074,106074,505,120,74,57
106075,106075,505,120,75,56
106076,106076,505,120,76,57
106077,106077,505,120,77,73
106078,106078,505,120,78,71
106079,106079,505,120,79,48
106080,106080,505,120,80,64
106081,106081,505,120,81,70
106082,106082,505,120,82,61
106083,106083,505,120,83,49
106084,106084,505,120,84,54
106085,106085,505,120,85,69
106086,106086,505,120,86,53
106087,106087,505,120,87,66
106088,106088,505,120,88,47
106089,106089,505,120,89,67
106090,106090,505,120,90,59
106091,106091,505,120,91,68
106092,106092,505,120,92,58
106093,106093,505,120,93,57
106094,106094,505,120,94,58
106095,106095,505,120,95,53
106096,106096,505,120,96,66
106097,106097,505,120,97,67
106098,106098,505,120,98,74
106099,106099,505,120,99,62
106100,106100,505,120,100,52
106101,106101,505,120,101,51
106102,106102,505,120,102,68
106103,106103,505,120,103,64
106104,106104,505,120,104,50
106105,106105,505,120,105,52
106106,106106,505,120,106,48
106107,106107,505,120,107,77
106108,106108,505,120,108,60
106109,106109,505,120,109,60
106110,106110,505,120,110,59
106111,106111,505,120,111,51
106112,106112,505,120,112,47
106113,106113,505,120,113,59
106114,106114,505,120,114,54
106115,106115,505,120,115,60
106116,106116,505,120,116,67
106117,106117,505,120,117,67
106118,106118,505,120,118,70
106119,106119,505,120,119,81
106120,106120,505,120,120,52
106121,106121,505,120,121,59
106122,106122,505,120,122,61
106123,106123,505,120,123,71
106124,106124,505,120,124,70
106125,106125,505,120,125,52
106126,106126,505,120,126,75
106127,106127,505,120,127,54
106128,106128,505,120,128,66
106129,106129,505,120,129,64
106130,106130,505,120,130,73
106131,106131,505,120,131,51
106132,106132,505,120,132,61
106133,106133,505,120,133,47
106134,106134,505,120,134,52
106135,106135,505,120,135,68
106136,106136,505,120,136,54
106137,106137,505,120,137,61
106138,106138,505,120,138,57
106139,106139,505,120,139,67
106140,106140,505,120,140,56
106141,106141,505,120,141,63
106142,106142,505,120,142,64
106143,106143,505,120,143,67
106144,106144,505,120,144,52
106145,106145,505,120,145,76
106146,106146,505,120,146,64
106147,106147,505,120,147,73
106148,106148,505,120,148,63
