month_id,country_id,gleditsch_ward,ged_sb,ged_ns,ged_os,acled_sb,acled_sb_count,acled_os,ged_sb_tsum_24,wdi_sp_pop_totl,ged_sb_tlag_1,ged_sb_tlag_2,ged_sb_tlag_3,ged_sb_tlag_4,ged_sb_tlag_5,ged_sb_tlag_6,ged_os_tlag_1,wdi_ag_lnd_frst_k2,wdi_dt_oda_odat_pc_zs,wdi_ms_mil_xpnd_gd_zs,wdi_ms_mil_xpnd_zs,wdi_nv_agr_totl_kd,wdi_nv_agr_totl_kn,wdi_ny_gdp_pcap_kd,wdi_sp_dyn_le00_in,wdi_se_enr_prim_fm_zs,wdi_se_enr_prsc_fm_zs,wdi_se_prm_nenr,wdi_sh_sta_maln_zs,wdi_sh_sta_stnt_zs,wdi_sl_tlf_totl_fe_zs,wdi_sm_pop_refg_or,wdi_sm_pop_netm,wdi_sm_pop_totl_zs,wdi_sp_dyn_imrt_in,wdi_sh_dyn_mort_fe,wdi_sp_pop_0014_fe_zs,wdi_sp_pop_1564_fe_zs,wdi_sp_pop_65up_fe_zs,wdi_sp_pop_grow,wdi_sp_urb_totl_in_zs,splag_wdi_sl_tlf_totl_fe_zs,splag_wdi_sm_pop_refg_or,splag_wdi_sm_pop_netm,splag_wdi_ag_lnd_frst_k2,vdem_v2x_delibdem,vdem_v2x_egaldem,vdem_v2x_libdem,vdem_v2x_libdem_48,vdem_v2x_partip,vdem_v2x_partipdem,vdem_v2x_accountability,vdem_v2x_civlib,vdem_v2x_clphy,vdem_v2x_cspart,vdem_v2x_divparctrl,vdem_v2x_edcomp_thick,vdem_v2x_egal,vdem_v2x_execorr,vdem_v2x_frassoc_thick,vdem_v2x_gencs,vdem_v2x_gender,vdem_v2x_genpp,vdem_v2x_horacc,vdem_v2x_neopat,vdem_v2x_pubcorr,vdem_v2x_rule,vdem_v2x_veracc,vdem_v2x_ex_military,vdem_v2x_ex_party,vdem_v2x_freexp,vdem_v2xcl_acjst,vdem_v2xcl_dmove,vdem_v2xcl_prpty,vdem_v2xcl_rol,vdem_v2xcl_slave,vdem_v2xdd_dd,vdem_v2xdl_delib,vdem_v2xeg_eqdr,vdem_v2xeg_eqprotec,vdem_v2xel_frefair,vdem_v2xel_regelec,vdem_v2xme_altinf,vdem_v2xnp_client,vdem_v2xnp_regcorr,vdem_v2xpe_exlecon,vdem_v2xpe_exlpol,vdem_v2xpe_exlgeo,vdem_v2xpe_exlgender,vdem_v2xpe_exlsocgr,vdem_v2xps_party,vdem_v2xcs_ccsi,vdem_v2xnp_pres,vdem_v2xeg_eqaccess,vdem_v2x_diagacc,vdem_v2clrgunev,splag_vdem_v2x_libdem,splag_vdem_v2xcl_dmove,splag_vdem_v2x_accountability,splag_vdem_v2xpe_exlsocgr,splag_vdem_v2xcl_rol,decay_ged_sb_5,decay_ged_os_5,decay_ged_sb_100,decay_ged_sb_500,decay_ged_os_100,decay_ged_ns_5,decay_ged_ns_100,decay_acled_sb_5,decay_acled_os_5,decay_acled_ns_5,agr_withdrawal_pct_t48,dam_cap_pcap_t48,groundwater_export_t48,fresh_withdrawal_pct_t48,ind_efficiency_t48,irr_agr_efficiency_t48,services_efficiency_t48,general_efficiency_t48,water_stress_t48,renewable_internal_pcap_t48,renewable_pcap_t48,splag_1_decay_ged_sb_5,splag_1_decay_ged_os_5,splag_1_decay_ged_ns_5,Date,Month,Year,Unnamed: 4,Unnamed: 5,Unnamed: 6
481,1,110,0,0,0,0.0,0.0,0.0,0.0,798753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184245.4,139.617624776453,1.60417879036136,4.58156042275339,1157125769.54722,259670000000.0,6348.69808969246,69.124,0.963930010795593,0.995010018348694,93.09037,9.3,9.1,40.2538505819749,284.0,-24678.0,2.00551438236962,24.6,25.6,27.8631642738193,65.6957322901373,6.44110343604348,1.67134809737405,26.689,123.7044603205062,94655.0,-907071.0,5592790.3,0.465,0.481,0.443,0.454,0.536,0.392,0.953,0.868,0.847,0.746,0.849,0.72,0.711,0.281,0.882,0.859,0.877,0.973,-0.09,0.371,0.54,0.669,0.968,0.083,0.083,0.857,0.784,0.892,0.872,0.833,0.679,0.013,0.681,0.713,0.731,0.685,0.77,0.763,0.463,0.299,0.248,0.287,0.336,0.289,0.302,0.541,0.907,0.285,0.726,1.169,-0.008,1.175,2.353,1.63,1.173,1.663,9.5367431640625e-07,0.018581361171917516,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.5029520295,1048.980512544,0.0,0.533099631,55.6912000335,0.0042828481,24.4680902365,1.8286370417,3.2984018265,312431.939100403,351323.88172701,8.576682418567441e-05,1.8908996718146556,1.078746019292746,2020-01-01,1,2020,,,
481,2,115,0,0,0,0.0,0.0,0.0,0.0,600301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152085.3,39.0970518345871,0.0,0.0,371118330.552873,1268000000.0,8756.06972901955,72.242,0.998709976673126,1.1340399980545,86.02531,6.7,8.3,41.1542783427786,17.0,203.0,8.62581150145034,16.3,16.0,26.5982304296958,65.2902972771751,8.11147229312912,1.10317898471941,66.095,83.990068944308,1683.0,44508.0,5162230.4,0.604,0.54,0.58,0.635,0.557,0.467,1.216,0.842,0.846,0.753,1.022,0.826,0.69,0.204,0.866,0.806,0.835,0.986,0.795,0.272,0.443,0.687,1.17,0.167,0.0,0.833,0.775,0.834,0.711,0.772,0.677,0.02,0.8,0.71,0.644,0.852,0.919,0.859,0.629,0.238,0.432,0.539,0.203,0.29,0.471,0.589,0.931,0.164,0.751,1.311,0.941,0.9790000000000001,1.73,2.037,0.522,1.513,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.4354545455,35405.2484740338,0.0,0.6221212121,8.9878693933,0.9099106858,51.7847643496,6.7593889948,3.950609365,175255.979946467,175255.979946467,1.9073486328125e-06,1.0185813611719174,1.0000009536743164,2020-01-01,1,2020,,,
481,3,52,0,0,0,0.0,0.0,20.0,0.0,1519955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2286.1,3.07736826353325,0.707947748096899,2.36384610714213,153579941.4526,857458703.722509,15576.4345950337,74.228,0.966040015220642,1.01081001758575,95.28261,4.9,9.2,42.9055016386084,307.0,-19248.0,3.66763032980219,15.5,15.6,19.0789627866645,69.4521767887321,11.4688604246034,1.00812051332522,53.187,0.0,0.0,0.0,0.0,0.674,0.601,0.641,0.652,0.569,0.476,1.332,0.898,0.944,0.851,1.008,0.818,0.792,0.053,0.875,0.852,0.89,0.983,1.308,0.131,0.112,0.904,1.184,0.0,0.2,0.884,0.904,0.772,0.837,0.907,0.806,0.0,0.928,0.877,0.8,0.828,0.0,0.822,0.327,0.063,0.167,0.142,0.066,0.128,0.178,0.854,0.898,0.119,0.733,1.307,0.568,0.0,0.0,0.0,0.0,0.0,3.844973907149883e-05,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,1.0,0.8908987181403393,0.4348958333,51.8815877348,0.0,8.7552083333,63.4617668545,2.7711441523,61.1419725268,59.3784773676,20.3264812576,2787.5373849415,2787.5373849415,0.0,0.0,0.0,2020-01-01,1,2020,,,
481,4,101,0,0,3,2.0,1.0,68.0,0.0,28971683.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,462720.0,8.96944735145566,0.179230375763991,0.0,0.0,2516759000.0,0.0,72.161,0.97707998752594,1.01935994625092,87.39174,2.9,13.4,38.8139636153945,93239.0,-976460.0,4.51473657184212,21.1,22.2,27.6184277744513,63.7256409888626,8.65593123668616,-2.90499574537726,88.24,126.33517319756791,190937.0,440311.0,5755642.4,0.041,0.126,0.059,0.104,0.469,0.158,-0.67,0.332,0.175,0.422,1.592,0.31,0.36,0.966,0.306,0.748,0.739,0.959,-1.042,0.982,0.984,0.01,-0.304,0.321,0.143,0.212,0.183,0.681,0.68,0.211,0.742,0.194,0.072,0.071,0.397,0.074,0.65,0.277,0.896,0.955,0.496,0.95,0.465,0.115,0.482,0.442,0.312,0.976,0.573,-0.497,-1.927,1.4860000000000002,2.382,3.1550000000000002,0.972,2.202,8.385947555286191e-05,0.8908987181403393,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.07874506561842957,0.00012564724568401997,1.0,1.0,1.0,1.2611320755,5280.3709592779,0.0,1.7072528302,131.5757766578,0.351229022,28.8728026141,11.409884443,7.5403666667,26967.0404142137,44386.7435389232,0.917005950553304,1.962455673853611,2.0000009536743164,2020-01-01,1,2020,,,
481,5,990,0,0,0,0.0,0.0,0.0,0.0,211905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621.5,583.846540764508,0.0,0.0,70218617.5191011,189456300.0,4421.34561483944,72.157,1.01030004024506,1.05147004127502,94.41308,3.4,7.3,37.6141608909843,5.0,-2469.0,2.55087254435175,15.0,15.7,37.4574735685579,57.0716757100589,5.47085072138321,1.04553544180183,18.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0,51.4046315573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-01,1,2020,,,
481,6,972,0,0,0,0.0,0.0,0.0,0.0,104951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.5,1028.57521079591,0.0,0.0,73776432.0287671,177793000.0,4628.48136062338,70.871,0.973100006580353,1.04883003234863,85.94145,0.8,2.2,40.8220983552541,32.0,-1898.0,5.39794668927192,10.1,10.3,34.0024359615911,59.2816745819682,6.71588945644066,-0.18943275806294,23.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-01,1,2020,,,
481,7,160,0,0,0,0.0,0.0,0.0,0.0,44938712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286810.0,0.197824992031876,0.706186670516138,1.83507314813373,31356470760.2685,56371403100.0,12716.2242038544,77.284,1.00192999839783,1.02056002616882,99.184,2.0,8.7,42.3760560305369,99.0,4478.0,4.80529233472193,7.6,7.4,23.0563027423242,63.381661329267,13.5620359284088,0.993397493293046,91.991,216.7212491748711,2498.0,271198.0,5853116.6,0.602,0.621,0.631,0.598,0.605,0.526,1.342,0.877,0.814,0.847,0.698,0.867,0.761,0.398,0.899,0.763,0.855,0.997,0.822,0.313,0.396,0.656,1.415,0.042,0.0,0.897,0.688,0.927,0.916,0.837,0.768,0.015,0.729,0.737,0.719,0.885,0.953,0.786,0.405,0.401,0.321,0.058,0.2,0.098,0.118,0.702,0.898,0.222,0.861,1.272,0.608,2.819,4.217,5.683,1.4989999999999999,3.9920000000000004,9.5367431640625e-07,0.00014942059854793148,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,3.1874828814,3023.8685763642,0.0,4.3013329681,32.4245544169,0.1451745879,62.2179177783,13.1743717022,10.4566640772,6711.3384385474,20139.5314842217,2.6677048902537265e-05,1.0000038146972656,1.0011641960961941,2020-01-01,1,2020,,,
481,8,145,0,0,0,0.0,0.0,0.0,0.0,11777315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510337.6,60.1325524711728,1.45127087071726,4.02391956596479,4221359675.28791,6313393549.9048,3242.94884340563,67.841,0.994270026683807,0.988470017910004,92.85137,3.4,16.1,43.0300142187706,514.0,-8978.0,1.33326744185504,21.7,24.0,31.2764261031418,63.1379566924573,5.58561720440088,1.45750439141779,69.773,216.00321851223524,4833.0,424114.0,6334521.0,0.319,0.303,0.253,0.376,0.673,0.351,0.318,0.713,0.792,0.818,-1.166,0.605,0.555,0.662,0.761,0.721,0.765,0.999,-0.492,0.717,0.386,0.344,0.491,0.15,0.05,0.581,0.474,0.667,0.65,0.632,0.665,0.266,0.595,0.349,0.556,0.605,0.864,0.611,0.365,0.711,0.264,0.504,0.247,0.318,0.309,0.693,0.653,0.669,0.787,0.478,0.623,3.0540000000000003,4.411,6.38,1.874,4.06,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0011613350732448448,9.5367431640625e-07,9.5367431640625e-07,0.5612310241546865,0.5452538663326288,0.3344947735,53.9408387415,26.12,0.3637630662,248.7489630757,0.2248154567,131.5426145239,12.5868812598,1.1770011274,27511.3412898368,52031.3341033487,0.28064123545192937,1.167006309718435,1.000060470539104,2020-01-01,1,2020,,,
481,9,140,0,287,6,148.0,133.0,292.0,0.0,211782878.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4977985.0,1.28669514067138,1.37945692518112,3.69761185474264,85669354947.009,207382424900.0,8592.22153753537,75.338,0.968940019607544,1.00990998744965,96.29925,2.2,7.0,43.7362183623331,1399.0,69186.0,0.34331320024167,13.4,13.2,20.3877261342155,69.5114538358393,10.1008200299452,0.766107802084815,86.824,382.0259440774856,286271.0,-492246.0,3098558.3,0.471,0.392,0.536,0.779,0.572,0.437,1.084,0.694,0.478,0.708,0.89,0.832,0.483,0.712,0.882,0.817,0.765,0.778,0.656,0.345,0.318,0.637,1.257,0.233,0.033,0.71,0.715,0.838,0.808,0.68,0.492,0.02,0.634,0.439,0.492,0.846,0.956,0.729,0.376,0.68,0.289,0.06,0.116,0.077,0.22,0.73,0.824,0.16,0.515,0.828,-1.058,4.433,7.244000000000001,8.325,3.527,6.564,9.5367431640625e-07,1.0,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,1.0,1.0,1.0,1.0,1.0,0.4667514745,3397.4850964203,0.0,0.7668555568,24.3992871419,0.4217829731,68.7916827296,21.6880862735,3.1352245863,27458.8483126509,41942.5298285624,1.1977310454807863,2.020362609061018,1.0799687785794114,2020-01-01,1,2020,,,
481,10,155,0,0,0,0.0,0.0,0.0,0.0,19039485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180878.0,3.8277324127282,1.85666865340153,7.03739533840924,9940365633.01903,7390074279698.4,13765.118249803,80.326,0.97189998626709,0.982060015201569,94.74067,0.5,1.8,42.0307598473457,486.0,230162.0,2.61551321666127,6.1,6.5,18.3273184193919,68.3186392773906,13.3540423032175,1.7913919716665,87.643,131.534490537656,3378.0,132058.0,1522179.6,0.744,0.628,0.767,0.844,0.614,0.563,1.677,0.888,0.798,0.866,0.834,0.906,0.717,0.039,0.887,0.757,0.858,0.957,1.994,0.041,0.086,0.945,1.643,0.0,0.0,0.913,0.818,0.952,0.912,0.92,0.901,0.028,0.908,0.631,0.805,0.968,0.29,0.766,0.081,0.041,0.345,0.05,0.132,0.234,0.187,0.953,0.89,0.041,0.75,1.256,1.18,1.581,2.425,3.104,1.039,2.299,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,3.1872250991,725.7834393281,0.0,9.2223690768,38.5965320024,0.2358369181,118.5436929438,2.2412043152,21.6192604632,48602.1580017165,50692.3253842536,0.28061741942597607,0.16700535604411862,0.0012198982637161395,2020-01-01,1,2020,,,
