month_id,country_id,gleditsch_ward,ged_sb,ged_ns,ged_os,acled_sb,acled_sb_count,acled_os,ged_sb_tsum_24,wdi_sp_pop_totl,ged_sb_tlag_1,ged_sb_tlag_2,ged_sb_tlag_3,ged_sb_tlag_4,ged_sb_tlag_5,ged_sb_tlag_6,ged_os_tlag_1,wdi_ag_lnd_frst_k2,wdi_dt_oda_odat_pc_zs,wdi_ms_mil_xpnd_gd_zs,wdi_ms_mil_xpnd_zs,wdi_nv_agr_totl_kd,wdi_nv_agr_totl_kn,wdi_ny_gdp_pcap_kd,wdi_sp_dyn_le00_in,wdi_se_enr_prim_fm_zs,wdi_se_enr_prsc_fm_zs,wdi_se_prm_nenr,wdi_sh_sta_maln_zs,wdi_sh_sta_stnt_zs,wdi_sl_tlf_totl_fe_zs,wdi_sm_pop_refg_or,wdi_sm_pop_netm,wdi_sm_pop_totl_zs,wdi_sp_dyn_imrt_in,wdi_sh_dyn_mort_fe,wdi_sp_pop_0014_fe_zs,wdi_sp_pop_1564_fe_zs,wdi_sp_pop_65up_fe_zs,wdi_sp_pop_grow,wdi_sp_urb_totl_in_zs,splag_wdi_sl_tlf_totl_fe_zs,splag_wdi_sm_pop_refg_or,splag_wdi_sm_pop_netm,splag_wdi_ag_lnd_frst_k2,vdem_v2x_delibdem,vdem_v2x_egaldem,vdem_v2x_libdem,vdem_v2x_libdem_48,vdem_v2x_partip,vdem_v2x_partipdem,vdem_v2x_accountability,vdem_v2x_civlib,vdem_v2x_clphy,vdem_v2x_cspart,vdem_v2x_divparctrl,vdem_v2x_edcomp_thick,vdem_v2x_egal,vdem_v2x_execorr,vdem_v2x_frassoc_thick,vdem_v2x_gencs,vdem_v2x_gender,vdem_v2x_genpp,vdem_v2x_horacc,vdem_v2x_neopat,vdem_v2x_pubcorr,vdem_v2x_rule,vdem_v2x_veracc,vdem_v2x_ex_military,vdem_v2x_ex_party,vdem_v2x_freexp,vdem_v2xcl_acjst,vdem_v2xcl_dmove,vdem_v2xcl_prpty,vdem_v2xcl_rol,vdem_v2xcl_slave,vdem_v2xdd_dd,vdem_v2xdl_delib,vdem_v2xeg_eqdr,vdem_v2xeg_eqprotec,vdem_v2xel_frefair,vdem_v2xel_regelec,vdem_v2xme_altinf,vdem_v2xnp_client,vdem_v2xnp_regcorr,vdem_v2xpe_exlecon,vdem_v2xpe_exlpol,vdem_v2xpe_exlgeo,vdem_v2xpe_exlgender,vdem_v2xpe_exlsocgr,vdem_v2xps_party,vdem_v2xcs_ccsi,vdem_v2xnp_pres,vdem_v2xeg_eqaccess,vdem_v2x_diagacc,vdem_v2clrgunev,splag_vdem_v2x_libdem,splag_vdem_v2xcl_dmove,splag_vdem_v2x_accountability,splag_vdem_v2xpe_exlsocgr,splag_vdem_v2xcl_rol,decay_ged_sb_5,decay_ged_os_5,decay_ged_sb_100,decay_ged_sb_500,decay_ged_os_100,decay_ged_ns_5,decay_ged_ns_100,decay_acled_sb_5,decay_acled_os_5,decay_acled_ns_5,agr_withdrawal_pct_t48,dam_cap_pcap_t48,groundwater_export_t48,fresh_withdrawal_pct_t48,ind_efficiency_t48,irr_agr_efficiency_t48,services_efficiency_t48,general_efficiency_t48,water_stress_t48,renewable_internal_pcap_t48,renewable_pcap_t48,splag_1_decay_ged_sb_5,splag_1_decay_ged_os_5,splag_1_decay_ged_ns_5,Date,Month,Year,Unnamed: 4,Unnamed: 5,Unnamed: 6
517,1,110,0,0,0,0.0,0.0,0.0,0.0,804567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184153.4,172.527580125203,0.956516235026897,3.5751877790698,1095831569.3696,245915000000.0,10857.3381487023,68.486,0.963930010795593,0.995010018348694,93.09037,9.3,9.1,40.9528092394468,285.0,-4316.0,2.00551438236962,23.2,24.1,27.6793090819273,65.4839066851774,6.83678423289526,0.919614738982755,26.897,123.4098159721816,201178.0,-505232.0,5580467.9,0.251,0.369,0.356,0.459,0.516,0.307,0.747,0.852,0.889,0.746,-0.673,0.568,0.663,0.47,0.848,0.843,0.838,0.985,-0.003,0.382,0.54,0.615,0.703,0.25,0.125,0.844,0.732,0.767,0.758,0.789,0.626,0.013,0.38,0.691,0.606,0.455,0.77,0.724,0.531,0.42,0.281,0.383,0.322,0.28,0.431,0.565,0.887,0.238,0.738,0.967,-0.826,1.2510000000000001,2.373,1.9,1.212,1.725,3.371747880871523e-07,0.0065695032441696445,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,0.5029520295,1038.6954657602,0.0,0.533099631,58.5531011023,0.0047217469,27.4036029187,1.9940194244,3.2984018265,309368.605633333,347879.220442461,3.0323151491262386e-05,1.7711057498787586,1.7278269285958818,2023-01-01,1,2023,,,
517,2,115,0,0,0,0.0,0.0,0.0,0.0,612985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151962.9,46.5590526938299,0.0,0.0,307828021.190037,1051756000.0,7008.36246126239,72.561,0.990209996700287,1.08537995815277,86.02531,6.7,8.3,41.364928601103,22.0,-492.0,8.62581150145034,15.4,15.1,25.9389299327855,65.5011825518738,8.55988751534066,0.970459647008266,66.219,84.0704242520419,2239.0,16060.0,5150349.4,0.611,0.577,0.652,0.61,0.576,0.498,1.394,0.884,0.897,0.817,0.131,0.844,0.712,0.159,0.892,0.791,0.834,0.986,1.372,0.194,0.244,0.779,1.237,0.167,0.167,0.86,0.772,0.884,0.745,0.832,0.731,0.02,0.773,0.745,0.663,0.859,0.919,0.895,0.579,0.187,0.329,0.41,0.137,0.204,0.425,0.791,0.954,0.128,0.769,1.443,0.882,0.899,1.585,1.9009999999999998,0.7050000000000001,1.4300000000000002,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,0.4354545455,34722.825049046,0.0,0.6221212121,10.3612993187,1.1459395826,50.3620083796,7.1128716104,3.950609365,171877.983992778,171877.983992778,6.743495761743046e-07,1.0065695032441697,1.000000337174788,2023-01-01,1,2023,,,
517,3,52,0,0,0,0.0,0.0,27.0,0.0,1525663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.9,3.07736826353325,0.888016079544518,2.70892878117537,168077090.80524,938398354.916626,14179.5539990361,74.406,0.966040015220642,1.01081001758575,95.28261,4.9,9.2,43.5773433127938,285.0,2632.0,3.66763032980219,14.6,14.7,18.7023490907632,68.7301350091574,12.5675159000794,0.493855744994371,53.265,0.0,0.0,0.0,0.0,0.681,0.609,0.635,0.634,0.577,0.484,1.352,0.884,0.889,0.873,1.008,0.806,0.799,0.053,0.863,0.85,0.858,0.961,1.289,0.126,0.068,0.898,1.184,0.0,0.0,0.938,0.835,0.694,0.876,0.861,0.701,0.0,0.928,0.922,0.778,0.82,0.0,0.782,0.294,0.061,0.185,0.143,0.073,0.134,0.169,0.816,0.896,0.115,0.74,1.337,0.95,0.0,0.0,0.0,0.0,0.0,1.3594035616155067e-05,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,1.0,0.9438743126816935,0.4348958333,51.4230744048,0.0,8.7552083333,68.8940484752,2.4867019692,56.6135404156,58.3855636067,20.3264812576,2762.9019968442,2762.9019968442,0.0,0.0,0.0,2023-01-01,1,2023,,,
517,4,101,0,0,3,4.0,5.0,16.0,0.0,28199867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462309.0,9.68515188802798,0.179230375763991,0.0,0.0,2516759000.0,0.0,71.095,0.97707998752594,1.01935994625092,87.39174,2.9,13.4,38.9272723584835,199202.0,-525116.0,4.51473657184212,21.1,22.1,27.1505576875692,63.3279319876272,9.52151032480355,-1.02517870784193,88.325,125.1548149298583,118032.0,228038.0,5741768.5,0.044,0.108,0.056,0.06,0.423,0.146,-0.648,0.344,0.2,0.348,-0.495,0.316,0.293,0.976,0.273,0.788,0.759,0.948,-1.442,0.978,0.983,0.014,-0.16,0.333,0.167,0.221,0.22,0.671,0.629,0.252,0.78,0.158,0.074,0.048,0.237,0.123,0.702,0.327,0.878,0.97,0.644,0.957,0.496,0.202,0.513,0.487,0.308,0.956,0.553,-0.481,-1.783,1.456,2.3289999999999997,3.104,1.165,2.1980000000000004,2.9648801915088083e-05,0.7711054127039704,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,0.7278265914210937,4.4423009730291346e-05,1.0,1.0,1.0,1.2611320755,5456.6087208838,0.0,1.7072528302,81.5824451792,0.2524553217,21.0170209911,7.8054335319,7.5403666667,27867.0928681774,45868.19633582,1.0000006743495762,2.0065695032441697,2.000000337174788,2023-01-01,1,2023,,,
517,5,990,0,0,0,0.0,0.0,0.0,0.0,218764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.7,380.318502807785,0.0,0.0,69842574.0233985,188441700.0,3855.61357541312,72.768,1.00449001789093,1.05147004127502,94.41308,3.4,7.3,37.8097085256918,5.0,-882.0,2.55087254435175,14.4,15.0,37.0354479613108,57.3276686238207,5.63688341486846,1.76857821590665,17.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,0.0,50.9868504913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-01,1,2023,,,
517,6,972,0,0,0,0.0,0.0,0.0,0.0,106017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.5,1066.52706353532,0.0,0.0,76184011.9595344,183595000.0,4481.51064056268,70.928,0.9548100233078,1.05174005031586,85.94145,0.8,2.2,41.0627366143862,28.0,-948.0,5.39794668927192,9.6,9.8,33.0894498623489,60.1129205356726,6.79762960197844,0.722298202056167,23.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-01-01,1,2023,,,
517,7,160,0,0,0,0.0,0.0,2.0,0.0,45808747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285730.0,3.35154329323387,0.565318000558816,1.72682951709817,29165952112.9729,52433376700.0,12402.4907912317,75.892,1.00501000881195,1.0242600440979,99.184,2.0,8.7,42.5339155345759,124.0,2344.0,4.80529233472193,6.1,6.0,22.500326142524,63.6764031919867,13.8232706654893,0.947490959333989,92.229,214.8847922461865,3660.0,119703.0,5837973.199999999,0.643,0.659,0.659,0.641,0.616,0.569,1.408,0.872,0.808,0.881,0.471,0.884,0.76,0.559,0.9,0.774,0.853,0.998,0.672,0.353,0.491,0.614,1.479,0.0,0.05,0.94,0.714,0.845,0.881,0.846,0.768,0.015,0.733,0.737,0.697,0.915,0.953,0.852,0.459,0.515,0.345,0.075,0.186,0.084,0.133,0.683,0.878,0.211,0.891,1.367,-0.239,2.855,4.2490000000000006,5.86,1.6239999999999999,4.026,3.371747880871523e-07,5.282815924109757e-05,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.1874828814,2965.7451396098,0.0,4.3013329681,32.5962167592,0.1526941519,62.5199406604,13.24487209,10.4566640772,6582.3361206822,19752.4185013238,9.43176109051461e-06,1.0000013486991524,1.0004116054771248,2023-01-01,1,2023,,,
517,8,145,0,0,0,0.0,0.0,0.0,0.0,12079472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508337.6,41.8362644784112,1.54445834157747,4.52873506080698,4432090396.53717,6628558823.33323,3061.7386096362,64.467,0.998340010643005,0.994159996509552,92.85137,3.4,16.1,42.4610346334294,549.0,-4666.0,1.33326744185504,20.2,22.3,30.6477410032512,63.7865278175696,5.56573117917928,1.19348671867883,70.475,214.3773456257452,6710.0,196211.0,6318359.3,0.373,0.394,0.343,0.345,0.66,0.417,0.652,0.8,0.796,0.85,-0.711,0.696,0.607,0.692,0.773,0.758,0.815,0.997,-0.306,0.666,0.492,0.378,0.933,0.2,0.1,0.786,0.495,0.903,0.65,0.768,0.817,0.208,0.558,0.382,0.706,0.687,0.864,0.7,0.276,0.712,0.229,0.555,0.247,0.334,0.326,0.653,0.682,0.634,0.756,0.705,1.045,3.0509999999999997,4.058,6.468999999999999,1.9659999999999997,3.955,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,0.0004105939527606028,3.371747880871523e-07,3.371747880871523e-07,0.1984251314960249,0.1927763531759926,0.3344947735,52.4141510782,26.12,0.3637630662,281.7460329872,0.2488110033,140.6995907607,13.7110797535,1.1770011274,26732.6877440624,50558.691153515,0.8909078127266417,1.0590456470514231,1.0000213795641313,2023-01-01,1,2023,,,
517,9,140,0,234,11,114.0,164.0,378.0,0.0,214326223.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4966196.0,5.17402881546109,1.19080984797947,3.27729334482807,88709895495.2236,214742754300.0,8537.93922013226,74.009,0.952139973640442,1.00648999214172,96.29925,2.2,7.0,43.1176150125951,1954.0,20376.0,0.34331320024167,12.9,12.7,19.7874762711937,69.4460941578717,10.7664295709346,0.528590452919416,87.317,381.6140072604221,319665.0,-261972.0,3088548.3000000003,0.492,0.39,0.543,0.612,0.575,0.442,1.154,0.667,0.424,0.719,0.908,0.856,0.474,0.766,0.895,0.813,0.774,0.823,0.837,0.305,0.319,0.639,1.313,0.214,0.036,0.659,0.643,0.818,0.808,0.641,0.492,0.02,0.676,0.398,0.462,0.877,0.957,0.714,0.4,0.711,0.352,0.059,0.12,0.114,0.274,0.673,0.83,0.109,0.558,0.821,-1.058,4.4430000000000005,7.183999999999999,8.488999999999999,3.686,6.7299999999999995,3.371747880871523e-07,1.0,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,1.0,1.0,1.0,1.0,1.0,0.4342546548,3343.859091004,0.0,0.7471955592,28.2176314508,0.4066781173,68.2428635775,22.4973050223,1.4225011008,27025.4370373842,41280.5076951531,1.890938135878133,1.8367212373491393,1.7282592392875618,2023-01-01,1,2023,,,
517,10,155,0,0,0,0.0,0.0,0.0,0.0,19493184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182107.0,3.8277324127282,1.96335905956343,5.90220754068972,9985070820.21792,7423309943886.67,14115.9601368334,79.377,0.967980027198792,0.979330003261566,94.74067,0.5,1.8,40.9923856453789,987.0,113709.0,2.61551321666127,5.6,6.0,17.9745182474563,68.1200801005239,13.9054016520198,0.994344898418259,87.817,130.97084942878928,4193.0,65690.0,1517371.2999999998,0.769,0.626,0.783,0.81,0.661,0.598,1.692,0.927,0.935,0.889,0.95,0.881,0.702,0.043,0.858,0.871,0.906,0.986,1.946,0.035,0.059,0.959,1.576,0.0,0.0,0.957,0.901,0.922,0.932,0.94,0.729,0.146,0.937,0.601,0.793,0.957,0.679,0.823,0.081,0.052,0.414,0.043,0.195,0.207,0.22,0.912,0.824,0.023,0.731,1.382,1.18,1.6360000000000001,2.512,3.431,1.053,2.412,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,3.371747880871523e-07,0.7278265914210937,3.371747880871523e-07,3.1872250991,705.629083205,0.0,9.2223690768,42.4791686105,0.2307155492,123.0337157145,7.2912129942,21.6192604632,47252.5196004519,49284.6449066589,0.8908993924899155,0.05904530987663504,0.00043129916731568876,2023-01-01,1,2023,,,
