month_id,country_id,gleditsch_ward,ged_sb,ged_ns,ged_os,acled_sb,acled_sb_count,acled_os,ged_sb_tsum_24,wdi_sp_pop_totl,ged_sb_tlag_1,ged_sb_tlag_2,ged_sb_tlag_3,ged_sb_tlag_4,ged_sb_tlag_5,ged_sb_tlag_6,ged_os_tlag_1,wdi_ag_lnd_frst_k2,wdi_dt_oda_odat_pc_zs,wdi_ms_mil_xpnd_gd_zs,wdi_ms_mil_xpnd_zs,wdi_nv_agr_totl_kd,wdi_nv_agr_totl_kn,wdi_ny_gdp_pcap_kd,wdi_sp_dyn_le00_in,wdi_se_enr_prim_fm_zs,wdi_se_enr_prsc_fm_zs,wdi_se_prm_nenr,wdi_sh_sta_maln_zs,wdi_sh_sta_stnt_zs,wdi_sl_tlf_totl_fe_zs,wdi_sm_pop_refg_or,wdi_sm_pop_netm,wdi_sm_pop_totl_zs,wdi_sp_dyn_imrt_in,wdi_sh_dyn_mort_fe,wdi_sp_pop_0014_fe_zs,wdi_sp_pop_1564_fe_zs,wdi_sp_pop_65up_fe_zs,wdi_sp_pop_grow,wdi_sp_urb_totl_in_zs,splag_wdi_sl_tlf_totl_fe_zs,splag_wdi_sm_pop_refg_or,splag_wdi_sm_pop_netm,splag_wdi_ag_lnd_frst_k2,vdem_v2x_delibdem,vdem_v2x_egaldem,vdem_v2x_libdem,vdem_v2x_libdem_48,vdem_v2x_partip,vdem_v2x_partipdem,vdem_v2x_accountability,vdem_v2x_civlib,vdem_v2x_clphy,vdem_v2x_cspart,vdem_v2x_divparctrl,vdem_v2x_edcomp_thick,vdem_v2x_egal,vdem_v2x_execorr,vdem_v2x_frassoc_thick,vdem_v2x_gencs,vdem_v2x_gender,vdem_v2x_genpp,vdem_v2x_horacc,vdem_v2x_neopat,vdem_v2x_pubcorr,vdem_v2x_rule,vdem_v2x_veracc,vdem_v2x_ex_military,vdem_v2x_ex_party,vdem_v2x_freexp,vdem_v2xcl_acjst,vdem_v2xcl_dmove,vdem_v2xcl_prpty,vdem_v2xcl_rol,vdem_v2xcl_slave,vdem_v2xdd_dd,vdem_v2xdl_delib,vdem_v2xeg_eqdr,vdem_v2xeg_eqprotec,vdem_v2xel_frefair,vdem_v2xel_regelec,vdem_v2xme_altinf,vdem_v2xnp_client,vdem_v2xnp_regcorr,vdem_v2xpe_exlecon,vdem_v2xpe_exlpol,vdem_v2xpe_exlgeo,vdem_v2xpe_exlgender,vdem_v2xpe_exlsocgr,vdem_v2xps_party,vdem_v2xcs_ccsi,vdem_v2xnp_pres,vdem_v2xeg_eqaccess,vdem_v2x_diagacc,vdem_v2clrgunev,splag_vdem_v2x_libdem,splag_vdem_v2xcl_dmove,splag_vdem_v2x_accountability,splag_vdem_v2xpe_exlsocgr,splag_vdem_v2xcl_rol,decay_ged_sb_5,decay_ged_os_5,decay_ged_sb_100,decay_ged_sb_500,decay_ged_os_100,decay_ged_ns_5,decay_ged_ns_100,decay_acled_sb_5,decay_acled_os_5,decay_acled_ns_5,agr_withdrawal_pct_t48,dam_cap_pcap_t48,groundwater_export_t48,fresh_withdrawal_pct_t48,ind_efficiency_t48,irr_agr_efficiency_t48,services_efficiency_t48,general_efficiency_t48,water_stress_t48,renewable_internal_pcap_t48,renewable_pcap_t48,splag_1_decay_ged_sb_5,splag_1_decay_ged_os_5,splag_1_decay_ged_ns_5,Date,Month,Year,Unnamed: 4,Unnamed: 5,Unnamed: 6
457,1,110,0,0,0,0.0,0.0,0.0,0.0,763252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184429.5,66.9896719145383,1.65039772772454,4.73840269289645,1090568868.50375,244734000000.0,6038.27345641889,68.667,0.963930010795593,0.995010018348694,93.09037,8.2,11.3,40.1282372698581,260.0,-6110.0,2.00551438236962,26.0,27.2,28.6028412441983,65.2647639562017,6.13239479959997,0.547185665228521,26.538,123.02173814589571,10140.0,-762350.0,5617528.0,0.418,0.495,0.468,0.393,0.554,0.412,0.988,0.896,0.885,0.751,0.277,0.719,0.712,0.325,0.908,0.869,0.884,0.973,0.01,0.386,0.54,0.656,0.932,0.062,0.188,0.892,0.794,0.892,0.876,0.86,0.679,0.013,0.568,0.677,0.787,0.664,0.851,0.835,0.382,0.341,0.347,0.306,0.353,0.335,0.39,0.752,0.934,0.302,0.715,1.289,-0.008,1.3559999999999999,2.4779999999999998,2.101,1.08,1.947,1.9073486328125e-06,0.03716272234383503,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,0.5029520295,1059.9570331945,0.0,0.533099631,43.0646472117,0.0834636418,24.0735460708,1.7083049222,3.2984018265,315701.223505987,355000.130996358,0.00017153364837134882,0.9832487528395412,1.1574920385854919,2018-01-01,1,2018,,,
457,2,115,0,0,0,0.0,0.0,0.0,0.0,587559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152330.2,34.2603877410892,0.0,0.0,499604881.903591,1707000000.0,8425.67917627508,72.417,1.00379002094269,1.1340399980545,86.07316,5.8,8.8,40.6605587793183,17.0,-948.0,8.62581150145034,17.3,17.0,27.3363739014502,65.028365031426,7.63526106712377,1.04465232671753,66.041,83.3586703097792,1111.0,50252.0,5185345.5,0.615,0.553,0.627,0.632,0.559,0.475,1.285,0.866,0.835,0.753,1.022,0.826,0.694,0.217,0.866,0.809,0.846,0.956,0.961,0.235,0.443,0.716,1.168,0.25,0.0,0.862,0.85,0.877,0.844,0.847,0.618,0.02,0.811,0.694,0.721,0.852,0.919,0.859,0.327,0.236,0.503,0.448,0.282,0.394,0.495,0.875,0.931,0.167,0.723,1.371,0.941,1.112,1.776,2.3040000000000003,0.591,1.68,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,0.4354545455,36148.5198084851,0.0,0.6221212121,10.2776521815,0.9278630217,54.9026763026,7.3052858597,3.950609365,178935.173052001,178935.173052001,3.814697265625e-06,0.0765352551530498,1.0000019073486328,2018-01-01,1,2018,,,
457,3,52,0,0,0,0.0,0.0,13.0,0.0,1478607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2294.5,3.07736826353325,0.88503952327773,2.75115740740741,263854951.916105,1473139805.24322,16134.889352973,74.23,0.966040015220642,1.01081001758575,95.28261,4.9,9.2,42.5918682272839,310.0,1446.0,3.66763032980219,16.5,16.7,19.5052377383629,69.9850445499209,10.5097177117162,0.629391376030142,53.205,0.0,0.0,0.0,0.0,0.675,0.6,0.642,0.635,0.575,0.481,1.375,0.892,0.944,0.857,1.008,0.832,0.784,0.053,0.875,0.852,0.877,0.983,1.249,0.133,0.112,0.898,1.267,0.0,0.2,0.883,0.904,0.772,0.762,0.9,0.808,0.0,0.924,0.853,0.81,0.845,0.0,0.785,0.338,0.068,0.183,0.17,0.074,0.127,0.178,0.832,0.914,0.115,0.733,1.307,0.568,0.0,0.0,0.0,0.0,0.0,7.689947814299766e-05,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,0.4348958333,52.4610139135,0.0,8.7552083333,81.939324467,1.8968491992,56.8241623663,62.878594164,20.3264812576,2818.669279808,2818.669279808,0.0,0.0,0.0,2018-01-01,1,2018,,,
457,4,101,0,0,0,3.0,1.0,18.0,0.0,30563433.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,464281.8,2.8416309932893,2.23333219917076,0.0,0.0,2516759000.0,0.0,71.943,0.97707998752594,1.01935994625092,87.39174,2.9,13.4,39.1307463266563,9272.0,-817764.0,4.51473657184212,21.1,22.2,27.2678852824056,64.99894812393,7.73316659366442,-0.580806784389088,88.183,126.1378063828125,192746.0,465870.0,5782743.2,0.048,0.157,0.085,0.111,0.496,0.175,-0.5,0.413,0.337,0.447,1.468,0.334,0.439,0.966,0.387,0.81,0.764,0.956,-0.702,0.966,0.984,0.017,-0.186,0.3,0.133,0.259,0.164,0.717,0.629,0.28,0.818,0.242,0.074,0.113,0.439,0.11,0.626,0.402,0.91,0.941,0.423,0.909,0.431,0.113,0.384,0.508,0.325,0.956,0.747,-0.388,-1.895,1.6590000000000003,2.45,3.5020000000000002,0.9989999999999999,2.444,0.00016771895110572382,0.9438743126816935,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,0.15749013123685915,0.00025129449136803995,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.2611320755,5246.6753617685,0.0,1.7072528302,171.8423312449,0.434597381,37.0743820651,14.7402227908,7.5403666667,26794.95581129,44103.4986956016,0.9170078579019368,1.0480671963066557,1.016556018197997,2018-01-01,1,2018,,,
457,5,990,0,0,0,0.0,0.0,0.0,0.0,207630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631.1,656.0709012219,0.0,0.0,81125694.9925732,218884600.0,4346.55479587461,72.59,1.00264000892639,1.05147004127502,94.46785,3.2,4.9,37.4507227332457,5.0,-2824.0,2.55087254435175,15.6,16.3,37.750774550416,56.8877111234798,5.3615143261042,1.00975265821375,18.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,0.0,52.0234521722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-01,1,2018,,,
457,6,972,0,0,0,0.0,0.0,0.0,0.0,105415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.5,827.491375581593,0.0,0.0,70967256.8106857,171023200.0,4564.76976516656,70.713,0.994289994239807,1.01038002967834,85.94145,1.8,8.1,40.5732852383181,34.0,-2106.0,5.39794668927192,10.4,10.7,34.7899872719559,58.6150002357045,6.5950124923396,-0.276617487700869,23.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-01,1,2018,,,
457,7,160,0,0,0,0.0,0.0,0.0,0.0,44044811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288990.0,-0.0265638546407807,0.856137916373543,2.06158761632168,30229437336.7126,54345267700.0,13595.0373551081,76.833,0.99796998500824,1.01962995529175,99.184,2.3,8.2,41.4412756227941,121.0,4926.0,4.80529233472193,9.1,9.1,23.4994500331306,63.2230766525384,13.277473314331,1.03713389686514,91.749,213.9670584126755,1953.0,241672.0,5883340.300000001,0.582,0.579,0.614,0.598,0.61,0.502,1.335,0.876,0.795,0.866,0.706,0.836,0.744,0.393,0.896,0.734,0.849,0.994,0.901,0.298,0.402,0.675,1.375,0.042,0.0,0.907,0.733,0.922,0.916,0.853,0.768,0.015,0.744,0.737,0.702,0.835,0.953,0.702,0.409,0.397,0.328,0.058,0.19,0.099,0.124,0.678,0.879,0.201,0.849,1.238,0.412,3.1199999999999997,4.4559999999999995,6.514,1.384,4.287999999999999,1.9073486328125e-06,0.00029884119709586295,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,3.1874828814,3085.6366123248,0.0,4.3013329681,36.2932777147,0.1443516871,58.0460509786,12.9373809345,10.4566640772,6848.4297781829,20550.9181809417,5.335409780507453e-05,0.03938016220374602,1.0023283921923882,2018-01-01,1,2018,,,
457,8,145,0,0,0,0.0,0.0,0.0,0.0,11435533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514922.2,83.0009386658699,1.53642735273655,3.98063244501644,3749740639.51545,5608048161.80894,3135.03164388911,67.701,0.986959993839264,0.983070015907288,90.87779,3.4,16.1,43.117336960598,520.0,-9669.0,1.33326744185504,23.5,26.2,31.9699018761916,62.5305982997359,5.49949982407242,1.52010888105833,69.08,212.37494656413108,4130.0,363599.0,6366075.9,0.425,0.419,0.37,0.404,0.712,0.459,0.729,0.842,0.926,0.893,-0.131,0.734,0.624,0.664,0.823,0.722,0.801,0.999,-0.324,0.636,0.433,0.407,0.956,0.05,0.1,0.754,0.496,0.86,0.702,0.774,0.734,0.31,0.647,0.39,0.705,0.718,0.837,0.7,0.318,0.695,0.163,0.468,0.175,0.32,0.244,0.693,0.742,0.529,0.821,0.8,0.576,3.207,4.452,6.753,1.814,4.2219999999999995,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,0.0023226701464896895,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,0.3344947735,55.579727749,26.12,0.3637630662,253.3219172652,0.1791814639,100.27766987,10.5785885371,1.1770011274,28347.2206694297,53612.206472002,0.5612824709038587,0.3733851522460849,1.0001209410782081,2018-01-01,1,2018,,,
457,9,140,0,65,1,121.0,145.0,353.0,0.0,208504960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000916.0,1.31358992442404,1.41448561149999,3.6924902790698,84214534129.8278,203860695700.0,8470.95078857257,74.827,0.96995997428894,1.00513005256653,96.29925,2.2,7.0,43.2304330399211,851.0,56362.0,0.34331320024167,13.8,13.6,20.9850792985669,69.5585015033588,9.45641919807424,0.79226340042227,86.309,379.57212470675563,204502.0,-329423.0,3119781.9000000004,0.569,0.468,0.644,0.79,0.593,0.507,1.316,0.817,0.691,0.762,0.693,0.881,0.523,0.643,0.901,0.8,0.768,0.756,0.795,0.282,0.288,0.734,1.523,0.235,0.059,0.796,0.715,0.884,0.888,0.82,0.536,0.02,0.698,0.43,0.555,0.913,0.979,0.806,0.36,0.644,0.266,0.027,0.114,0.075,0.201,0.727,0.851,0.106,0.613,1.015,-0.883,4.6450000000000005,7.533,9.081,3.4179999999999997,6.945,1.9073486328125e-06,0.03937253280921477,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.0,1.0,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,0.4078871285,3454.443597531,0.0,0.7519602174,26.1811600435,0.3007199575,72.0317920341,23.6441876605,3.0743262411,27919.1931847341,42645.6921866094,1.4784580477569014,2.28658541031327,0.17649166800818666,2018-01-01,1,2018,,,
457,10,155,0,0,0,0.0,0.0,0.0,0.0,18368577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178419.4,3.8277324127282,1.9359010748435,7.61236966822154,9644688879.4264,7170256090660.02,13615.5235299929,80.35,0.971580028533936,0.987600028514862,94.74067,0.5,1.8,41.2202802278756,493.0,214697.0,2.61551321666127,6.5,7.0,18.8858602935738,68.2330619988322,12.881077707594,1.56205545588869,87.49,130.4744380736088,3229.0,99499.0,1532260.0,0.806,0.689,0.851,0.853,0.585,0.597,1.844,0.951,0.947,0.797,0.406,0.929,0.721,0.092,0.922,0.787,0.867,0.953,2.007,0.039,0.103,0.953,1.643,0.0,0.0,0.966,0.863,0.952,0.874,0.949,0.874,0.015,0.902,0.618,0.821,0.969,0.281,0.881,0.118,0.075,0.327,0.045,0.132,0.236,0.163,0.946,0.936,0.023,0.749,1.635,1.718,1.663,2.613,3.4850000000000003,0.965,2.449,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,3.1872250991,744.1787550723,0.0,8.6233951326,29.9113818584,0.212236627,109.7496091408,6.5313527712,20.2151338661,49834.0020943795,51977.1457324723,0.5612348388519521,0.3340107120882373,0.002439796527432279,2018-01-01,1,2018,,,
