month_id,country_id,gleditsch_ward,ged_sb,ged_ns,ged_os,acled_sb,acled_sb_count,acled_os,ged_sb_tsum_24,wdi_sp_pop_totl,ged_sb_tlag_1,ged_sb_tlag_2,ged_sb_tlag_3,ged_sb_tlag_4,ged_sb_tlag_5,ged_sb_tlag_6,ged_os_tlag_1,wdi_ag_lnd_frst_k2,wdi_dt_oda_odat_pc_zs,wdi_ms_mil_xpnd_gd_zs,wdi_ms_mil_xpnd_zs,wdi_nv_agr_totl_kd,wdi_nv_agr_totl_kn,wdi_ny_gdp_pcap_kd,wdi_sp_dyn_le00_in,wdi_se_enr_prim_fm_zs,wdi_se_enr_prsc_fm_zs,wdi_se_prm_nenr,wdi_sh_sta_maln_zs,wdi_sh_sta_stnt_zs,wdi_sl_tlf_totl_fe_zs,wdi_sm_pop_refg_or,wdi_sm_pop_netm,wdi_sm_pop_totl_zs,wdi_sp_dyn_imrt_in,wdi_sh_dyn_mort_fe,wdi_sp_pop_0014_fe_zs,wdi_sp_pop_1564_fe_zs,wdi_sp_pop_65up_fe_zs,wdi_sp_pop_grow,wdi_sp_urb_totl_in_zs,splag_wdi_sl_tlf_totl_fe_zs,splag_wdi_sm_pop_refg_or,splag_wdi_sm_pop_netm,splag_wdi_ag_lnd_frst_k2,vdem_v2x_delibdem,vdem_v2x_egaldem,vdem_v2x_libdem,vdem_v2x_libdem_48,vdem_v2x_partip,vdem_v2x_partipdem,vdem_v2x_accountability,vdem_v2x_civlib,vdem_v2x_clphy,vdem_v2x_cspart,vdem_v2x_divparctrl,vdem_v2x_edcomp_thick,vdem_v2x_egal,vdem_v2x_execorr,vdem_v2x_frassoc_thick,vdem_v2x_gencs,vdem_v2x_gender,vdem_v2x_genpp,vdem_v2x_horacc,vdem_v2x_neopat,vdem_v2x_pubcorr,vdem_v2x_rule,vdem_v2x_veracc,vdem_v2x_ex_military,vdem_v2x_ex_party,vdem_v2x_freexp,vdem_v2xcl_acjst,vdem_v2xcl_dmove,vdem_v2xcl_prpty,vdem_v2xcl_rol,vdem_v2xcl_slave,vdem_v2xdd_dd,vdem_v2xdl_delib,vdem_v2xeg_eqdr,vdem_v2xeg_eqprotec,vdem_v2xel_frefair,vdem_v2xel_regelec,vdem_v2xme_altinf,vdem_v2xnp_client,vdem_v2xnp_regcorr,vdem_v2xpe_exlecon,vdem_v2xpe_exlpol,vdem_v2xpe_exlgeo,vdem_v2xpe_exlgender,vdem_v2xpe_exlsocgr,vdem_v2xps_party,vdem_v2xcs_ccsi,vdem_v2xnp_pres,vdem_v2xeg_eqaccess,vdem_v2x_diagacc,vdem_v2clrgunev,splag_vdem_v2x_libdem,splag_vdem_v2xcl_dmove,splag_vdem_v2x_accountability,splag_vdem_v2xpe_exlsocgr,splag_vdem_v2xcl_rol,decay_ged_sb_5,decay_ged_os_5,decay_ged_sb_100,decay_ged_sb_500,decay_ged_os_100,decay_ged_ns_5,decay_ged_ns_100,decay_acled_sb_5,decay_acled_os_5,decay_acled_ns_5,agr_withdrawal_pct_t48,dam_cap_pcap_t48,groundwater_export_t48,fresh_withdrawal_pct_t48,ind_efficiency_t48,irr_agr_efficiency_t48,services_efficiency_t48,general_efficiency_t48,water_stress_t48,renewable_internal_pcap_t48,renewable_pcap_t48,splag_1_decay_ged_sb_5,splag_1_decay_ged_os_5,splag_1_decay_ged_ns_5,Date,Month,Year,Unnamed: 4,Unnamed: 5,Unnamed: 6
529,1,110,0,0,0,0.0,0.0,0.0,0.0,804567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184153.4,172.527580125203,0.956516235026897,3.5751877790698,1095831569.3696,245915000000.0,10857.3381487023,68.486,0.963930010795593,0.995010018348694,93.09037,9.3,9.1,40.9528092394468,285.0,-4316.0,2.00551438236962,23.2,24.1,27.6793090819273,65.4839066851774,6.83678423289526,0.919614738982755,26.897,123.4098159721816,201178.0,-505232.0,5580467.9,0.25,0.377,0.332,0.443,0.513,0.303,0.717,0.855,0.894,0.736,-0.673,0.577,0.686,0.476,0.872,0.838,0.845,0.985,-0.177,0.449,0.54,0.569,0.705,0.125,0.125,0.808,0.742,0.843,0.831,0.791,0.626,0.013,0.38,0.697,0.643,0.455,0.77,0.724,0.531,0.451,0.273,0.314,0.322,0.28,0.477,0.607,0.912,0.301,0.759,0.986,-0.826,1.3780000000000001,2.423,2.162,1.1600000000000001,1.984,2.384185791015625e-07,0.004645340292979379,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,0.5029520295,1038.6954657602,0.0,0.533099631,58.5531011023,0.0047217469,27.4036029187,1.9940194244,3.2984018265,309368.605633333,347879.220442461,2.1441706046418603e-05,1.816957965039129,1.514651356740325,2024-01-01,1,2024,,,
529,2,115,0,0,0,0.0,0.0,0.0,0.0,612985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151962.9,46.5590526938299,0.0,0.0,307828021.190037,1051756000.0,7008.36246126239,72.561,0.990209996700287,1.08537995815277,86.02531,6.7,8.3,41.364928601103,22.0,-492.0,8.62581150145034,15.4,15.1,25.9389299327855,65.5011825518738,8.55988751534066,0.970459647008266,66.219,84.0704242520419,2239.0,16060.0,5150349.4,0.593,0.56,0.631,0.58,0.572,0.479,1.323,0.895,0.925,0.808,0.131,0.836,0.713,0.159,0.865,0.802,0.868,0.98,1.144,0.214,0.244,0.824,1.25,0.0,0.167,0.86,0.91,0.884,0.847,0.902,0.797,0.02,0.773,0.664,0.791,0.869,0.919,0.824,0.646,0.192,0.344,0.373,0.372,0.254,0.437,0.667,0.934,0.136,0.721,1.316,-0.042,1.024,1.677,2.227,0.6739999999999999,1.62,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,0.4354545455,34722.825049046,0.0,0.6221212121,10.3612993187,1.1459395826,50.3620083796,7.1128716104,3.950609365,171877.983992778,171877.983992778,4.76837158203125e-07,1.0046453402929794,1.000000238418579,2024-01-01,1,2024,,,
529,3,52,0,0,0,0.0,0.0,21.0,0.0,1525663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.9,3.07736826353325,0.888016079544518,2.70892878117537,168077090.80524,938398354.916626,14179.5539990361,74.406,0.966040015220642,1.01081001758575,95.28261,4.9,9.2,43.5773433127938,285.0,2632.0,3.66763032980219,14.6,14.7,18.7023490907632,68.7301350091574,12.5675159000794,0.493855744994371,53.265,0.0,0.0,0.0,0.0,0.681,0.605,0.635,0.641,0.577,0.484,1.352,0.884,0.889,0.873,1.008,0.806,0.788,0.053,0.863,0.854,0.857,0.961,1.298,0.126,0.111,0.888,1.183,0.0,0.0,0.938,0.835,0.694,0.876,0.861,0.701,0.0,0.928,0.922,0.776,0.82,0.0,0.782,0.294,0.061,0.185,0.143,0.073,0.134,0.181,0.745,0.896,0.115,0.719,1.335,0.95,0.0,0.0,0.0,0.0,0.0,9.612434767874695e-06,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,1.0,1.0,0.4348958333,51.4230744048,0.0,8.7552083333,68.8940484752,2.4867019692,56.6135404156,58.3855636067,20.3264812576,2762.9019968442,2762.9019968442,0.0,0.0,0.0,2024-01-01,1,2024,,,
529,4,101,0,0,6,0.0,0.0,11.0,0.0,28199867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462309.0,9.68515188802798,0.179230375763991,0.0,0.0,2516759000.0,0.0,71.095,0.97707998752594,1.01935994625092,87.39174,2.9,13.4,38.9272723584835,199202.0,-525116.0,4.51473657184212,21.1,22.1,27.1505576875692,63.3279319876272,9.52151032480355,-1.02517870784193,88.325,125.1548149298583,118032.0,228038.0,5741768.5,0.041,0.105,0.055,0.059,0.482,0.163,-0.671,0.346,0.196,0.373,-0.495,0.315,0.285,0.976,0.272,0.799,0.783,0.988,-1.458,0.979,0.983,0.013,-0.175,0.333,0.208,0.212,0.22,0.705,0.684,0.253,0.78,0.321,0.067,0.048,0.233,0.118,0.702,0.314,0.891,0.969,0.633,0.958,0.484,0.2,0.526,0.441,0.304,0.961,0.536,-0.496,-1.783,1.589,2.4210000000000003,3.465,1.153,2.3840000000000003,2.0964868888215478e-05,0.8169577266205499,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,0.514651118321746,3.1411811421004994e-05,0.9715319411536059,1.0,1.0,1.2611320755,5456.6087208838,0.0,1.7072528302,81.5824451792,0.2524553217,21.0170209911,7.8054335319,7.5403666667,27867.0928681774,45868.19633582,0.9438747895188517,2.0046453402929796,2.000000238418579,2024-01-01,1,2024,,,
529,5,990,0,0,0,0.0,0.0,0.0,0.0,218764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.7,380.318502807785,0.0,0.0,69842574.0233985,188441700.0,3855.61357541312,72.768,1.00449001789093,1.05147004127502,94.41308,3.4,7.3,37.8097085256918,5.0,-882.0,2.55087254435175,14.4,15.0,37.0354479613108,57.3276686238207,5.63688341486846,1.76857821590665,17.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,0.0,50.9868504913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-01,1,2024,,,
529,6,972,0,0,0,0.0,0.0,0.0,0.0,106017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.5,1066.52706353532,0.0,0.0,76184011.9595344,183595000.0,4481.51064056268,70.928,0.9548100233078,1.05174005031586,85.94145,0.8,2.2,41.0627366143862,28.0,-948.0,5.39794668927192,9.6,9.8,33.0894498623489,60.1129205356726,6.79762960197844,0.722298202056167,23.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-01,1,2024,,,
529,7,160,0,0,0,0.0,0.0,0.0,0.0,45808747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285730.0,3.35154329323387,0.565318000558816,1.72682951709817,29165952112.9729,52433376700.0,12402.4907912317,75.892,1.00501000881195,1.0242600440979,99.184,2.0,8.7,42.5339155345759,124.0,2344.0,4.80529233472193,6.1,6.0,22.500326142524,63.6764031919867,13.8232706654893,0.947490959333989,92.229,214.8847922461865,3660.0,119703.0,5837973.199999999,0.623,0.666,0.69,0.631,0.616,0.571,1.413,0.897,0.858,0.881,0.99,0.88,0.769,0.559,0.9,0.759,0.861,0.997,0.87,0.304,0.491,0.642,1.382,0.0,0.0,0.94,0.714,0.928,0.881,0.86,0.768,0.015,0.696,0.742,0.75,0.909,0.953,0.894,0.45,0.47,0.333,0.073,0.187,0.086,0.126,0.652,0.878,0.177,0.856,1.4,-0.353,3.027,4.273000000000001,6.247999999999999,1.5499999999999998,4.201,2.384185791015625e-07,3.735514963698287e-05,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,3.1874828814,2965.7451396098,0.0,4.3013329681,32.5962167592,0.1526941519,62.5199406604,13.24487209,10.4566640772,6582.3361206822,19752.4185013238,6.669262225634309e-06,1.0000009536743164,1.0002910490240484,2024-01-01,1,2024,,,
529,8,145,0,0,0,0.0,0.0,0.0,0.0,12079472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508337.6,41.8362644784112,1.54445834157747,4.52873506080698,4432090396.53717,6628558823.33323,3061.7386096362,64.467,0.998340010643005,0.994159996509552,92.85137,3.4,16.1,42.4610346334294,549.0,-4666.0,1.33326744185504,20.2,22.3,30.6477410032512,63.7865278175696,5.56573117917928,1.19348671867883,70.475,214.3773456257452,6710.0,196211.0,6318359.3,0.361,0.383,0.353,0.253,0.632,0.398,0.644,0.795,0.782,0.795,-1.06,0.69,0.595,0.692,0.773,0.756,0.818,0.997,-0.211,0.645,0.492,0.364,0.91,0.3,0.2,0.786,0.495,0.903,0.677,0.749,0.817,0.185,0.541,0.38,0.669,0.682,0.864,0.67,0.329,0.689,0.229,0.612,0.247,0.334,0.326,0.633,0.686,0.57,0.756,0.674,0.835,3.1700000000000004,4.157,6.645,1.9140000000000001,4.164,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,0.0002903337683112112,2.384185791015625e-07,2.384185791015625e-07,0.1403077560386716,0.1363134665831572,0.3344947735,52.4141510782,26.12,0.3637630662,281.7460329872,0.2488110033,140.6995907607,13.7110797535,1.1770011274,26732.6877440624,50558.691153515,0.9170104740483177,1.0417515774296087,1.000015117634776,2024-01-01,1,2024,,,
529,9,140,1,135,7,115.0,124.0,285.0,1.0,214326223.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4966196.0,5.17402881546109,1.19080984797947,3.27729334482807,88709895495.2236,214742754300.0,8537.93922013226,74.009,0.952139973640442,1.00648999214172,96.29925,2.2,7.0,43.1176150125951,1954.0,20376.0,0.34331320024167,12.9,12.7,19.7874762711937,69.4460941578717,10.7664295709346,0.528590452919416,87.317,381.6140072604221,319665.0,-261972.0,3088548.3000000003,0.711,0.515,0.692,0.536,0.643,0.546,1.51,0.841,0.745,0.935,1.119,0.843,0.592,0.557,0.912,0.838,0.804,0.851,1.389,0.171,0.234,0.814,1.303,0.214,0.071,0.909,0.693,0.834,0.804,0.829,0.596,0.02,0.925,0.505,0.641,0.837,0.931,0.852,0.389,0.54,0.293,0.033,0.103,0.111,0.197,0.67,0.939,0.047,0.651,1.473,-0.655,4.398,7.385,8.225,3.839,6.801,2.384185791015625e-07,1.0,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,1.0,1.0,1.0,1.0,1.0,0.4342546548,3343.859091004,0.0,0.7471955592,28.2176314508,0.4066781173,68.2428635775,22.4973050223,1.4225011008,27025.4370373842,41280.5076951531,1.8609062284360576,1.8633551211802963,1.5149570465619915,2024-01-01,1,2024,,,
529,10,155,0,0,0,0.0,0.0,0.0,0.0,19493184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182107.0,3.8277324127282,1.96335905956343,5.90220754068972,9985070820.21792,7423309943886.67,14115.9601368334,79.377,0.967980027198792,0.979330003261566,94.74067,0.5,1.8,40.9923856453789,987.0,113709.0,2.61551321666127,5.6,6.0,17.9745182474563,68.1200801005239,13.9054016520198,0.994344898418259,87.817,130.97084942878928,4193.0,65690.0,1517371.2999999998,0.774,0.639,0.786,0.767,0.661,0.599,1.712,0.929,0.935,0.889,0.95,0.889,0.723,0.043,0.872,0.877,0.913,0.997,2.086,0.036,0.075,0.957,1.538,0.0,0.0,0.952,0.901,0.922,0.932,0.943,0.729,0.146,0.939,0.612,0.783,0.956,0.679,0.823,0.084,0.052,0.42,0.054,0.195,0.16,0.208,0.918,0.849,0.024,0.81,1.408,1.18,1.6189999999999998,2.5949999999999998,3.2359999999999998,1.101,2.411,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,0.514651118321746,2.384185791015625e-07,3.1872250991,705.629083205,0.0,9.2223690768,42.4791686105,0.2307155492,123.0337157145,7.2912129942,21.6192604632,47252.5196004519,49284.6449066589,0.9170045200418294,0.04175133901102967,0.0003049745659290349,2024-01-01,1,2024,,,
529,11,130,3,3,5,0.0,0.0,2.0,3.0,17797737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124978.3,16.7667385837935,2.45571202299679,6.5128937511789,10547221917.9128,7176655000.0,5492.48927051545,72.153,1.01957535743713,1.02296996116638,90.94167,5.2,23.0,41.2047469211771,1825.0,35894.0,2.40029910130242,10.7,11.1,25.5215338738136,66.1094036210137,8.36906250517274,1.18206337539033,64.361,87.06028993860039,119313.0,279990.0,1314722.7999999998,0.392,0.367,0.467,0.453,0.759,0.499,1.007,0.828,0.857,0.762,1.363,0.748,0.488,0.529,0.783,0.766,0.814,0.989,0.834,0.487,0.639,0.475,1.14,0.278,0.0,0.805,0.566,0.751,0.834,0.787,0.697,0.525,0.54,0.376,0.413,0.795,0.959,0.679,0.592,0.577,0.54,0.179,0.525,0.325,0.478,0.369,0.739,0.357,0.659,0.797,0.444,1.141,1.508,2.417,1.1280000000000001,1.566,0.004259795830723663,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,0.865536561006143,0.4585020216023356,2.384185791015625e-07,0.9438743126816935,2.384185791015625e-07,1.8254972875,450.2247026198,0.0,2.2413652803,57.9320265591,0.6517986733,42.2109239377,9.2405054767,6.7823529412,25895.0321691924,25895.0321691924,1.8608783558863649,1.0417137454428136,1.0000144023790387,2024-01-01,1,2024,,,
