month_id,country_id,gleditsch_ward,ged_sb,ged_ns,ged_os,acled_sb,acled_sb_count,acled_os,ged_sb_tsum_24,wdi_sp_pop_totl,ged_sb_tlag_1,ged_sb_tlag_2,ged_sb_tlag_3,ged_sb_tlag_4,ged_sb_tlag_5,ged_sb_tlag_6,ged_os_tlag_1,wdi_ag_lnd_frst_k2,wdi_dt_oda_odat_pc_zs,wdi_ms_mil_xpnd_gd_zs,wdi_ms_mil_xpnd_zs,wdi_nv_agr_totl_kd,wdi_nv_agr_totl_kn,wdi_ny_gdp_pcap_kd,wdi_sp_dyn_le00_in,wdi_se_enr_prim_fm_zs,wdi_se_enr_prsc_fm_zs,wdi_se_prm_nenr,wdi_sh_sta_maln_zs,wdi_sh_sta_stnt_zs,wdi_sl_tlf_totl_fe_zs,wdi_sm_pop_refg_or,wdi_sm_pop_netm,wdi_sm_pop_totl_zs,wdi_sp_dyn_imrt_in,wdi_sh_dyn_mort_fe,wdi_sp_pop_0014_fe_zs,wdi_sp_pop_1564_fe_zs,wdi_sp_pop_65up_fe_zs,wdi_sp_pop_grow,wdi_sp_urb_totl_in_zs,splag_wdi_sl_tlf_totl_fe_zs,splag_wdi_sm_pop_refg_or,splag_wdi_sm_pop_netm,splag_wdi_ag_lnd_frst_k2,vdem_v2x_delibdem,vdem_v2x_egaldem,vdem_v2x_libdem,vdem_v2x_libdem_48,vdem_v2x_partip,vdem_v2x_partipdem,vdem_v2x_accountability,vdem_v2x_civlib,vdem_v2x_clphy,vdem_v2x_cspart,vdem_v2x_divparctrl,vdem_v2x_edcomp_thick,vdem_v2x_egal,vdem_v2x_execorr,vdem_v2x_frassoc_thick,vdem_v2x_gencs,vdem_v2x_gender,vdem_v2x_genpp,vdem_v2x_horacc,vdem_v2x_neopat,vdem_v2x_pubcorr,vdem_v2x_rule,vdem_v2x_veracc,vdem_v2x_ex_military,vdem_v2x_ex_party,vdem_v2x_freexp,vdem_v2xcl_acjst,vdem_v2xcl_dmove,vdem_v2xcl_prpty,vdem_v2xcl_rol,vdem_v2xcl_slave,vdem_v2xdd_dd,vdem_v2xdl_delib,vdem_v2xeg_eqdr,vdem_v2xeg_eqprotec,vdem_v2xel_frefair,vdem_v2xel_regelec,vdem_v2xme_altinf,vdem_v2xnp_client,vdem_v2xnp_regcorr,vdem_v2xpe_exlecon,vdem_v2xpe_exlpol,vdem_v2xpe_exlgeo,vdem_v2xpe_exlgender,vdem_v2xpe_exlsocgr,vdem_v2xps_party,vdem_v2xcs_ccsi,vdem_v2xnp_pres,vdem_v2xeg_eqaccess,vdem_v2x_diagacc,vdem_v2clrgunev,splag_vdem_v2x_libdem,splag_vdem_v2xcl_dmove,splag_vdem_v2x_accountability,splag_vdem_v2xpe_exlsocgr,splag_vdem_v2xcl_rol,decay_ged_sb_5,decay_ged_os_5,decay_ged_sb_100,decay_ged_sb_500,decay_ged_os_100,decay_ged_ns_5,decay_ged_ns_100,decay_acled_sb_5,decay_acled_os_5,decay_acled_ns_5,agr_withdrawal_pct_t48,dam_cap_pcap_t48,groundwater_export_t48,fresh_withdrawal_pct_t48,ind_efficiency_t48,irr_agr_efficiency_t48,services_efficiency_t48,general_efficiency_t48,water_stress_t48,renewable_internal_pcap_t48,renewable_pcap_t48,splag_1_decay_ged_sb_5,splag_1_decay_ged_os_5,splag_1_decay_ged_ns_5,Date,Month,Year,Unnamed: 4,Unnamed: 5,Unnamed: 6
469,1,110,0,0,0,0.0,0.0,0.0,0.0,785514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184337.5,132.626535370695,1.593320008704,4.64146249746898,1162887558.0481,260963000000.0,6127.70538051386,68.896,0.963930010795593,0.995010018348694,93.09037,8.2,11.3,40.3973949365157,283.0,30080.0,2.00551438236962,25.3,26.4,28.14012926999,65.5938809534538,6.26598977655617,2.8750028594538,26.606,123.5292924148454,22107.0,-1289687.0,5606099.4,0.461,0.498,0.459,0.398,0.545,0.41,1.015,0.888,0.885,0.774,0.707,0.727,0.717,0.305,0.908,0.849,0.875,0.973,-0.031,0.358,0.54,0.659,0.986,0.083,0.333,0.88,0.778,0.892,0.872,0.841,0.679,0.013,0.645,0.71,0.738,0.682,0.77,0.814,0.36,0.315,0.352,0.314,0.353,0.331,0.402,0.685,0.941,0.282,0.729,1.266,-0.008,1.282,2.43,1.7429999999999999,1.1520000000000001,1.843,1.3486991523486091e-06,0.026278012976678578,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,0.5029520295,1054.3605166321,0.0,0.533099631,41.9143759216,0.0477207989,24.1141406852,1.6600633638,3.2984018265,314034.337895735,353125.749252051,0.00012129260596504954,1.027841933641038,1.1113636884666949,2019-01-01,1,2019,,,
469,2,115,0,0,0,0.0,0.0,0.0,0.0,593715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152207.8,23.8835136474164,0.0,0.0,457166271.54857,1562000000.0,8750.91906668785,72.553,0.997619986534119,1.1340399980545,86.02531,6.7,8.3,41.0705379482043,22.0,-862.0,8.62581150145034,16.8,16.5,26.9673878684754,65.160874857923,7.87173727360159,1.04227397350428,66.06,83.8298170638794,1321.0,98014.0,5174851.5,0.616,0.552,0.61,0.632,0.559,0.473,1.249,0.864,0.85,0.753,1.022,0.826,0.697,0.204,0.866,0.809,0.843,0.972,0.77,0.249,0.443,0.705,1.169,0.25,0.0,0.861,0.808,0.877,0.844,0.826,0.618,0.02,0.811,0.694,0.721,0.852,0.919,0.859,0.36,0.238,0.496,0.448,0.282,0.394,0.495,0.86,0.931,0.174,0.719,1.366,0.941,1.071,1.776,2.1769999999999996,0.609,1.631,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,0.4354545455,35769.0250973365,0.0,0.6221212121,7.7984728635,0.8833367483,57.4718963083,6.9343465387,3.950609365,177056.674231815,177056.674231815,2.6973983046972182e-06,0.054118597918564174,1.0000013486991524,2019-01-01,1,2019,,,
469,3,52,0,0,0,0.0,0.0,25.0,0.0,1504709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2290.3,3.07736826353325,0.687787710419977,2.30111193021256,238427982.344222,1331177409.87776,15716.9074857674,73.802,0.966040015220642,1.01081001758575,95.28261,4.9,9.2,42.19170240796,323.0,35502.0,3.66763032980219,16.0,16.2,19.276961235096,69.7787321138617,10.9443066510423,1.74990956858395,53.184,0.0,0.0,0.0,0.0,0.666,0.593,0.634,0.633,0.575,0.478,1.346,0.897,0.944,0.857,1.008,0.825,0.779,0.053,0.875,0.852,0.884,0.983,1.23,0.133,0.112,0.904,1.21,0.0,0.2,0.884,0.904,0.772,0.795,0.906,0.826,0.0,0.918,0.84,0.808,0.835,0.0,0.798,0.327,0.065,0.183,0.17,0.074,0.127,0.178,0.857,0.914,0.121,0.733,1.316,0.568,0.0,0.0,0.0,0.0,0.0,5.437614246462034e-05,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.0,0.9438743126816935,0.4348958333,52.177288941,0.0,8.7552083333,68.4325718076,2.7524654685,64.2562661869,62.980724231,20.3264812576,2802.2488046657,2802.2488046657,0.0,0.0,0.0,2019-01-01,1,2019,,,
469,4,101,0,0,22,10.0,3.0,59.0,0.0,29825653.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,463377.6,4.99838182356158,0.150853892569221,0.0,0.0,2516759000.0,0.0,71.979,0.97707998752594,1.01935994625092,87.39174,2.9,13.4,39.0263323392774,21047.0,-1356759.0,4.51473657184212,21.1,22.2,27.451767106752,64.389709628205,8.15852326504296,-2.44354322482875,88.208,126.3724554802128,139904.0,592378.0,5770256.3,0.04,0.129,0.06,0.1,0.469,0.16,-0.668,0.36,0.256,0.409,1.534,0.32,0.363,0.966,0.347,0.773,0.75,0.963,-1.093,0.979,0.984,0.011,-0.295,0.286,0.143,0.213,0.148,0.669,0.68,0.227,0.743,0.218,0.061,0.084,0.428,0.082,0.635,0.29,0.901,0.947,0.454,0.937,0.434,0.113,0.45,0.506,0.328,0.975,0.55,-0.5,-1.927,1.608,2.51,3.332,1.031,2.373,0.00011859520766035233,1.0,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,0.11136233976754242,0.00017769203892116538,0.9715319411536059,1.0,0.9438743126816935,1.2611320755,5239.8974809677,0.0,1.7072528302,120.957925699,0.4645287628,38.9049385126,13.3927419898,7.5403666667,26760.3409353866,44046.5238998599,0.9438770100799982,0.9711226411232354,1.0117068727372514,2019-01-01,1,2019,,,
469,5,990,0,0,0,0.0,0.0,0.0,0.0,209701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1626.3,610.86979129101,0.0,0.0,74815977.1929081,201860400.0,4277.39142169562,72.636,0.99838000535965,1.05147004127502,94.41308,3.2,4.9,37.5356409671533,5.0,-2739.0,2.55087254435175,15.3,16.1,37.6140932238493,56.9781438074121,5.40776296873858,0.992505709183727,18.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,0.0,51.676114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-01,1,2019,,,
469,6,972,0,0,0,0.0,0.0,0.0,0.0,105150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.5,926.771250102161,0.0,0.0,71231501.3642728,171660000.0,4587.31319232051,70.779,0.990289986133575,1.01038002967834,85.94145,1.8,8.1,40.7280750137893,32.0,-2023.0,5.39794668927192,10.2,10.5,34.4233364476279,58.9073544539132,6.6693090984589,-0.251703882324793,23.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-01,1,2019,,,
469,7,160,0,0,0,0.0,0.0,0.0,0.0,44494502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287910.0,1.64559660024295,0.745498854953045,1.88014181470374,25821525206.243,46420900400.0,13105.397163317,76.999,1.0010199546814,1.02131998538971,99.184,2.0,8.7,42.146220107956,112.0,4690.0,4.80529233472193,8.4,8.2,23.2975700545356,63.2901659120952,13.4122640333693,1.01580834908002,91.87,216.9477029961977,2099.0,276514.0,5869194.4,0.612,0.613,0.641,0.605,0.606,0.527,1.353,0.894,0.847,0.848,0.706,0.868,0.75,0.389,0.899,0.783,0.867,0.994,0.834,0.302,0.402,0.658,1.387,0.042,0.0,0.9,0.719,0.927,0.916,0.865,0.768,0.015,0.741,0.737,0.737,0.887,0.953,0.755,0.403,0.388,0.32,0.058,0.19,0.099,0.129,0.684,0.898,0.203,0.848,1.288,0.287,3.024,4.4559999999999995,6.213,1.4080000000000001,4.26,1.3486991523486091e-06,0.0002113126369643903,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,3.1874828814,3054.2680075336,0.0,4.3013329681,35.383,0.1178396698,62.8606837607,13.5669206452,10.4566640772,6778.808590032,20341.9973935945,3.772704436205848e-05,0.02784597973849499,1.0016464219084995,2019-01-01,1,2019,,,
469,8,145,0,0,0,0.0,0.0,0.0,0.0,11606905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512532.4,62.7962402653583,1.49690234223745,4.0353959175721,4008902022.88858,5995645507.69507,3219.20088567555,67.748,0.990040004253387,0.984809994697571,92.85137,3.4,16.1,44.3317100665964,502.0,-9345.0,1.33326744185504,22.6,25.1,31.6223875423447,62.8388736106371,5.53873884701814,1.48747419672442,69.425,214.8546923923071,4281.0,620343.0,6351442.4,0.419,0.406,0.345,0.397,0.702,0.439,0.676,0.838,0.926,0.906,-0.131,0.702,0.629,0.664,0.801,0.687,0.791,0.999,-0.367,0.674,0.409,0.385,0.887,0.05,0.1,0.755,0.496,0.86,0.702,0.776,0.734,0.277,0.66,0.39,0.712,0.686,0.837,0.726,0.314,0.695,0.163,0.474,0.176,0.32,0.251,0.712,0.742,0.601,0.809,0.819,0.576,3.1790000000000003,4.457,6.564,1.8369999999999997,4.204,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,0.0016423758110424111,1.3486991523486091e-06,1.3486991523486091e-06,0.7937005259840997,0.7711054127039704,0.3344947735,54.7451776631,26.12,0.3637630662,238.7831501875,0.1985865982,116.5300717574,11.4322015486,1.1770011274,27921.5767088971,52807.1994428565,0.39688664133725954,0.26402317314757806,1.0000855182565251,2019-01-01,1,2019,,,
469,9,140,0,50,5,184.0,186.0,274.0,0.0,210166592.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4990514.0,2.11727281082965,1.46967772350671,3.89797910642636,85315265063.1713,206525268700.0,8553.87618653936,75.109,0.973209977149963,1.00668001174927,96.29925,2.2,7.0,43.4324221273637,1038.0,67934.0,0.34331320024167,13.5,13.4,20.6796294655392,69.5485916355569,9.77177889890394,0.793768153848091,86.569,383.0857619103424,163208.0,-530434.0,3109029.8,0.52,0.443,0.612,0.789,0.577,0.48,1.162,0.783,0.63,0.713,0.693,0.866,0.504,0.643,0.892,0.795,0.761,0.738,0.76,0.293,0.288,0.722,1.257,0.267,0.033,0.772,0.715,0.884,0.888,0.79,0.507,0.02,0.644,0.43,0.487,0.896,0.979,0.788,0.352,0.644,0.276,0.027,0.114,0.079,0.207,0.72,0.823,0.117,0.595,0.956,-0.937,4.608999999999999,7.55,8.916,3.5210000000000004,6.858999999999999,1.3486991523486091e-06,0.027840584941885595,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.0,1.0,1.0,1.0,1.0,0.398982306,3425.587323989,0.0,0.7385220308,24.1956555469,0.3025949422,70.4451597231,23.2123576978,3.0193853428,27685.9736074372,42289.4565948613,1.3408822466249182,2.179467341785347,0.12479845527151363,2019-01-01,1,2019,,,
469,10,155,0,0,0,0.0,1.0,1.0,0.0,18701450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179648.7,3.8277324127282,1.86392776997444,7.32994498143431,10007430489.525,7439933036351.19,13906.7702234013,80.133,0.971270024776459,0.98565000295639,94.74067,0.5,1.8,41.7240528587679,479.0,237358.0,2.61551321666127,6.3,6.8,18.5881212832003,68.2964353913454,13.1154433254543,1.79596279901203,87.564,132.5893403265419,3193.0,322176.0,1527202.8,0.776,0.656,0.81,0.849,0.59,0.582,1.732,0.923,0.875,0.804,0.834,0.917,0.704,0.043,0.908,0.787,0.864,0.943,1.921,0.045,0.077,0.951,1.643,0.0,0.0,0.956,0.855,0.952,0.874,0.934,0.874,0.015,0.888,0.625,0.797,0.965,0.273,0.827,0.081,0.044,0.326,0.045,0.132,0.235,0.175,0.939,0.907,0.045,0.708,1.401,1.18,1.686,2.618,3.5220000000000002,0.977,2.463,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,1.3486991523486091e-06,3.1872250991,735.4655451423,0.0,9.2223690768,33.2326778566,0.2077384506,115.2644249437,6.7313072341,21.6192604632,49250.5211512067,51368.5718122405,0.39685296039035456,0.2361812395065401,0.001725196669262755,2019-01-01,1,2019,,,
