,Unnamed: 0,month_id,country_id,draw,outcome
1428,1428,517,133,0,59
1429,1429,517,133,1,17
1430,1430,517,133,2,28
1431,1431,517,133,3,5
1432,1432,517,133,4,40
1433,1433,517,133,5,112
1434,1434,517,133,6,127
1435,1435,517,133,7,97
1436,1436,517,133,8,56
1437,1437,517,133,9,42
1438,1438,517,133,10,216
1439,1439,517,133,11,95
3720,3720,518,133,0,59
3721,3721,518,133,1,17
3722,3722,518,133,2,28
3723,3723,518,133,3,5
3724,3724,518,133,4,40
3725,3725,518,133,5,112
3726,3726,518,133,6,127
3727,3727,518,133,7,97
3728,3728,518,133,8,56
3729,3729,518,133,9,42
3730,3730,518,133,10,216
3731,3731,518,133,11,95
6012,6012,519,133,0,59
6013,6013,519,133,1,17
6014,6014,519,133,2,28
6015,6015,519,133,3,5
6016,6016,519,133,4,40
6017,6017,519,133,5,112
6018,6018,519,133,6,127
6019,6019,519,133,7,97
6020,6020,519,133,8,56
6021,6021,519,133,9,42
6022,6022,519,133,10,216
6023,6023,519,133,11,95
8304,8304,520,133,0,59
8305,8305,520,133,1,17
8306,8306,520,133,2,28
8307,8307,520,133,3,5
8308,8308,520,133,4,40
8309,8309,520,133,5,112
8310,8310,520,133,6,127
8311,8311,520,133,7,97
8312,8312,520,133,8,56
8313,8313,520,133,9,42
8314,8314,520,133,10,216
8315,8315,520,133,11,95
10596,10596,521,133,0,59
10597,10597,521,133,1,17
10598,10598,521,133,2,28
10599,10599,521,133,3,5
10600,10600,521,133,4,40
10601,10601,521,133,5,112
10602,10602,521,133,6,127
10603,10603,521,133,7,97
10604,10604,521,133,8,56
10605,10605,521,133,9,42
10606,10606,521,133,10,216
10607,10607,521,133,11,95
12888,12888,522,133,0,59
12889,12889,522,133,1,17
12890,12890,522,133,2,28
12891,12891,522,133,3,5
12892,12892,522,133,4,40
12893,12893,522,133,5,112
12894,12894,522,133,6,127
12895,12895,522,133,7,97
12896,12896,522,133,8,56
12897,12897,522,133,9,42
12898,12898,522,133,10,216
12899,12899,522,133,11,95
15180,15180,523,133,0,59
15181,15181,523,133,1,17
15182,15182,523,133,2,28
15183,15183,523,133,3,5
15184,15184,523,133,4,40
15185,15185,523,133,5,112
15186,15186,523,133,6,127
15187,15187,523,133,7,97
15188,15188,523,133,8,56
15189,15189,523,133,9,42
15190,15190,523,133,10,216
15191,15191,523,133,11,95
17472,17472,524,133,0,59
17473,17473,524,133,1,17
17474,17474,524,133,2,28
17475,17475,524,133,3,5
17476,17476,524,133,4,40
17477,17477,524,133,5,112
17478,17478,524,133,6,127
17479,17479,524,133,7,97
17480,17480,524,133,8,56
17481,17481,524,133,9,42
17482,17482,524,133,10,216
17483,17483,524,133,11,95
19764,19764,525,133,0,59
19765,19765,525,133,1,17
19766,19766,525,133,2,28
19767,19767,525,133,3,5
19768,19768,525,133,4,40
19769,19769,525,133,5,112
19770,19770,525,133,6,127
19771,19771,525,133,7,97
19772,19772,525,133,8,56
19773,19773,525,133,9,42
19774,19774,525,133,10,216
19775,19775,525,133,11,95
22056,22056,526,133,0,59
22057,22057,526,133,1,17
22058,22058,526,133,2,28
22059,22059,526,133,3,5
22060,22060,526,133,4,40
22061,22061,526,133,5,112
22062,22062,526,133,6,127
22063,22063,526,133,7,97
22064,22064,526,133,8,56
22065,22065,526,133,9,42
22066,22066,526,133,10,216
22067,22067,526,133,11,95
24348,24348,527,133,0,59
24349,24349,527,133,1,17
24350,24350,527,133,2,28
24351,24351,527,133,3,5
24352,24352,527,133,4,40
24353,24353,527,133,5,112
24354,24354,527,133,6,127
24355,24355,527,133,7,97
24356,24356,527,133,8,56
24357,24357,527,133,9,42
24358,24358,527,133,10,216
24359,24359,527,133,11,95
26640,26640,528,133,0,59
26641,26641,528,133,1,17
26642,26642,528,133,2,28
26643,26643,528,133,3,5
26644,26644,528,133,4,40
26645,26645,528,133,5,112
26646,26646,528,133,6,127
26647,26647,528,133,7,97
26648,26648,528,133,8,56
26649,26649,528,133,9,42
26650,26650,528,133,10,216
26651,26651,528,133,11,95
