,Unnamed: 0,month_id,country_id,draw,outcome
134000,134000,517,149,0,0
134001,134001,517,149,1,0
134002,134002,517,149,2,0
134003,134003,517,149,3,0
134004,134004,517,149,4,0
134005,134005,517,149,5,0
134006,134006,517,149,6,0
134007,134007,517,149,7,0
134008,134008,517,149,8,0
134009,134009,517,149,9,0
134010,134010,517,149,10,0
134011,134011,517,149,11,0
134012,134012,517,149,12,0
134013,134013,517,149,13,0
134014,134014,517,149,14,0
134015,134015,517,149,15,0
134016,134016,517,149,16,0
134017,134017,517,149,17,0
134018,134018,517,149,18,0
134019,134019,517,149,19,0
134020,134020,517,149,20,0
134021,134021,517,149,21,0
134022,134022,517,149,22,0
134023,134023,517,149,23,0
134024,134024,517,149,24,0
134025,134025,517,149,25,0
134026,134026,517,149,26,0
134027,134027,517,149,27,0
134028,134028,517,149,28,0
134029,134029,517,149,29,0
134030,134030,517,149,30,0
134031,134031,517,149,31,0
134032,134032,517,149,32,0
134033,134033,517,149,33,0
134034,134034,517,149,34,0
134035,134035,517,149,35,0
134036,134036,517,149,36,0
134037,134037,517,149,37,0
134038,134038,517,149,38,0
134039,134039,517,149,39,0
134040,134040,517,149,40,0
134041,134041,517,149,41,0
134042,134042,517,149,42,0
134043,134043,517,149,43,0
134044,134044,517,149,44,0
134045,134045,517,149,45,0
134046,134046,517,149,46,0
134047,134047,517,149,47,0
134048,134048,517,149,48,0
134049,134049,517,149,49,0
134050,134050,517,149,50,0
134051,134051,517,149,51,0
134052,134052,517,149,52,0
134053,134053,517,149,53,0
134054,134054,517,149,54,0
134055,134055,517,149,55,0
134056,134056,517,149,56,0
134057,134057,517,149,57,0
134058,134058,517,149,58,0
134059,134059,517,149,59,0
134060,134060,517,149,60,0
134061,134061,517,149,61,0
134062,134062,517,149,62,0
134063,134063,517,149,63,0
134064,134064,517,149,64,0
134065,134065,517,149,65,0
134066,134066,517,149,66,0
134067,134067,517,149,67,0
134068,134068,517,149,68,0
134069,134069,517,149,69,0
134070,134070,517,149,70,0
134071,134071,517,149,71,0
134072,134072,517,149,72,0
134073,134073,517,149,73,0
134074,134074,517,149,74,0
134075,134075,517,149,75,0
134076,134076,517,149,76,0
134077,134077,517,149,77,0
134078,134078,517,149,78,0
134079,134079,517,149,79,0
134080,134080,517,149,80,0
134081,134081,517,149,81,0
134082,134082,517,149,82,0
134083,134083,517,149,83,0
134084,134084,517,149,84,0
134085,134085,517,149,85,0
134086,134086,517,149,86,0
134087,134087,517,149,87,0
134088,134088,517,149,88,0
134089,134089,517,149,89,0
134090,134090,517,149,90,0
134091,134091,517,149,91,0
134092,134092,517,149,92,0
134093,134093,517,149,93,0
134094,134094,517,149,94,0
134095,134095,517,149,95,0
134096,134096,517,149,96,0
134097,134097,517,149,97,0
134098,134098,517,149,98,0
134099,134099,517,149,99,0
134100,134100,517,149,100,0
134101,134101,517,149,101,0
134102,134102,517,149,102,0
134103,134103,517,149,103,0
134104,134104,517,149,104,0
134105,134105,517,149,105,0
134106,134106,517,149,106,0
134107,134107,517,149,107,0
134108,134108,517,149,108,0
134109,134109,517,149,109,0
134110,134110,517,149,110,0
134111,134111,517,149,111,0
134112,134112,517,149,112,0
134113,134113,517,149,113,0
134114,134114,517,149,114,0
134115,134115,517,149,115,0
134116,134116,517,149,116,0
134117,134117,517,149,117,0
134118,134118,517,149,118,0
134119,134119,517,149,119,0
134120,134120,517,149,120,0
134121,134121,517,149,121,0
134122,134122,517,149,122,0
134123,134123,517,149,123,0
134124,134124,517,149,124,0
134125,134125,517,149,125,0
134126,134126,517,149,126,0
134127,134127,517,149,127,0
134128,134128,517,149,128,0
134129,134129,517,149,129,0
134130,134130,517,149,130,0
134131,134131,517,149,131,0
134132,134132,517,149,132,0
134133,134133,517,149,133,0
134134,134134,517,149,134,0
134135,134135,517,149,135,0
134136,134136,517,149,136,0
134137,134137,517,149,137,0
134138,134138,517,149,138,0
134139,134139,517,149,139,0
134140,134140,517,149,140,0
134141,134141,517,149,141,0
134142,134142,517,149,142,0
134143,134143,517,149,143,0
134144,134144,517,149,144,0
134145,134145,517,149,145,0
134146,134146,517,149,146,0
134147,134147,517,149,147,0
134148,134148,517,149,148,0
134149,134149,517,149,149,0
134150,134150,517,149,150,0
134151,134151,517,149,151,0
134152,134152,517,149,152,0
134153,134153,517,149,153,0
134154,134154,517,149,154,0
134155,134155,517,149,155,0
134156,134156,517,149,156,0
134157,134157,517,149,157,0
134158,134158,517,149,158,0
134159,134159,517,149,159,0
134160,134160,517,149,160,0
134161,134161,517,149,161,0
134162,134162,517,149,162,0
134163,134163,517,149,163,0
134164,134164,517,149,164,0
134165,134165,517,149,165,0
134166,134166,517,149,166,0
134167,134167,517,149,167,0
134168,134168,517,149,168,0
134169,134169,517,149,169,0
134170,134170,517,149,170,0
134171,134171,517,149,171,0
134172,134172,517,149,172,0
134173,134173,517,149,173,0
134174,134174,517,149,174,0
134175,134175,517,149,175,0
134176,134176,517,149,176,0
134177,134177,517,149,177,0
134178,134178,517,149,178,0
134179,134179,517,149,179,0
134180,134180,517,149,180,0
134181,134181,517,149,181,0
134182,134182,517,149,182,0
134183,134183,517,149,183,0
134184,134184,517,149,184,0
134185,134185,517,149,185,0
134186,134186,517,149,186,0
134187,134187,517,149,187,0
134188,134188,517,149,188,0
134189,134189,517,149,189,0
134190,134190,517,149,190,0
134191,134191,517,149,191,0
134192,134192,517,149,192,0
134193,134193,517,149,193,0
134194,134194,517,149,194,0
134195,134195,517,149,195,0
134196,134196,517,149,196,0
134197,134197,517,149,197,0
134198,134198,517,149,198,0
134199,134199,517,149,199,0
134200,134200,517,149,200,0
134201,134201,517,149,201,0
134202,134202,517,149,202,0
134203,134203,517,149,203,0
134204,134204,517,149,204,0
134205,134205,517,149,205,0
134206,134206,517,149,206,0
134207,134207,517,149,207,0
134208,134208,517,149,208,0
134209,134209,517,149,209,0
134210,134210,517,149,210,0
134211,134211,517,149,211,0
134212,134212,517,149,212,0
134213,134213,517,149,213,0
134214,134214,517,149,214,0
134215,134215,517,149,215,0
134216,134216,517,149,216,0
134217,134217,517,149,217,0
134218,134218,517,149,218,0
134219,134219,517,149,219,0
134220,134220,517,149,220,0
134221,134221,517,149,221,0
134222,134222,517,149,222,0
134223,134223,517,149,223,0
134224,134224,517,149,224,0
134225,134225,517,149,225,0
134226,134226,517,149,226,0
134227,134227,517,149,227,0
134228,134228,517,149,228,0
134229,134229,517,149,229,0
134230,134230,517,149,230,0
134231,134231,517,149,231,0
134232,134232,517,149,232,0
134233,134233,517,149,233,0
134234,134234,517,149,234,0
134235,134235,517,149,235,0
134236,134236,517,149,236,0
134237,134237,517,149,237,0
134238,134238,517,149,238,0
134239,134239,517,149,239,0
134240,134240,517,149,240,0
134241,134241,517,149,241,0
134242,134242,517,149,242,0
134243,134243,517,149,243,0
134244,134244,517,149,244,0
134245,134245,517,149,245,0
134246,134246,517,149,246,0
134247,134247,517,149,247,0
134248,134248,517,149,248,0
134249,134249,517,149,249,0
134250,134250,517,149,250,0
134251,134251,517,149,251,0
134252,134252,517,149,252,0
134253,134253,517,149,253,0
134254,134254,517,149,254,0
134255,134255,517,149,255,0
134256,134256,517,149,256,0
134257,134257,517,149,257,0
134258,134258,517,149,258,0
134259,134259,517,149,259,0
134260,134260,517,149,260,0
134261,134261,517,149,261,0
134262,134262,517,149,262,0
134263,134263,517,149,263,0
134264,134264,517,149,264,0
134265,134265,517,149,265,0
134266,134266,517,149,266,0
134267,134267,517,149,267,0
134268,134268,517,149,268,0
134269,134269,517,149,269,0
134270,134270,517,149,270,0
134271,134271,517,149,271,0
134272,134272,517,149,272,0
134273,134273,517,149,273,0
134274,134274,517,149,274,0
134275,134275,517,149,275,0
134276,134276,517,149,276,0
134277,134277,517,149,277,0
134278,134278,517,149,278,0
134279,134279,517,149,279,0
134280,134280,517,149,280,0
134281,134281,517,149,281,0
134282,134282,517,149,282,0
134283,134283,517,149,283,0
134284,134284,517,149,284,0
134285,134285,517,149,285,0
134286,134286,517,149,286,0
134287,134287,517,149,287,0
134288,134288,517,149,288,0
134289,134289,517,149,289,0
134290,134290,517,149,290,0
134291,134291,517,149,291,0
134292,134292,517,149,292,0
134293,134293,517,149,293,0
134294,134294,517,149,294,0
134295,134295,517,149,295,0
134296,134296,517,149,296,0
134297,134297,517,149,297,0
134298,134298,517,149,298,0
134299,134299,517,149,299,0
134300,134300,517,149,300,0
134301,134301,517,149,301,0
134302,134302,517,149,302,0
134303,134303,517,149,303,0
134304,134304,517,149,304,0
134305,134305,517,149,305,0
134306,134306,517,149,306,0
134307,134307,517,149,307,0
134308,134308,517,149,308,0
134309,134309,517,149,309,0
134310,134310,517,149,310,0
134311,134311,517,149,311,0
134312,134312,517,149,312,0
134313,134313,517,149,313,0
134314,134314,517,149,314,0
134315,134315,517,149,315,0
134316,134316,517,149,316,0
134317,134317,517,149,317,0
134318,134318,517,149,318,0
134319,134319,517,149,319,0
134320,134320,517,149,320,0
134321,134321,517,149,321,0
134322,134322,517,149,322,0
134323,134323,517,149,323,0
134324,134324,517,149,324,0
134325,134325,517,149,325,0
134326,134326,517,149,326,0
134327,134327,517,149,327,0
134328,134328,517,149,328,0
134329,134329,517,149,329,0
134330,134330,517,149,330,0
134331,134331,517,149,331,0
134332,134332,517,149,332,0
134333,134333,517,149,333,0
134334,134334,517,149,334,0
134335,134335,517,149,335,0
134336,134336,517,149,336,0
134337,134337,517,149,337,0
134338,134338,517,149,338,0
134339,134339,517,149,339,0
134340,134340,517,149,340,0
134341,134341,517,149,341,0
134342,134342,517,149,342,0
134343,134343,517,149,343,0
134344,134344,517,149,344,0
134345,134345,517,149,345,0
134346,134346,517,149,346,0
134347,134347,517,149,347,0
134348,134348,517,149,348,0
134349,134349,517,149,349,0
134350,134350,517,149,350,0
134351,134351,517,149,351,0
134352,134352,517,149,352,0
134353,134353,517,149,353,0
134354,134354,517,149,354,0
134355,134355,517,149,355,0
134356,134356,517,149,356,0
134357,134357,517,149,357,0
134358,134358,517,149,358,0
134359,134359,517,149,359,0
134360,134360,517,149,360,0
134361,134361,517,149,361,0
134362,134362,517,149,362,0
134363,134363,517,149,363,0
134364,134364,517,149,364,0
134365,134365,517,149,365,0
134366,134366,517,149,366,0
134367,134367,517,149,367,0
134368,134368,517,149,368,0
134369,134369,517,149,369,0
134370,134370,517,149,370,0
134371,134371,517,149,371,0
134372,134372,517,149,372,0
134373,134373,517,149,373,0
134374,134374,517,149,374,0
134375,134375,517,149,375,0
134376,134376,517,149,376,0
134377,134377,517,149,377,0
134378,134378,517,149,378,0
134379,134379,517,149,379,0
134380,134380,517,149,380,0
134381,134381,517,149,381,0
134382,134382,517,149,382,0
134383,134383,517,149,383,0
134384,134384,517,149,384,0
134385,134385,517,149,385,0
134386,134386,517,149,386,0
134387,134387,517,149,387,0
134388,134388,517,149,388,0
134389,134389,517,149,389,0
134390,134390,517,149,390,0
134391,134391,517,149,391,0
134392,134392,517,149,392,0
134393,134393,517,149,393,0
134394,134394,517,149,394,0
134395,134395,517,149,395,0
134396,134396,517,149,396,0
134397,134397,517,149,397,0
134398,134398,517,149,398,0
134399,134399,517,149,399,0
134400,134400,517,149,400,0
134401,134401,517,149,401,0
134402,134402,517,149,402,0
134403,134403,517,149,403,0
134404,134404,517,149,404,0
134405,134405,517,149,405,0
134406,134406,517,149,406,0
134407,134407,517,149,407,0
134408,134408,517,149,408,0
134409,134409,517,149,409,0
134410,134410,517,149,410,0
134411,134411,517,149,411,0
134412,134412,517,149,412,0
134413,134413,517,149,413,0
134414,134414,517,149,414,0
134415,134415,517,149,415,0
134416,134416,517,149,416,0
134417,134417,517,149,417,0
134418,134418,517,149,418,0
134419,134419,517,149,419,0
134420,134420,517,149,420,0
134421,134421,517,149,421,0
134422,134422,517,149,422,0
134423,134423,517,149,423,0
134424,134424,517,149,424,0
134425,134425,517,149,425,0
134426,134426,517,149,426,0
134427,134427,517,149,427,0
134428,134428,517,149,428,0
134429,134429,517,149,429,0
134430,134430,517,149,430,0
134431,134431,517,149,431,0
134432,134432,517,149,432,0
134433,134433,517,149,433,0
134434,134434,517,149,434,0
134435,134435,517,149,435,0
134436,134436,517,149,436,0
134437,134437,517,149,437,0
134438,134438,517,149,438,0
134439,134439,517,149,439,0
134440,134440,517,149,440,0
134441,134441,517,149,441,0
134442,134442,517,149,442,0
134443,134443,517,149,443,0
134444,134444,517,149,444,0
134445,134445,517,149,445,0
134446,134446,517,149,446,0
134447,134447,517,149,447,0
134448,134448,517,149,448,0
134449,134449,517,149,449,0
134450,134450,517,149,450,0
134451,134451,517,149,451,0
134452,134452,517,149,452,0
134453,134453,517,149,453,0
134454,134454,517,149,454,0
134455,134455,517,149,455,0
134456,134456,517,149,456,0
134457,134457,517,149,457,0
134458,134458,517,149,458,0
134459,134459,517,149,459,0
134460,134460,517,149,460,0
134461,134461,517,149,461,0
134462,134462,517,149,462,0
134463,134463,517,149,463,0
134464,134464,517,149,464,0
134465,134465,517,149,465,0
134466,134466,517,149,466,0
134467,134467,517,149,467,0
134468,134468,517,149,468,0
134469,134469,517,149,469,0
134470,134470,517,149,470,0
134471,134471,517,149,471,0
134472,134472,517,149,472,0
134473,134473,517,149,473,0
134474,134474,517,149,474,0
134475,134475,517,149,475,0
134476,134476,517,149,476,0
134477,134477,517,149,477,0
134478,134478,517,149,478,0
134479,134479,517,149,479,0
134480,134480,517,149,480,0
134481,134481,517,149,481,0
134482,134482,517,149,482,0
134483,134483,517,149,483,0
134484,134484,517,149,484,0
134485,134485,517,149,485,0
134486,134486,517,149,486,0
134487,134487,517,149,487,0
134488,134488,517,149,488,0
134489,134489,517,149,489,0
134490,134490,517,149,490,0
134491,134491,517,149,491,0
134492,134492,517,149,492,0
134493,134493,517,149,493,0
134494,134494,517,149,494,0
134495,134495,517,149,495,0
134496,134496,517,149,496,0
134497,134497,517,149,497,0
134498,134498,517,149,498,0
134499,134499,517,149,499,0
134500,134500,517,149,500,0
134501,134501,517,149,501,0
134502,134502,517,149,502,0
134503,134503,517,149,503,0
134504,134504,517,149,504,0
134505,134505,517,149,505,0
134506,134506,517,149,506,0
134507,134507,517,149,507,0
134508,134508,517,149,508,0
134509,134509,517,149,509,0
134510,134510,517,149,510,0
134511,134511,517,149,511,0
134512,134512,517,149,512,0
134513,134513,517,149,513,0
134514,134514,517,149,514,0
134515,134515,517,149,515,0
134516,134516,517,149,516,0
134517,134517,517,149,517,0
134518,134518,517,149,518,0
134519,134519,517,149,519,0
134520,134520,517,149,520,0
134521,134521,517,149,521,0
134522,134522,517,149,522,0
134523,134523,517,149,523,0
134524,134524,517,149,524,0
134525,134525,517,149,525,0
134526,134526,517,149,526,0
134527,134527,517,149,527,0
134528,134528,517,149,528,0
134529,134529,517,149,529,0
134530,134530,517,149,530,0
134531,134531,517,149,531,0
134532,134532,517,149,532,0
134533,134533,517,149,533,0
134534,134534,517,149,534,0
134535,134535,517,149,535,0
134536,134536,517,149,536,0
134537,134537,517,149,537,0
134538,134538,517,149,538,0
134539,134539,517,149,539,0
134540,134540,517,149,540,0
134541,134541,517,149,541,0
134542,134542,517,149,542,0
134543,134543,517,149,543,0
134544,134544,517,149,544,0
134545,134545,517,149,545,0
134546,134546,517,149,546,0
134547,134547,517,149,547,0
134548,134548,517,149,548,0
134549,134549,517,149,549,0
134550,134550,517,149,550,0
134551,134551,517,149,551,0
134552,134552,517,149,552,0
134553,134553,517,149,553,0
134554,134554,517,149,554,0
134555,134555,517,149,555,0
134556,134556,517,149,556,0
134557,134557,517,149,557,0
134558,134558,517,149,558,0
134559,134559,517,149,559,0
134560,134560,517,149,560,0
134561,134561,517,149,561,0
134562,134562,517,149,562,0
134563,134563,517,149,563,0
134564,134564,517,149,564,0
134565,134565,517,149,565,0
134566,134566,517,149,566,0
134567,134567,517,149,567,0
134568,134568,517,149,568,0
134569,134569,517,149,569,0
134570,134570,517,149,570,0
134571,134571,517,149,571,0
134572,134572,517,149,572,0
134573,134573,517,149,573,0
134574,134574,517,149,574,0
134575,134575,517,149,575,0
134576,134576,517,149,576,0
134577,134577,517,149,577,0
134578,134578,517,149,578,0
134579,134579,517,149,579,0
134580,134580,517,149,580,0
134581,134581,517,149,581,0
134582,134582,517,149,582,0
134583,134583,517,149,583,0
134584,134584,517,149,584,0
134585,134585,517,149,585,0
134586,134586,517,149,586,0
134587,134587,517,149,587,0
134588,134588,517,149,588,0
134589,134589,517,149,589,0
134590,134590,517,149,590,0
134591,134591,517,149,591,0
134592,134592,517,149,592,0
134593,134593,517,149,593,0
134594,134594,517,149,594,0
134595,134595,517,149,595,0
134596,134596,517,149,596,0
134597,134597,517,149,597,0
134598,134598,517,149,598,0
134599,134599,517,149,599,0
134600,134600,517,149,600,0
134601,134601,517,149,601,0
134602,134602,517,149,602,0
134603,134603,517,149,603,0
134604,134604,517,149,604,0
134605,134605,517,149,605,0
134606,134606,517,149,606,0
134607,134607,517,149,607,0
134608,134608,517,149,608,0
134609,134609,517,149,609,0
134610,134610,517,149,610,0
134611,134611,517,149,611,0
134612,134612,517,149,612,0
134613,134613,517,149,613,0
134614,134614,517,149,614,0
134615,134615,517,149,615,0
134616,134616,517,149,616,0
134617,134617,517,149,617,0
134618,134618,517,149,618,0
134619,134619,517,149,619,0
134620,134620,517,149,620,0
134621,134621,517,149,621,0
134622,134622,517,149,622,0
134623,134623,517,149,623,0
134624,134624,517,149,624,0
134625,134625,517,149,625,0
134626,134626,517,149,626,0
134627,134627,517,149,627,0
134628,134628,517,149,628,0
134629,134629,517,149,629,0
134630,134630,517,149,630,0
134631,134631,517,149,631,0
134632,134632,517,149,632,0
134633,134633,517,149,633,0
134634,134634,517,149,634,0
134635,134635,517,149,635,0
134636,134636,517,149,636,0
134637,134637,517,149,637,0
134638,134638,517,149,638,0
134639,134639,517,149,639,0
134640,134640,517,149,640,0
134641,134641,517,149,641,0
134642,134642,517,149,642,0
134643,134643,517,149,643,0
134644,134644,517,149,644,0
134645,134645,517,149,645,0
134646,134646,517,149,646,0
134647,134647,517,149,647,0
134648,134648,517,149,648,0
134649,134649,517,149,649,0
134650,134650,517,149,650,0
134651,134651,517,149,651,0
134652,134652,517,149,652,0
134653,134653,517,149,653,0
134654,134654,517,149,654,0
134655,134655,517,149,655,0
134656,134656,517,149,656,0
134657,134657,517,149,657,0
134658,134658,517,149,658,0
134659,134659,517,149,659,0
134660,134660,517,149,660,0
134661,134661,517,149,661,0
134662,134662,517,149,662,0
134663,134663,517,149,663,0
134664,134664,517,149,664,0
134665,134665,517,149,665,0
134666,134666,517,149,666,0
134667,134667,517,149,667,0
134668,134668,517,149,668,0
134669,134669,517,149,669,0
134670,134670,517,149,670,0
134671,134671,517,149,671,0
134672,134672,517,149,672,0
134673,134673,517,149,673,0
134674,134674,517,149,674,0
134675,134675,517,149,675,0
134676,134676,517,149,676,0
134677,134677,517,149,677,0
134678,134678,517,149,678,0
134679,134679,517,149,679,0
134680,134680,517,149,680,0
134681,134681,517,149,681,0
134682,134682,517,149,682,0
134683,134683,517,149,683,0
134684,134684,517,149,684,0
134685,134685,517,149,685,0
134686,134686,517,149,686,0
134687,134687,517,149,687,0
134688,134688,517,149,688,0
134689,134689,517,149,689,0
134690,134690,517,149,690,0
134691,134691,517,149,691,0
134692,134692,517,149,692,0
134693,134693,517,149,693,0
134694,134694,517,149,694,0
134695,134695,517,149,695,0
134696,134696,517,149,696,0
134697,134697,517,149,697,0
134698,134698,517,149,698,0
134699,134699,517,149,699,0
134700,134700,517,149,700,0
134701,134701,517,149,701,0
134702,134702,517,149,702,0
134703,134703,517,149,703,0
134704,134704,517,149,704,0
134705,134705,517,149,705,0
134706,134706,517,149,706,0
134707,134707,517,149,707,0
134708,134708,517,149,708,0
134709,134709,517,149,709,0
134710,134710,517,149,710,0
134711,134711,517,149,711,0
134712,134712,517,149,712,0
134713,134713,517,149,713,0
134714,134714,517,149,714,0
134715,134715,517,149,715,0
134716,134716,517,149,716,0
134717,134717,517,149,717,0
134718,134718,517,149,718,0
134719,134719,517,149,719,0
134720,134720,517,149,720,0
