,Unnamed: 0,month_id,country_id,draw,outcome
1608,1608,457,149,0,48
1609,1609,457,149,1,2
1610,1610,457,149,2,27
1611,1611,457,149,3,1
1612,1612,457,149,4,35
1613,1613,457,149,5,9
1614,1614,457,149,6,6
1615,1615,457,149,7,31
1616,1616,457,149,8,4
1617,1617,457,149,9,385
1618,1618,457,149,10,4
1619,1619,457,149,11,0
3900,3900,458,149,0,48
3901,3901,458,149,1,2
3902,3902,458,149,2,27
3903,3903,458,149,3,1
3904,3904,458,149,4,35
3905,3905,458,149,5,9
3906,3906,458,149,6,6
3907,3907,458,149,7,31
3908,3908,458,149,8,4
3909,3909,458,149,9,385
3910,3910,458,149,10,4
3911,3911,458,149,11,0
6192,6192,459,149,0,48
6193,6193,459,149,1,2
6194,6194,459,149,2,27
6195,6195,459,149,3,1
6196,6196,459,149,4,35
6197,6197,459,149,5,9
6198,6198,459,149,6,6
6199,6199,459,149,7,31
6200,6200,459,149,8,4
6201,6201,459,149,9,385
6202,6202,459,149,10,4
6203,6203,459,149,11,0
8484,8484,460,149,0,48
8485,8485,460,149,1,2
8486,8486,460,149,2,27
8487,8487,460,149,3,1
8488,8488,460,149,4,35
8489,8489,460,149,5,9
8490,8490,460,149,6,6
8491,8491,460,149,7,31
8492,8492,460,149,8,4
8493,8493,460,149,9,385
8494,8494,460,149,10,4
8495,8495,460,149,11,0
10776,10776,461,149,0,48
10777,10777,461,149,1,2
10778,10778,461,149,2,27
10779,10779,461,149,3,1
10780,10780,461,149,4,35
10781,10781,461,149,5,9
10782,10782,461,149,6,6
10783,10783,461,149,7,31
10784,10784,461,149,8,4
10785,10785,461,149,9,385
10786,10786,461,149,10,4
10787,10787,461,149,11,0
13068,13068,462,149,0,48
13069,13069,462,149,1,2
13070,13070,462,149,2,27
13071,13071,462,149,3,1
13072,13072,462,149,4,35
13073,13073,462,149,5,9
13074,13074,462,149,6,6
13075,13075,462,149,7,31
13076,13076,462,149,8,4
13077,13077,462,149,9,385
13078,13078,462,149,10,4
13079,13079,462,149,11,0
15360,15360,463,149,0,48
15361,15361,463,149,1,2
15362,15362,463,149,2,27
15363,15363,463,149,3,1
15364,15364,463,149,4,35
15365,15365,463,149,5,9
15366,15366,463,149,6,6
15367,15367,463,149,7,31
15368,15368,463,149,8,4
15369,15369,463,149,9,385
15370,15370,463,149,10,4
15371,15371,463,149,11,0
17652,17652,464,149,0,48
17653,17653,464,149,1,2
17654,17654,464,149,2,27
17655,17655,464,149,3,1
17656,17656,464,149,4,35
17657,17657,464,149,5,9
17658,17658,464,149,6,6
17659,17659,464,149,7,31
17660,17660,464,149,8,4
17661,17661,464,149,9,385
17662,17662,464,149,10,4
17663,17663,464,149,11,0
19944,19944,465,149,0,48
19945,19945,465,149,1,2
19946,19946,465,149,2,27
19947,19947,465,149,3,1
19948,19948,465,149,4,35
19949,19949,465,149,5,9
19950,19950,465,149,6,6
19951,19951,465,149,7,31
19952,19952,465,149,8,4
19953,19953,465,149,9,385
19954,19954,465,149,10,4
19955,19955,465,149,11,0
22236,22236,466,149,0,48
22237,22237,466,149,1,2
22238,22238,466,149,2,27
22239,22239,466,149,3,1
22240,22240,466,149,4,35
22241,22241,466,149,5,9
22242,22242,466,149,6,6
22243,22243,466,149,7,31
22244,22244,466,149,8,4
22245,22245,466,149,9,385
22246,22246,466,149,10,4
22247,22247,466,149,11,0
24528,24528,467,149,0,48
24529,24529,467,149,1,2
24530,24530,467,149,2,27
24531,24531,467,149,3,1
24532,24532,467,149,4,35
24533,24533,467,149,5,9
24534,24534,467,149,6,6
24535,24535,467,149,7,31
24536,24536,467,149,8,4
24537,24537,467,149,9,385
24538,24538,467,149,10,4
24539,24539,467,149,11,0
26820,26820,468,149,0,48
26821,26821,468,149,1,2
26822,26822,468,149,2,27
26823,26823,468,149,3,1
26824,26824,468,149,4,35
26825,26825,468,149,5,9
26826,26826,468,149,6,6
26827,26827,468,149,7,31
26828,26828,468,149,8,4
26829,26829,468,149,9,385
26830,26830,468,149,10,4
26831,26831,468,149,11,0
