,month_id,country_id,draw,outcome
152000,481,167,0,0
152001,481,167,1,0
152002,481,167,2,0
152003,481,167,3,0
152004,481,167,4,0
152005,481,167,5,0
152006,481,167,6,0
152007,481,167,7,0
152008,481,167,8,0
152009,481,167,9,0
152010,481,167,10,0
152011,481,167,11,0
152012,481,167,12,0
152013,481,167,13,0
152014,481,167,14,4
152015,481,167,15,0
152016,481,167,16,0
152017,481,167,17,0
152018,481,167,18,0
152019,481,167,19,146
152020,481,167,20,0
152021,481,167,21,0
152022,481,167,22,0
152023,481,167,23,0
152024,481,167,24,0
152025,481,167,25,12
152026,481,167,26,0
152027,481,167,27,0
152028,481,167,28,0
152029,481,167,29,0
152030,481,167,30,0
152031,481,167,31,0
152032,481,167,32,0
152033,481,167,33,0
152034,481,167,34,0
152035,481,167,35,0
152036,481,167,36,0
152037,481,167,37,0
152038,481,167,38,0
152039,481,167,39,0
152040,481,167,40,0
152041,481,167,41,0
152042,481,167,42,0
152043,481,167,43,0
152044,481,167,44,13
152045,481,167,45,385
152046,481,167,46,0
152047,481,167,47,0
152048,481,167,48,0
152049,481,167,49,0
152050,481,167,50,0
152051,481,167,51,1
152052,481,167,52,79
152053,481,167,53,0
152054,481,167,54,0
152055,481,167,55,0
152056,481,167,56,0
152057,481,167,57,0
152058,481,167,58,0
152059,481,167,59,0
152060,481,167,60,6
152061,481,167,61,0
152062,481,167,62,0
152063,481,167,63,0
152064,481,167,64,0
152065,481,167,65,0
152066,481,167,66,0
152067,481,167,67,0
152068,481,167,68,29
152069,481,167,69,0
152070,481,167,70,0
152071,481,167,71,99
152072,481,167,72,0
152073,481,167,73,191
152074,481,167,74,0
152075,481,167,75,0
152076,481,167,76,0
152077,481,167,77,0
152078,481,167,78,0
152079,481,167,79,0
152080,481,167,80,0
152081,481,167,81,0
152082,481,167,82,0
152083,481,167,83,0
152084,481,167,84,0
152085,481,167,85,0
152086,481,167,86,0
152087,481,167,87,0
152088,481,167,88,0
152089,481,167,89,0
152090,481,167,90,0
152091,481,167,91,0
152092,481,167,92,0
152093,481,167,93,0
152094,481,167,94,0
152095,481,167,95,0
152096,481,167,96,0
152097,481,167,97,0
152098,481,167,98,0
152099,481,167,99,0
152100,481,167,100,0
152101,481,167,101,0
152102,481,167,102,0
152103,481,167,103,0
152104,481,167,104,0
152105,481,167,105,0
152106,481,167,106,0
152107,481,167,107,0
152108,481,167,108,0
152109,481,167,109,0
152110,481,167,110,0
152111,481,167,111,0
152112,481,167,112,13
152113,481,167,113,170
152114,481,167,114,0
152115,481,167,115,0
152116,481,167,116,16
152117,481,167,117,0
152118,481,167,118,0
152119,481,167,119,0
152120,481,167,120,0
152121,481,167,121,0
152122,481,167,122,0
152123,481,167,123,0
152124,481,167,124,0
152125,481,167,125,0
152126,481,167,126,0
152127,481,167,127,0
152128,481,167,128,0
152129,481,167,129,0
152130,481,167,130,0
152131,481,167,131,0
