,Unnamed: 0,month_id,country_id,draw,outcome
106000,106000,469,120,0,0
106001,106001,469,120,1,0
106002,106002,469,120,2,0
106003,106003,469,120,3,0
106004,106004,469,120,4,0
106005,106005,469,120,5,0
106006,106006,469,120,6,0
106007,106007,469,120,7,0
106008,106008,469,120,8,0
106009,106009,469,120,9,0
106010,106010,469,120,10,0
106011,106011,469,120,11,0
106012,106012,469,120,12,0
106013,106013,469,120,13,0
106014,106014,469,120,14,0
106015,106015,469,120,15,0
106016,106016,469,120,16,0
106017,106017,469,120,17,0
106018,106018,469,120,18,0
106019,106019,469,120,19,0
106020,106020,469,120,20,0
106021,106021,469,120,21,0
106022,106022,469,120,22,0
106023,106023,469,120,23,188
106024,106024,469,120,24,0
106025,106025,469,120,25,0
106026,106026,469,120,26,0
106027,106027,469,120,27,0
106028,106028,469,120,28,99
106029,106029,469,120,29,0
106030,106030,469,120,30,0
106031,106031,469,120,31,0
106032,106032,469,120,32,0
106033,106033,469,120,33,0
106034,106034,469,120,34,0
106035,106035,469,120,35,0
106036,106036,469,120,36,0
106037,106037,469,120,37,0
106038,106038,469,120,38,0
106039,106039,469,120,39,0
106040,106040,469,120,40,0
106041,106041,469,120,41,0
106042,106042,469,120,42,53
106043,106043,469,120,43,0
106044,106044,469,120,44,0
106045,106045,469,120,45,0
106046,106046,469,120,46,0
106047,106047,469,120,47,0
106048,106048,469,120,48,0
106049,106049,469,120,49,0
106050,106050,469,120,50,0
106051,106051,469,120,51,0
106052,106052,469,120,52,0
106053,106053,469,120,53,0
106054,106054,469,120,54,0
106055,106055,469,120,55,0
106056,106056,469,120,56,0
106057,106057,469,120,57,8
106058,106058,469,120,58,18
106059,106059,469,120,59,0
106060,106060,469,120,60,0
106061,106061,469,120,61,0
106062,106062,469,120,62,0
106063,106063,469,120,63,0
106064,106064,469,120,64,0
106065,106065,469,120,65,0
106066,106066,469,120,66,0
106067,106067,469,120,67,24
106068,106068,469,120,68,0
106069,106069,469,120,69,176
106070,106070,469,120,70,0
106071,106071,469,120,71,13
106072,106072,469,120,72,0
106073,106073,469,120,73,0
106074,106074,469,120,74,0
106075,106075,469,120,75,0
106076,106076,469,120,76,0
106077,106077,469,120,77,0
106078,106078,469,120,78,0
106079,106079,469,120,79,0
106080,106080,469,120,80,0
106081,106081,469,120,81,0
106082,106082,469,120,82,0
106083,106083,469,120,83,0
106084,106084,469,120,84,6
106085,106085,469,120,85,0
106086,106086,469,120,86,0
106087,106087,469,120,87,0
106088,106088,469,120,88,0
106089,106089,469,120,89,0
106090,106090,469,120,90,0
106091,106091,469,120,91,0
106092,106092,469,120,92,0
106093,106093,469,120,93,0
