,month_id,country_id,draw,outcome
152000,517,167,0,75
152001,517,167,1,65
152002,517,167,2,75
152003,517,167,3,58
152004,517,167,4,68
152005,517,167,5,66
152006,517,167,6,71
152007,517,167,7,68
152008,517,167,8,52
152009,517,167,9,65
152010,517,167,10,72
152011,517,167,11,62
152012,517,167,12,78
152013,517,167,13,75
152014,517,167,14,49
152015,517,167,15,62
152016,517,167,16,60
152017,517,167,17,66
152018,517,167,18,63
152019,517,167,19,61
152020,517,167,20,63
152021,517,167,21,56
152022,517,167,22,74
152023,517,167,23,65
152024,517,167,24,73
152025,517,167,25,74
152026,517,167,26,72
152027,517,167,27,61
152028,517,167,28,61
152029,517,167,29,74
152030,517,167,30,64
152031,517,167,31,78
152032,517,167,32,59
152033,517,167,33,62
152034,517,167,34,64
152035,517,167,35,62
152036,517,167,36,58
152037,517,167,37,66
152038,517,167,38,63
152039,517,167,39,63
152040,517,167,40,64
152041,517,167,41,69
152042,517,167,42,69
152043,517,167,43,70
152044,517,167,44,66
152045,517,167,45,76
152046,517,167,46,69
152047,517,167,47,77
152048,517,167,48,66
152049,517,167,49,73
152050,517,167,50,72
152051,517,167,51,66
152052,517,167,52,73
152053,517,167,53,70
152054,517,167,54,63
152055,517,167,55,61
152056,517,167,56,73
152057,517,167,57,73
152058,517,167,58,64
152059,517,167,59,71
152060,517,167,60,69
152061,517,167,61,64
152062,517,167,62,61
152063,517,167,63,61
152064,517,167,64,79
152065,517,167,65,78
152066,517,167,66,51
152067,517,167,67,55
152068,517,167,68,63
152069,517,167,69,67
152070,517,167,70,79
152071,517,167,71,62
152072,517,167,72,75
152073,517,167,73,65
152074,517,167,74,67
152075,517,167,75,73
152076,517,167,76,55
152077,517,167,77,61
152078,517,167,78,57
152079,517,167,79,73
152080,517,167,80,63
152081,517,167,81,69
152082,517,167,82,76
152083,517,167,83,73
152084,517,167,84,70
152085,517,167,85,80
152086,517,167,86,79
152087,517,167,87,69
152088,517,167,88,77
152089,517,167,89,68
152090,517,167,90,78
152091,517,167,91,62
152092,517,167,92,78
152093,517,167,93,58
152094,517,167,94,60
152095,517,167,95,52
152096,517,167,96,62
152097,517,167,97,73
152098,517,167,98,55
152099,517,167,99,56
152100,517,167,100,68
152101,517,167,101,64
152102,517,167,102,57
152103,517,167,103,73
152104,517,167,104,61
152105,517,167,105,71
152106,517,167,106,76
152107,517,167,107,65
152108,517,167,108,70
152109,517,167,109,81
152110,517,167,110,61
152111,517,167,111,76
152112,517,167,112,74
152113,517,167,113,61
152114,517,167,114,71
152115,517,167,115,70
152116,517,167,116,72
152117,517,167,117,64
152118,517,167,118,69
152119,517,167,119,62
152120,517,167,120,68
152121,517,167,121,62
152122,517,167,122,73
152123,517,167,123,72
152124,517,167,124,70
152125,517,167,125,75
152126,517,167,126,54
152127,517,167,127,68
152128,517,167,128,68
152129,517,167,129,59
152130,517,167,130,69
152131,517,167,131,52
152132,517,167,132,58
152133,517,167,133,73
152134,517,167,134,75
152135,517,167,135,63
152136,517,167,136,73
152137,517,167,137,74
