,month_id,country_id,draw,outcome
152000,517,167,0,0
152001,517,167,1,0
152002,517,167,2,0
152003,517,167,3,0
152004,517,167,4,0
152005,517,167,5,0
152006,517,167,6,0
152007,517,167,7,0
152008,517,167,8,0
152009,517,167,9,0
152010,517,167,10,0
152011,517,167,11,0
152012,517,167,12,0
152013,517,167,13,0
152014,517,167,14,0
152015,517,167,15,0
152016,517,167,16,0
152017,517,167,17,9
152018,517,167,18,0
152019,517,167,19,0
152020,517,167,20,0
152021,517,167,21,7
152022,517,167,22,0
152023,517,167,23,0
152024,517,167,24,0
152025,517,167,25,1
152026,517,167,26,0
152027,517,167,27,0
152028,517,167,28,0
152029,517,167,29,0
152030,517,167,30,0
152031,517,167,31,0
152032,517,167,32,0
152033,517,167,33,0
152034,517,167,34,0
152035,517,167,35,0
152036,517,167,36,0
152037,517,167,37,0
152038,517,167,38,0
152039,517,167,39,0
152040,517,167,40,0
152041,517,167,41,8
152042,517,167,42,0
152043,517,167,43,0
152044,517,167,44,0
152045,517,167,45,0
152046,517,167,46,0
152047,517,167,47,0
152048,517,167,48,0
152049,517,167,49,0
152050,517,167,50,18
152051,517,167,51,2
152052,517,167,52,0
152053,517,167,53,0
152054,517,167,54,0
152055,517,167,55,0
152056,517,167,56,0
152057,517,167,57,0
152058,517,167,58,0
152059,517,167,59,0
152060,517,167,60,0
152061,517,167,61,0
152062,517,167,62,0
152063,517,167,63,0
152064,517,167,64,0
152065,517,167,65,0
152066,517,167,66,0
152067,517,167,67,0
152068,517,167,68,0
152069,517,167,69,0
152070,517,167,70,0
152071,517,167,71,0
152072,517,167,72,0
152073,517,167,73,0
152074,517,167,74,0
152075,517,167,75,0
152076,517,167,76,0
152077,517,167,77,0
152078,517,167,78,0
152079,517,167,79,0
152080,517,167,80,0
152081,517,167,81,0
152082,517,167,82,0
152083,517,167,83,0
152084,517,167,84,0
152085,517,167,85,0
152086,517,167,86,0
152087,517,167,87,0
152088,517,167,88,0
152089,517,167,89,0
152090,517,167,90,0
152091,517,167,91,0
152092,517,167,92,0
152093,517,167,93,0
152094,517,167,94,5
152095,517,167,95,0
152096,517,167,96,0
152097,517,167,97,0
152098,517,167,98,0
152099,517,167,99,7
152100,517,167,100,1
152101,517,167,101,0
152102,517,167,102,134
152103,517,167,103,0
152104,517,167,104,0
152105,517,167,105,0
152106,517,167,106,0
152107,517,167,107,0
152108,517,167,108,0
152109,517,167,109,0
152110,517,167,110,0
152111,517,167,111,0
152112,517,167,112,0
152113,517,167,113,0
152114,517,167,114,0
152115,517,167,115,0
152116,517,167,116,0
152117,517,167,117,0
152118,517,167,118,0
152119,517,167,119,0
152120,517,167,120,0
152121,517,167,121,0
152122,517,167,122,93
152123,517,167,123,0
152124,517,167,124,0
