,Unnamed: 0,month_id,country_id,draw,outcome
1428,1428,457,133,0,1053
1429,1429,457,133,1,891
1430,1430,457,133,2,1244
1431,1431,457,133,3,1403
1432,1432,457,133,4,1958
1433,1433,457,133,5,1443
1434,1434,457,133,6,1940
1435,1435,457,133,7,921
1436,1436,457,133,8,2465
1437,1437,457,133,9,2217
1438,1438,457,133,10,1455
1439,1439,457,133,11,1731
3720,3720,458,133,0,1053
3721,3721,458,133,1,891
3722,3722,458,133,2,1244
3723,3723,458,133,3,1403
3724,3724,458,133,4,1958
3725,3725,458,133,5,1443
3726,3726,458,133,6,1940
3727,3727,458,133,7,921
3728,3728,458,133,8,2465
3729,3729,458,133,9,2217
3730,3730,458,133,10,1455
3731,3731,458,133,11,1731
6012,6012,459,133,0,1053
6013,6013,459,133,1,891
6014,6014,459,133,2,1244
6015,6015,459,133,3,1403
6016,6016,459,133,4,1958
6017,6017,459,133,5,1443
6018,6018,459,133,6,1940
6019,6019,459,133,7,921
6020,6020,459,133,8,2465
6021,6021,459,133,9,2217
6022,6022,459,133,10,1455
6023,6023,459,133,11,1731
8304,8304,460,133,0,1053
8305,8305,460,133,1,891
8306,8306,460,133,2,1244
8307,8307,460,133,3,1403
8308,8308,460,133,4,1958
8309,8309,460,133,5,1443
8310,8310,460,133,6,1940
8311,8311,460,133,7,921
8312,8312,460,133,8,2465
8313,8313,460,133,9,2217
8314,8314,460,133,10,1455
8315,8315,460,133,11,1731
10596,10596,461,133,0,1053
10597,10597,461,133,1,891
10598,10598,461,133,2,1244
10599,10599,461,133,3,1403
10600,10600,461,133,4,1958
10601,10601,461,133,5,1443
10602,10602,461,133,6,1940
10603,10603,461,133,7,921
10604,10604,461,133,8,2465
10605,10605,461,133,9,2217
10606,10606,461,133,10,1455
10607,10607,461,133,11,1731
12888,12888,462,133,0,1053
12889,12889,462,133,1,891
12890,12890,462,133,2,1244
12891,12891,462,133,3,1403
12892,12892,462,133,4,1958
12893,12893,462,133,5,1443
12894,12894,462,133,6,1940
12895,12895,462,133,7,921
12896,12896,462,133,8,2465
12897,12897,462,133,9,2217
12898,12898,462,133,10,1455
12899,12899,462,133,11,1731
15180,15180,463,133,0,1053
15181,15181,463,133,1,891
15182,15182,463,133,2,1244
15183,15183,463,133,3,1403
15184,15184,463,133,4,1958
15185,15185,463,133,5,1443
15186,15186,463,133,6,1940
15187,15187,463,133,7,921
15188,15188,463,133,8,2465
15189,15189,463,133,9,2217
15190,15190,463,133,10,1455
15191,15191,463,133,11,1731
17472,17472,464,133,0,1053
17473,17473,464,133,1,891
17474,17474,464,133,2,1244
17475,17475,464,133,3,1403
17476,17476,464,133,4,1958
17477,17477,464,133,5,1443
17478,17478,464,133,6,1940
17479,17479,464,133,7,921
17480,17480,464,133,8,2465
17481,17481,464,133,9,2217
17482,17482,464,133,10,1455
17483,17483,464,133,11,1731
19764,19764,465,133,0,1053
19765,19765,465,133,1,891
19766,19766,465,133,2,1244
19767,19767,465,133,3,1403
19768,19768,465,133,4,1958
19769,19769,465,133,5,1443
19770,19770,465,133,6,1940
19771,19771,465,133,7,921
19772,19772,465,133,8,2465
19773,19773,465,133,9,2217
19774,19774,465,133,10,1455
19775,19775,465,133,11,1731
22056,22056,466,133,0,1053
22057,22057,466,133,1,891
22058,22058,466,133,2,1244
22059,22059,466,133,3,1403
22060,22060,466,133,4,1958
22061,22061,466,133,5,1443
22062,22062,466,133,6,1940
22063,22063,466,133,7,921
22064,22064,466,133,8,2465
22065,22065,466,133,9,2217
22066,22066,466,133,10,1455
22067,22067,466,133,11,1731
24348,24348,467,133,0,1053
24349,24349,467,133,1,891
24350,24350,467,133,2,1244
24351,24351,467,133,3,1403
24352,24352,467,133,4,1958
24353,24353,467,133,5,1443
24354,24354,467,133,6,1940
24355,24355,467,133,7,921
24356,24356,467,133,8,2465
24357,24357,467,133,9,2217
24358,24358,467,133,10,1455
24359,24359,467,133,11,1731
26640,26640,468,133,0,1053
26641,26641,468,133,1,891
26642,26642,468,133,2,1244
26643,26643,468,133,3,1403
26644,26644,468,133,4,1958
26645,26645,468,133,5,1443
26646,26646,468,133,6,1940
26647,26647,468,133,7,921
26648,26648,468,133,8,2465
26649,26649,468,133,9,2217
26650,26650,468,133,10,1455
26651,26651,468,133,11,1731
