,month_id,country_id,draw,outcome
0,493,1,0,0
1,493,1,1,0
2,493,1,2,0
3,493,1,3,0
4,493,1,4,0
5,493,1,5,0
6,493,1,6,0
7,493,1,7,0
8,493,1,8,0
9,493,1,9,0
10,493,1,10,0
11,493,1,11,0
12,493,2,0,0
13,493,2,1,0
14,493,2,2,0
15,493,2,3,0
16,493,2,4,0
17,493,2,5,0
18,493,2,6,0
19,493,2,7,0
20,493,2,8,0
21,493,2,9,0
22,493,2,10,0
23,493,2,11,0
24,493,3,0,0
25,493,3,1,0
26,493,3,2,0
27,493,3,3,0
28,493,3,4,0
29,493,3,5,0
30,493,3,6,0
31,493,3,7,0
32,493,3,8,0
33,493,3,9,0
34,493,3,10,0
35,493,3,11,0
36,493,4,0,0
37,493,4,1,0
38,493,4,2,0
39,493,4,3,0
40,493,4,4,0
41,493,4,5,0
42,493,4,6,0
43,493,4,7,0
44,493,4,8,0
45,493,4,9,0
46,493,4,10,0
47,493,4,11,0
48,493,5,0,0
49,493,5,1,0
50,493,5,2,0
51,493,5,3,0
52,493,5,4,0
53,493,5,5,0
54,493,5,6,0
55,493,5,7,0
56,493,5,8,0
57,493,5,9,0
58,493,5,10,0
59,493,5,11,0
60,493,6,0,0
61,493,6,1,0
62,493,6,2,0
63,493,6,3,0
64,493,6,4,0
65,493,6,5,0
66,493,6,6,0
67,493,6,7,0
68,493,6,8,0
69,493,6,9,0
70,493,6,10,0
71,493,6,11,0
72,493,7,0,0
73,493,7,1,0
74,493,7,2,0
75,493,7,3,0
76,493,7,4,0
77,493,7,5,0
78,493,7,6,0
79,493,7,7,0
80,493,7,8,0
81,493,7,9,0
82,493,7,10,0
83,493,7,11,0
84,493,8,0,0
85,493,8,1,0
86,493,8,2,0
87,493,8,3,0
88,493,8,4,0
89,493,8,5,0
90,493,8,6,0
91,493,8,7,0
92,493,8,8,0
93,493,8,9,0
94,493,8,10,0
95,493,8,11,0
96,493,9,0,0
97,493,9,1,0
98,493,9,2,0
99,493,9,3,0
100,493,9,4,0
101,493,9,5,0
102,493,9,6,0
103,493,9,7,0
104,493,9,8,0
105,493,9,9,0
106,493,9,10,0
107,493,9,11,0
108,493,10,0,0
109,493,10,1,0
110,493,10,2,0
111,493,10,3,0
112,493,10,4,0
113,493,10,5,0
114,493,10,6,0
115,493,10,7,0
116,493,10,8,0
117,493,10,9,0
118,493,10,10,0
119,493,10,11,0
120,493,11,0,0
121,493,11,1,0
122,493,11,2,0
123,493,11,3,0
124,493,11,4,0
125,493,11,5,0
126,493,11,6,0
127,493,11,7,0
128,493,11,8,0
129,493,11,9,0
130,493,11,10,0
131,493,11,11,0
132,493,12,0,0
133,493,12,1,0
134,493,12,2,0
135,493,12,3,0
136,493,12,4,0
137,493,12,5,0
138,493,12,6,0
139,493,12,7,0
140,493,12,8,0
141,493,12,9,0
142,493,12,10,0
143,493,12,11,0
144,493,13,0,0
145,493,13,1,0
146,493,13,2,0
147,493,13,3,5
148,493,13,4,0
149,493,13,5,0
150,493,13,6,0
151,493,13,7,0
152,493,13,8,0
153,493,13,9,0
154,493,13,10,0
155,493,13,11,0
156,493,14,0,0
157,493,14,1,0
158,493,14,2,0
159,493,14,3,0
160,493,14,4,0
161,493,14,5,0
162,493,14,6,0
163,493,14,7,0
164,493,14,8,0
165,493,14,9,0
166,493,14,10,0
167,493,14,11,0
168,493,16,0,0
169,493,16,1,0
170,493,16,2,0
171,493,16,3,0
172,493,16,4,0
173,493,16,5,0
174,493,16,6,0
175,493,16,7,0
176,493,16,8,0
177,493,16,9,0
178,493,16,10,0
179,493,16,11,0
180,493,17,0,0
181,493,17,1,0
182,493,17,2,0
183,493,17,3,0
184,493,17,4,0
185,493,17,5,0
186,493,17,6,0
187,493,17,7,0
188,493,17,8,0
189,493,17,9,0
190,493,17,10,0
191,493,17,11,0
192,493,18,0,0
193,493,18,1,0
194,493,18,2,0
195,493,18,3,0
196,493,18,4,0
197,493,18,5,0
198,493,18,6,0
199,493,18,7,0
200,493,18,8,0
201,493,18,9,0
202,493,18,10,0
203,493,18,11,0
204,493,19,0,0
205,493,19,1,0
206,493,19,2,0
207,493,19,3,0
208,493,19,4,0
209,493,19,5,0
210,493,19,6,0
211,493,19,7,0
212,493,19,8,0
213,493,19,9,0
214,493,19,10,0
215,493,19,11,0
216,493,20,0,0
217,493,20,1,0
218,493,20,2,0
219,493,20,3,0
220,493,20,4,0
221,493,20,5,0
222,493,20,6,0
223,493,20,7,0
224,493,20,8,0
225,493,20,9,0
226,493,20,10,0
227,493,20,11,0
228,493,21,0,0
229,493,21,1,0
230,493,21,2,0
231,493,21,3,0
232,493,21,4,0
233,493,21,5,0
234,493,21,6,0
235,493,21,7,0
236,493,21,8,0
237,493,21,9,0
238,493,21,10,0
239,493,21,11,0
240,493,22,0,0
241,493,22,1,0
242,493,22,2,0
243,493,22,3,0
244,493,22,4,0
245,493,22,5,0
246,493,22,6,0
247,493,22,7,0
248,493,22,8,0
249,493,22,9,0
250,493,22,10,0
251,493,22,11,0
252,493,23,0,0
253,493,23,1,0
254,493,23,2,0
255,493,23,3,0
256,493,23,4,0
257,493,23,5,0
258,493,23,6,0
259,493,23,7,0
260,493,23,8,0
261,493,23,9,0
262,493,23,10,0
263,493,23,11,0
264,493,24,0,0
265,493,24,1,0
266,493,24,2,0
267,493,24,3,0
268,493,24,4,0
269,493,24,5,0
270,493,24,6,0
271,493,24,7,0
272,493,24,8,0
273,493,24,9,0
274,493,24,10,0
275,493,24,11,0
276,493,25,0,0
277,493,25,1,0
278,493,25,2,0
279,493,25,3,0
280,493,25,4,0
281,493,25,5,0
282,493,25,6,0
283,493,25,7,0
284,493,25,8,0
285,493,25,9,0
286,493,25,10,0
287,493,25,11,0
288,493,26,0,0
289,493,26,1,0
290,493,26,2,0
291,493,26,3,0
292,493,26,4,0
293,493,26,5,0
294,493,26,6,0
295,493,26,7,0
296,493,26,8,0
297,493,26,9,0
298,493,26,10,0
299,493,26,11,0
300,493,27,0,0
301,493,27,1,0
302,493,27,2,0
303,493,27,3,0
304,493,27,4,0
305,493,27,5,0
306,493,27,6,0
307,493,27,7,0
308,493,27,8,0
309,493,27,9,0
310,493,27,10,0
311,493,27,11,0
312,493,28,0,1
313,493,28,1,3
314,493,28,2,3
315,493,28,3,4
316,493,28,4,1
317,493,28,5,8
318,493,28,6,10
319,493,28,7,7
320,493,28,8,0
321,493,28,9,6
322,493,28,10,0
323,493,28,11,1
324,493,29,0,0
325,493,29,1,0
326,493,29,2,0
327,493,29,3,0
328,493,29,4,0
329,493,29,5,0
330,493,29,6,0
331,493,29,7,0
332,493,29,8,0
333,493,29,9,0
334,493,29,10,0
335,493,29,11,0
336,493,30,0,0
337,493,30,1,0
338,493,30,2,0
339,493,30,3,0
340,493,30,4,0
341,493,30,5,0
342,493,30,6,0
343,493,30,7,0
344,493,30,8,0
345,493,30,9,0
346,493,30,10,0
347,493,30,11,0
348,493,31,0,0
349,493,31,1,0
350,493,31,2,0
351,493,31,3,0
352,493,31,4,0
353,493,31,5,0
354,493,31,6,0
355,493,31,7,0
356,493,31,8,0
357,493,31,9,0
358,493,31,10,0
359,493,31,11,0
360,493,32,0,0
361,493,32,1,0
362,493,32,2,0
363,493,32,3,0
364,493,32,4,0
365,493,32,5,0
366,493,32,6,0
367,493,32,7,0
368,493,32,8,0
369,493,32,9,0
370,493,32,10,0
371,493,32,11,0
372,493,33,0,0
373,493,33,1,0
374,493,33,2,0
375,493,33,3,0
376,493,33,4,0
377,493,33,5,0
378,493,33,6,0
379,493,33,7,0
380,493,33,8,0
381,493,33,9,0
382,493,33,10,0
383,493,33,11,0
384,493,34,0,0
385,493,34,1,0
386,493,34,2,0
387,493,34,3,0
388,493,34,4,0
389,493,34,5,0
390,493,34,6,0
391,493,34,7,0
392,493,34,8,0
393,493,34,9,0
394,493,34,10,0
395,493,34,11,0
396,493,35,0,0
397,493,35,1,0
398,493,35,2,0
399,493,35,3,0
400,493,35,4,0
401,493,35,5,0
402,493,35,6,0
403,493,35,7,0
404,493,35,8,0
405,493,35,9,0
406,493,35,10,0
407,493,35,11,0
408,493,36,0,0
409,493,36,1,0
410,493,36,2,0
411,493,36,3,0
412,493,36,4,0
413,493,36,5,0
414,493,36,6,0
415,493,36,7,0
416,493,36,8,0
417,493,36,9,0
418,493,36,10,0
419,493,36,11,0
420,493,37,0,0
421,493,37,1,0
422,493,37,2,0
423,493,37,3,0
424,493,37,4,0
425,493,37,5,0
426,493,37,6,0
427,493,37,7,0
428,493,37,8,0
429,493,37,9,0
430,493,37,10,0
431,493,37,11,0
432,493,38,0,0
433,493,38,1,0
434,493,38,2,0
435,493,38,3,0
436,493,38,4,0
437,493,38,5,0
438,493,38,6,0
439,493,38,7,0
440,493,38,8,0
441,493,38,9,0
442,493,38,10,0
443,493,38,11,0
444,493,39,0,1
445,493,39,1,0
446,493,39,2,0
447,493,39,3,0
448,493,39,4,0
449,493,39,5,0
450,493,39,6,0
451,493,39,7,0
452,493,39,8,0
453,493,39,9,0
454,493,39,10,0
455,493,39,11,0
456,493,40,0,0
457,493,40,1,0
458,493,40,2,0
459,493,40,3,0
460,493,40,4,0
461,493,40,5,0
462,493,40,6,0
463,493,40,7,0
464,493,40,8,0
465,493,40,9,0
466,493,40,10,0
467,493,40,11,0
468,493,41,0,0
469,493,41,1,0
470,493,41,2,0
471,493,41,3,0
472,493,41,4,0
473,493,41,5,0
474,493,41,6,0
475,493,41,7,0
476,493,41,8,0
477,493,41,9,0
478,493,41,10,0
479,493,41,11,0
480,493,42,0,0
481,493,42,1,0
482,493,42,2,0
483,493,42,3,0
484,493,42,4,0
485,493,42,5,0
486,493,42,6,0
487,493,42,7,0
488,493,42,8,0
489,493,42,9,0
490,493,42,10,0
491,493,42,11,0
492,493,43,0,0
493,493,43,1,0
494,493,43,2,0
495,493,43,3,0
496,493,43,4,0
