,month_id,country_id,draw,outcome
0,517,1,0,0
1,517,1,1,0
2,517,1,2,0
3,517,1,3,0
4,517,1,4,0
5,517,1,5,0
6,517,1,6,0
7,517,1,7,0
8,517,1,8,0
9,517,1,9,0
10,517,1,10,0
11,517,1,11,0
12,517,2,0,0
13,517,2,1,0
14,517,2,2,0
15,517,2,3,0
16,517,2,4,0
17,517,2,5,0
18,517,2,6,0
19,517,2,7,0
20,517,2,8,0
21,517,2,9,0
22,517,2,10,0
23,517,2,11,0
24,517,3,0,0
25,517,3,1,0
26,517,3,2,0
27,517,3,3,0
28,517,3,4,0
29,517,3,5,0
30,517,3,6,0
31,517,3,7,0
32,517,3,8,0
33,517,3,9,0
34,517,3,10,0
35,517,3,11,0
36,517,4,0,0
37,517,4,1,0
38,517,4,2,0
39,517,4,3,0
40,517,4,4,0
41,517,4,5,0
42,517,4,6,0
43,517,4,7,0
44,517,4,8,0
45,517,4,9,0
46,517,4,10,0
47,517,4,11,0
48,517,5,0,0
49,517,5,1,0
50,517,5,2,0
51,517,5,3,0
52,517,5,4,0
53,517,5,5,0
54,517,5,6,0
55,517,5,7,0
56,517,5,8,0
57,517,5,9,0
58,517,5,10,0
59,517,5,11,0
60,517,6,0,0
61,517,6,1,0
62,517,6,2,0
63,517,6,3,0
64,517,6,4,0
65,517,6,5,0
66,517,6,6,0
67,517,6,7,0
68,517,6,8,0
69,517,6,9,0
70,517,6,10,0
71,517,6,11,0
72,517,7,0,0
73,517,7,1,0
74,517,7,2,0
75,517,7,3,0
76,517,7,4,0
77,517,7,5,0
78,517,7,6,0
79,517,7,7,0
80,517,7,8,0
81,517,7,9,0
82,517,7,10,0
83,517,7,11,0
84,517,8,0,0
85,517,8,1,0
86,517,8,2,0
87,517,8,3,0
88,517,8,4,0
89,517,8,5,0
90,517,8,6,0
91,517,8,7,0
92,517,8,8,0
93,517,8,9,0
94,517,8,10,0
95,517,8,11,0
96,517,9,0,0
97,517,9,1,0
98,517,9,2,0
99,517,9,3,0
100,517,9,4,0
101,517,9,5,0
102,517,9,6,0
103,517,9,7,0
104,517,9,8,0
105,517,9,9,0
106,517,9,10,0
107,517,9,11,0
108,517,10,0,0
109,517,10,1,0
110,517,10,2,0
111,517,10,3,0
112,517,10,4,0
113,517,10,5,0
114,517,10,6,0
115,517,10,7,0
116,517,10,8,0
117,517,10,9,0
118,517,10,10,0
119,517,10,11,0
120,517,11,0,0
121,517,11,1,0
122,517,11,2,0
123,517,11,3,0
124,517,11,4,0
125,517,11,5,0
126,517,11,6,0
127,517,11,7,0
128,517,11,8,0
129,517,11,9,0
130,517,11,10,0
131,517,11,11,0
132,517,12,0,0
133,517,12,1,0
134,517,12,2,0
135,517,12,3,0
136,517,12,4,0
137,517,12,5,0
138,517,12,6,0
139,517,12,7,0
140,517,12,8,0
