,month_id,country_id,draw,outcome
0,505,1,0,0
1,505,1,1,0
2,505,1,2,0
3,505,1,3,0
4,505,1,4,0
5,505,1,5,0
6,505,1,6,0
7,505,1,7,0
8,505,1,8,0
9,505,1,9,0
10,505,1,10,0
11,505,1,11,0
12,505,2,0,0
13,505,2,1,0
14,505,2,2,0
15,505,2,3,0
16,505,2,4,0
17,505,2,5,0
18,505,2,6,0
19,505,2,7,0
20,505,2,8,0
21,505,2,9,0
22,505,2,10,0
23,505,2,11,0
24,505,3,0,0
25,505,3,1,0
26,505,3,2,0
27,505,3,3,0
28,505,3,4,0
29,505,3,5,0
30,505,3,6,0
31,505,3,7,0
32,505,3,8,0
33,505,3,9,0
34,505,3,10,0
35,505,3,11,0
36,505,4,0,0
37,505,4,1,0
38,505,4,2,0
39,505,4,3,0
40,505,4,4,0
41,505,4,5,0
42,505,4,6,0
43,505,4,7,0
44,505,4,8,0
45,505,4,9,0
46,505,4,10,0
47,505,4,11,0
48,505,5,0,0
49,505,5,1,0
50,505,5,2,0
51,505,5,3,0
52,505,5,4,0
53,505,5,5,0
54,505,5,6,0
55,505,5,7,0
56,505,5,8,0
57,505,5,9,0
58,505,5,10,0
59,505,5,11,0
60,505,6,0,0
61,505,6,1,0
62,505,6,2,0
63,505,6,3,0
64,505,6,4,0
65,505,6,5,0
66,505,6,6,0
67,505,6,7,0
68,505,6,8,0
69,505,6,9,0
70,505,6,10,0
71,505,6,11,0
72,505,7,0,0
73,505,7,1,0
74,505,7,2,0
75,505,7,3,0
76,505,7,4,0
77,505,7,5,0
78,505,7,6,0
79,505,7,7,0
80,505,7,8,0
81,505,7,9,0
82,505,7,10,0
83,505,7,11,0
84,505,8,0,0
85,505,8,1,0
86,505,8,2,0
87,505,8,3,0
88,505,8,4,0
89,505,8,5,0
90,505,8,6,0
91,505,8,7,0
92,505,8,8,0
93,505,8,9,0
94,505,8,10,0
95,505,8,11,0
96,505,9,0,0
97,505,9,1,0
98,505,9,2,0
99,505,9,3,0
100,505,9,4,0
101,505,9,5,0
102,505,9,6,0
103,505,9,7,0
104,505,9,8,0
105,505,9,9,0
106,505,9,10,0
107,505,9,11,0
108,505,10,0,0
109,505,10,1,0
110,505,10,2,0
111,505,10,3,0
112,505,10,4,0
113,505,10,5,0
114,505,10,6,0
115,505,10,7,0
116,505,10,8,0
117,505,10,9,0
118,505,10,10,0
119,505,10,11,0
120,505,11,0,0
121,505,11,1,0
122,505,11,2,0
123,505,11,3,0
124,505,11,4,0
125,505,11,5,0
126,505,11,6,0
127,505,11,7,0
128,505,11,8,0
129,505,11,9,0
130,505,11,10,0
131,505,11,11,0
132,505,12,0,0
133,505,12,1,0
134,505,12,2,0
135,505,12,3,0
136,505,12,4,0
137,505,12,5,0
138,505,12,6,0
139,505,12,7,0
140,505,12,8,0
141,505,12,9,0
142,505,12,10,0
143,505,12,11,0
144,505,13,0,0
145,505,13,1,0
146,505,13,2,0
147,505,13,3,0
148,505,13,4,0
149,505,13,5,0
150,505,13,6,16
151,505,13,7,0
152,505,13,8,3
153,505,13,9,0
154,505,13,10,1
155,505,13,11,0
156,505,14,0,0
157,505,14,1,0
158,505,14,2,0
159,505,14,3,0
160,505,14,4,0
161,505,14,5,0
162,505,14,6,0
163,505,14,7,0
164,505,14,8,0
165,505,14,9,0
166,505,14,10,0
167,505,14,11,0
168,505,16,0,0
169,505,16,1,0
170,505,16,2,0
171,505,16,3,0
172,505,16,4,0
173,505,16,5,0
174,505,16,6,0
175,505,16,7,0
176,505,16,8,0
177,505,16,9,0
178,505,16,10,0
179,505,16,11,0
180,505,17,0,0
181,505,17,1,0
182,505,17,2,0
183,505,17,3,0
184,505,17,4,0
185,505,17,5,0
186,505,17,6,0
187,505,17,7,0
188,505,17,8,0
189,505,17,9,0
190,505,17,10,0
191,505,17,11,0
192,505,18,0,0
193,505,18,1,0
194,505,18,2,0
195,505,18,3,0
196,505,18,4,0
197,505,18,5,0
198,505,18,6,0
199,505,18,7,0
200,505,18,8,0
201,505,18,9,0
202,505,18,10,0
203,505,18,11,0
204,505,19,0,0
205,505,19,1,0
206,505,19,2,0
207,505,19,3,0
208,505,19,4,0
209,505,19,5,0
210,505,19,6,0
211,505,19,7,0
212,505,19,8,0
213,505,19,9,0
214,505,19,10,0
215,505,19,11,0
216,505,20,0,0
217,505,20,1,0
218,505,20,2,0
219,505,20,3,0
220,505,20,4,0
221,505,20,5,0
222,505,20,6,0
223,505,20,7,0
224,505,20,8,0
225,505,20,9,0
226,505,20,10,0
227,505,20,11,0
228,505,21,0,0
229,505,21,1,0
230,505,21,2,0
231,505,21,3,0
232,505,21,4,0
233,505,21,5,0
234,505,21,6,0
235,505,21,7,0
236,505,21,8,0
237,505,21,9,0
238,505,21,10,0
239,505,21,11,0
240,505,22,0,0
241,505,22,1,0
242,505,22,2,0
243,505,22,3,0
244,505,22,4,0
245,505,22,5,0
246,505,22,6,0
247,505,22,7,0
248,505,22,8,0
249,505,22,9,0
250,505,22,10,0
251,505,22,11,0
252,505,23,0,0
253,505,23,1,0
254,505,23,2,0
255,505,23,3,0
256,505,23,4,0
257,505,23,5,0
258,505,23,6,0
259,505,23,7,0
