,month_id,country_id,draw,outcome
0,469,1,0,0
1,469,1,1,0
2,469,1,2,0
3,469,1,3,0
4,469,1,4,0
5,469,1,5,0
6,469,1,6,0
7,469,1,7,0
8,469,1,8,0
9,469,1,9,0
10,469,1,10,0
11,469,1,11,0
12,469,2,0,0
13,469,2,1,0
14,469,2,2,0
15,469,2,3,0
16,469,2,4,0
17,469,2,5,0
18,469,2,6,0
19,469,2,7,0
20,469,2,8,0
21,469,2,9,0
22,469,2,10,0
23,469,2,11,0
24,469,3,0,0
25,469,3,1,0
26,469,3,2,0
27,469,3,3,0
28,469,3,4,0
29,469,3,5,0
30,469,3,6,0
31,469,3,7,0
32,469,3,8,0
33,469,3,9,0
34,469,3,10,0
35,469,3,11,0
36,469,4,0,0
37,469,4,1,0
38,469,4,2,0
39,469,4,3,0
40,469,4,4,0
41,469,4,5,0
42,469,4,6,0
43,469,4,7,0
44,469,4,8,0
45,469,4,9,0
46,469,4,10,0
47,469,4,11,0
48,469,5,0,0
49,469,5,1,0
50,469,5,2,0
51,469,5,3,0
52,469,5,4,0
53,469,5,5,0
54,469,5,6,0
55,469,5,7,0
56,469,5,8,0
57,469,5,9,0
58,469,5,10,0
59,469,5,11,0
60,469,6,0,0
61,469,6,1,0
62,469,6,2,0
63,469,6,3,0
64,469,6,4,0
65,469,6,5,0
66,469,6,6,0
67,469,6,7,0
68,469,6,8,0
69,469,6,9,0
70,469,6,10,0
71,469,6,11,0
72,469,7,0,0
73,469,7,1,0
74,469,7,2,0
75,469,7,3,0
76,469,7,4,0
77,469,7,5,0
78,469,7,6,0
79,469,7,7,0
80,469,7,8,0
81,469,7,9,0
82,469,7,10,0
83,469,7,11,0
84,469,8,0,0
85,469,8,1,0
86,469,8,2,0
87,469,8,3,0
88,469,8,4,0
89,469,8,5,0
90,469,8,6,0
91,469,8,7,0
92,469,8,8,0
93,469,8,9,0
94,469,8,10,0
95,469,8,11,0
96,469,9,0,0
97,469,9,1,0
98,469,9,2,0
99,469,9,3,0
100,469,9,4,0
101,469,9,5,0
102,469,9,6,0
103,469,9,7,0
104,469,9,8,0
105,469,9,9,0
106,469,9,10,0
107,469,9,11,0
108,469,10,0,0
109,469,10,1,0
110,469,10,2,0
111,469,10,3,0
112,469,10,4,0
113,469,10,5,0
114,469,10,6,0
115,469,10,7,0
116,469,10,8,0
117,469,10,9,0
118,469,10,10,0
119,469,10,11,0
120,469,11,0,0
121,469,11,1,0
122,469,11,2,0
123,469,11,3,0
124,469,11,4,0
125,469,11,5,0
126,469,11,6,0
127,469,11,7,0
128,469,11,8,0
129,469,11,9,0
130,469,11,10,0
131,469,11,11,0
132,469,12,0,0
133,469,12,1,0
134,469,12,2,0
135,469,12,3,0
136,469,12,4,0
137,469,12,5,0
138,469,12,6,0
139,469,12,7,0
140,469,12,8,0
141,469,12,9,0
142,469,12,10,0
143,469,12,11,0
144,469,13,0,0
145,469,13,1,0
146,469,13,2,0
147,469,13,3,0
148,469,13,4,0
149,469,13,5,0
150,469,13,6,0
151,469,13,7,0
152,469,13,8,0
153,469,13,9,0
154,469,13,10,0
155,469,13,11,0
156,469,14,0,0
157,469,14,1,0
158,469,14,2,0
159,469,14,3,0
160,469,14,4,0
161,469,14,5,0
162,469,14,6,0
163,469,14,7,0
164,469,14,8,0
165,469,14,9,0
166,469,14,10,0
167,469,14,11,0
168,469,16,0,0
169,469,16,1,0
170,469,16,2,0
171,469,16,3,0
172,469,16,4,0
173,469,16,5,0
174,469,16,6,0
175,469,16,7,0
176,469,16,8,0
177,469,16,9,0
178,469,16,10,0
179,469,16,11,0
180,469,17,0,0
181,469,17,1,0
182,469,17,2,0
183,469,17,3,0
184,469,17,4,0
185,469,17,5,0
186,469,17,6,0
187,469,17,7,0
188,469,17,8,0
189,469,17,9,0
190,469,17,10,0
191,469,17,11,0
192,469,18,0,0
193,469,18,1,0
194,469,18,2,0
195,469,18,3,0
196,469,18,4,0
197,469,18,5,0
198,469,18,6,0
199,469,18,7,0
200,469,18,8,0
201,469,18,9,0
202,469,18,10,0
203,469,18,11,0
204,469,19,0,0
205,469,19,1,0
206,469,19,2,0
207,469,19,3,0
208,469,19,4,0
209,469,19,5,0
210,469,19,6,0
211,469,19,7,0
212,469,19,8,0
213,469,19,9,0
214,469,19,10,0
215,469,19,11,0
216,469,20,0,0
217,469,20,1,0
218,469,20,2,0
219,469,20,3,0
220,469,20,4,0
221,469,20,5,0
222,469,20,6,0
223,469,20,7,0
224,469,20,8,0
225,469,20,9,0
226,469,20,10,0
227,469,20,11,0
228,469,21,0,0
229,469,21,1,0
230,469,21,2,0
231,469,21,3,0
232,469,21,4,0
233,469,21,5,0
234,469,21,6,0
235,469,21,7,0
236,469,21,8,0
237,469,21,9,0
238,469,21,10,0
239,469,21,11,0
240,469,22,0,0
241,469,22,1,0
242,469,22,2,0
243,469,22,3,0
244,469,22,4,0
245,469,22,5,0
246,469,22,6,0
247,469,22,7,0
248,469,22,8,0
249,469,22,9,0
250,469,22,10,0
251,469,22,11,0
252,469,23,0,0
253,469,23,1,0
