,month_id,country_id,draw,outcome
0,457,1,0,0
1,457,1,1,0
2,457,1,2,0
3,457,1,3,0
4,457,1,4,0
5,457,1,5,0
6,457,1,6,0
7,457,1,7,0
8,457,1,8,0
9,457,1,9,0
10,457,1,10,0
11,457,1,11,0
12,457,2,0,0
13,457,2,1,0
14,457,2,2,0
15,457,2,3,0
16,457,2,4,0
17,457,2,5,0
18,457,2,6,0
19,457,2,7,0
20,457,2,8,0
21,457,2,9,0
22,457,2,10,0
23,457,2,11,0
24,457,3,0,0
25,457,3,1,0
26,457,3,2,0
27,457,3,3,0
28,457,3,4,0
29,457,3,5,0
30,457,3,6,0
31,457,3,7,0
32,457,3,8,0
33,457,3,9,0
34,457,3,10,0
35,457,3,11,0
36,457,4,0,0
37,457,4,1,0
38,457,4,2,0
39,457,4,3,0
40,457,4,4,0
41,457,4,5,0
42,457,4,6,0
43,457,4,7,0
44,457,4,8,0
45,457,4,9,0
46,457,4,10,0
47,457,4,11,0
48,457,5,0,0
49,457,5,1,0
50,457,5,2,0
51,457,5,3,0
52,457,5,4,0
53,457,5,5,0
54,457,5,6,0
55,457,5,7,0
56,457,5,8,0
57,457,5,9,0
58,457,5,10,0
59,457,5,11,0
60,457,6,0,0
61,457,6,1,0
62,457,6,2,0
63,457,6,3,0
64,457,6,4,0
65,457,6,5,0
66,457,6,6,0
67,457,6,7,0
68,457,6,8,0
69,457,6,9,0
70,457,6,10,0
71,457,6,11,0
72,457,7,0,0
73,457,7,1,0
74,457,7,2,0
75,457,7,3,0
76,457,7,4,0
77,457,7,5,0
78,457,7,6,0
79,457,7,7,0
80,457,7,8,0
81,457,7,9,0
82,457,7,10,0
83,457,7,11,0
84,457,8,0,0
85,457,8,1,0
86,457,8,2,0
87,457,8,3,0
88,457,8,4,0
89,457,8,5,0
90,457,8,6,0
91,457,8,7,0
92,457,8,8,0
93,457,8,9,0
94,457,8,10,0
95,457,8,11,0
96,457,9,0,0
97,457,9,1,0
98,457,9,2,0
99,457,9,3,0
100,457,9,4,0
101,457,9,5,0
102,457,9,6,0
103,457,9,7,0
104,457,9,8,0
105,457,9,9,0
106,457,9,10,0
107,457,9,11,0
108,457,10,0,0
109,457,10,1,0
110,457,10,2,0
111,457,10,3,0
112,457,10,4,0
113,457,10,5,0
114,457,10,6,0
115,457,10,7,0
116,457,10,8,0
117,457,10,9,0
118,457,10,10,0
119,457,10,11,0
120,457,11,0,0
121,457,11,1,0
122,457,11,2,0
123,457,11,3,0
124,457,11,4,0
125,457,11,5,0
126,457,11,6,0
127,457,11,7,0
128,457,11,8,0
129,457,11,9,0
130,457,11,10,0
131,457,11,11,0
132,457,12,0,0
133,457,12,1,0
134,457,12,2,0
135,457,12,3,0
136,457,12,4,0
137,457,12,5,0
138,457,12,6,0
139,457,12,7,0
140,457,12,8,0
141,457,12,9,0
142,457,12,10,0
143,457,12,11,0
144,457,13,0,0
145,457,13,1,0
146,457,13,2,0
147,457,13,3,0
148,457,13,4,0
149,457,13,5,0
150,457,13,6,0
151,457,13,7,0
152,457,13,8,0
153,457,13,9,0
154,457,13,10,3
155,457,13,11,4
156,457,14,0,0
157,457,14,1,0
158,457,14,2,0
159,457,14,3,0
160,457,14,4,0
161,457,14,5,0
162,457,14,6,0
163,457,14,7,0
164,457,14,8,0
165,457,14,9,0
166,457,14,10,0
167,457,14,11,0
168,457,16,0,0
169,457,16,1,0
170,457,16,2,0
171,457,16,3,0
172,457,16,4,0
173,457,16,5,0
174,457,16,6,0
175,457,16,7,0
176,457,16,8,0
177,457,16,9,0
178,457,16,10,0
179,457,16,11,0
180,457,17,0,0
181,457,17,1,0
182,457,17,2,0
183,457,17,3,0
184,457,17,4,0
