,Unnamed: 0,month_id,country_id,draw,outcome
119000,119000,481,133,0,0
119001,119001,481,133,1,0
119002,119002,481,133,2,0
119003,119003,481,133,3,0
119004,119004,481,133,4,0
119005,119005,481,133,5,0
119006,119006,481,133,6,0
119007,119007,481,133,7,0
119008,119008,481,133,8,0
119009,119009,481,133,9,0
119010,119010,481,133,10,0
119011,119011,481,133,11,0
119012,119012,481,133,12,0
119013,119013,481,133,13,0
119014,119014,481,133,14,0
119015,119015,481,133,15,0
119016,119016,481,133,16,0
119017,119017,481,133,17,0
119018,119018,481,133,18,0
119019,119019,481,133,19,0
119020,119020,481,133,20,0
119021,119021,481,133,21,0
119022,119022,481,133,22,0
119023,119023,481,133,23,0
119024,119024,481,133,24,0
119025,119025,481,133,25,0
119026,119026,481,133,26,0
119027,119027,481,133,27,0
119028,119028,481,133,28,0
119029,119029,481,133,29,0
119030,119030,481,133,30,0
119031,119031,481,133,31,0
119032,119032,481,133,32,0
119033,119033,481,133,33,0
119034,119034,481,133,34,0
119035,119035,481,133,35,0
119036,119036,481,133,36,0
119037,119037,481,133,37,0
119038,119038,481,133,38,0
119039,119039,481,133,39,0
119040,119040,481,133,40,0
119041,119041,481,133,41,0
119042,119042,481,133,42,0
119043,119043,481,133,43,0
119044,119044,481,133,44,0
119045,119045,481,133,45,0
119046,119046,481,133,46,0
119047,119047,481,133,47,0
119048,119048,481,133,48,0
119049,119049,481,133,49,0
119050,119050,481,133,50,0
119051,119051,481,133,51,0
119052,119052,481,133,52,0
119053,119053,481,133,53,0
119054,119054,481,133,54,0
119055,119055,481,133,55,0
119056,119056,481,133,56,0
119057,119057,481,133,57,0
119058,119058,481,133,58,0
119059,119059,481,133,59,0
119060,119060,481,133,60,0
119061,119061,481,133,61,0
119062,119062,481,133,62,0
119063,119063,481,133,63,0
119064,119064,481,133,64,0
119065,119065,481,133,65,0
119066,119066,481,133,66,0
119067,119067,481,133,67,0
119068,119068,481,133,68,0
119069,119069,481,133,69,0
119070,119070,481,133,70,0
119071,119071,481,133,71,0
119072,119072,481,133,72,0
119073,119073,481,133,73,0
119074,119074,481,133,74,0
119075,119075,481,133,75,0
119076,119076,481,133,76,0
119077,119077,481,133,77,0
119078,119078,481,133,78,0
119079,119079,481,133,79,0
119080,119080,481,133,80,0
119081,119081,481,133,81,0
119082,119082,481,133,82,0
119083,119083,481,133,83,0
119084,119084,481,133,84,0
119085,119085,481,133,85,0
119086,119086,481,133,86,0
119087,119087,481,133,87,0
119088,119088,481,133,88,0
119089,119089,481,133,89,0
119090,119090,481,133,90,0
119091,119091,481,133,91,0
119092,119092,481,133,92,0
119093,119093,481,133,93,0
119094,119094,481,133,94,0
119095,119095,481,133,95,0
119096,119096,481,133,96,0
119097,119097,481,133,97,0
119098,119098,481,133,98,0
119099,119099,481,133,99,0
119100,119100,481,133,100,0
