,Unnamed: 0,month_id,country_id,draw,outcome
1428,1428,481,133,0,2766
1429,1429,481,133,1,2421
1430,1430,481,133,2,2138
1431,1431,481,133,3,1697
1432,1432,481,133,4,2430
1433,1433,481,133,5,2034
1434,1434,481,133,6,2787
1435,1435,481,133,7,2760
1436,1436,481,133,8,3742
1437,1437,481,133,9,2616
1438,1438,481,133,10,3603
1439,1439,481,133,11,2448
3720,3720,482,133,0,2766
3721,3721,482,133,1,2421
3722,3722,482,133,2,2138
3723,3723,482,133,3,1697
3724,3724,482,133,4,2430
3725,3725,482,133,5,2034
3726,3726,482,133,6,2787
3727,3727,482,133,7,2760
3728,3728,482,133,8,3742
3729,3729,482,133,9,2616
3730,3730,482,133,10,3603
3731,3731,482,133,11,2448
6012,6012,483,133,0,2766
6013,6013,483,133,1,2421
6014,6014,483,133,2,2138
6015,6015,483,133,3,1697
6016,6016,483,133,4,2430
6017,6017,483,133,5,2034
6018,6018,483,133,6,2787
6019,6019,483,133,7,2760
6020,6020,483,133,8,3742
6021,6021,483,133,9,2616
6022,6022,483,133,10,3603
6023,6023,483,133,11,2448
8304,8304,484,133,0,2766
8305,8305,484,133,1,2421
8306,8306,484,133,2,2138
8307,8307,484,133,3,1697
8308,8308,484,133,4,2430
8309,8309,484,133,5,2034
8310,8310,484,133,6,2787
8311,8311,484,133,7,2760
8312,8312,484,133,8,3742
8313,8313,484,133,9,2616
8314,8314,484,133,10,3603
8315,8315,484,133,11,2448
10596,10596,485,133,0,2766
10597,10597,485,133,1,2421
10598,10598,485,133,2,2138
10599,10599,485,133,3,1697
10600,10600,485,133,4,2430
10601,10601,485,133,5,2034
10602,10602,485,133,6,2787
10603,10603,485,133,7,2760
10604,10604,485,133,8,3742
10605,10605,485,133,9,2616
10606,10606,485,133,10,3603
10607,10607,485,133,11,2448
12888,12888,486,133,0,2766
12889,12889,486,133,1,2421
12890,12890,486,133,2,2138
12891,12891,486,133,3,1697
12892,12892,486,133,4,2430
12893,12893,486,133,5,2034
12894,12894,486,133,6,2787
12895,12895,486,133,7,2760
12896,12896,486,133,8,3742
12897,12897,486,133,9,2616
12898,12898,486,133,10,3603
12899,12899,486,133,11,2448
15180,15180,487,133,0,2766
15181,15181,487,133,1,2421
15182,15182,487,133,2,2138
15183,15183,487,133,3,1697
15184,15184,487,133,4,2430
15185,15185,487,133,5,2034
15186,15186,487,133,6,2787
15187,15187,487,133,7,2760
15188,15188,487,133,8,3742
15189,15189,487,133,9,2616
15190,15190,487,133,10,3603
15191,15191,487,133,11,2448
17472,17472,488,133,0,2766
17473,17473,488,133,1,2421
17474,17474,488,133,2,2138
17475,17475,488,133,3,1697
17476,17476,488,133,4,2430
17477,17477,488,133,5,2034
17478,17478,488,133,6,2787
17479,17479,488,133,7,2760
17480,17480,488,133,8,3742
17481,17481,488,133,9,2616
17482,17482,488,133,10,3603
17483,17483,488,133,11,2448
19764,19764,489,133,0,2766
19765,19765,489,133,1,2421
19766,19766,489,133,2,2138
19767,19767,489,133,3,1697
19768,19768,489,133,4,2430
19769,19769,489,133,5,2034
19770,19770,489,133,6,2787
19771,19771,489,133,7,2760
19772,19772,489,133,8,3742
19773,19773,489,133,9,2616
19774,19774,489,133,10,3603
19775,19775,489,133,11,2448
22056,22056,490,133,0,2766
22057,22057,490,133,1,2421
22058,22058,490,133,2,2138
22059,22059,490,133,3,1697
22060,22060,490,133,4,2430
22061,22061,490,133,5,2034
22062,22062,490,133,6,2787
22063,22063,490,133,7,2760
22064,22064,490,133,8,3742
22065,22065,490,133,9,2616
22066,22066,490,133,10,3603
22067,22067,490,133,11,2448
24348,24348,491,133,0,2766
24349,24349,491,133,1,2421
24350,24350,491,133,2,2138
24351,24351,491,133,3,1697
24352,24352,491,133,4,2430
24353,24353,491,133,5,2034
24354,24354,491,133,6,2787
24355,24355,491,133,7,2760
24356,24356,491,133,8,3742
24357,24357,491,133,9,2616
24358,24358,491,133,10,3603
24359,24359,491,133,11,2448
26640,26640,492,133,0,2766
26641,26641,492,133,1,2421
26642,26642,492,133,2,2138
26643,26643,492,133,3,1697
26644,26644,492,133,4,2430
26645,26645,492,133,5,2034
26646,26646,492,133,6,2787
26647,26647,492,133,7,2760
26648,26648,492,133,8,3742
26649,26649,492,133,9,2616
26650,26650,492,133,10,3603
26651,26651,492,133,11,2448
